"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",23749,1399,21371,854,21,125,520573,"JP-01"
"Aomori","青森県",1531,245,1264,22,0,0,32577,"JP-02"
"Iwate","岩手県",867,85,751,31,2,0,55480,"JP-03"
"Miyagi","宮城県",7992,527,7385,63,11,17,117933,"JP-04"
"Akita","秋田県",430,62,359,9,0,0,10042,"JP-05"
"Yamagata","山形県",1467,179,1256,32,4,0,47220,"JP-06"
"Fukushima","福島県",3280,338,2819,123,11,0,184322,"JP-07"
"Ibaraki","茨城県",8040,559,7348,133,20,0,29586,"JP-08"
"Tochigi","栃木県",5309,237,5001,71,3,0,213140,"JP-09"
"Gunma","群馬県",5867,365,5399,103,2,0,136538,"JP-10"
"Saitama","埼玉県",37400,2214,34443,743,28,0,749052,"JP-11"
"Chiba","千葉県",32865,1178,31067,620,19,0,537850,"JP-12"
"Tokyo","東京都",137351,6227,129244,1880,53,0,1997763,"JP-13"
"Kanagawa","神奈川県",53040,1827,50399,814,38,0,800062,"JP-14"
"Niigata","新潟県",2242,359,1861,22,2,0,106657,"JP-15"
"Toyama","富山県",1291,145,1117,29,6,0,51157,"JP-16"
"Ishikawa","石川県",2428,286,2069,71,13,2,69976,"JP-17"
"Fukui","福井県",849,153,683,33,2,20,46955,"JP-18"
"Yamanashi","山梨県",1170,91,1060,19,1,0,35312,"JP-19"
"Nagano","長野県",3804,343,3437,68,4,44,146049,"JP-20"
"Gifu","岐阜県",5778,414,5233,131,3,0,186293,"JP-21"
"Shizuoka","静岡県",6379,249,6009,121,1,0,290648,"JP-22"
"Aichi","愛知県",32399,2879,28896,624,29,0,547913,"JP-23"
"Mie","三重県",3662,597,3081,81,11,97,91905,"JP-24"
"Shiga","滋賀県",3642,479,3102,61,10,0,102153,"JP-25"
"Kyoto","京都府",12112,1404,10560,185,18,37,210702,"JP-26"
"Osaka","大阪府",78973,18183,58664,1404,379,722,1383975,"JP-27"
"Hyogo","兵庫県",30038,4706,24664,668,93,0,372338,"JP-28"
"Nara","奈良県",6004,999,4933,72,21,0,124213,"JP-29"
"Wakayama","和歌山県",2102,336,1708,26,56,32,33520,"JP-30"
"Tottori","鳥取県",365,64,293,2,0,6,61161,"JP-31"
"Shimane","島根県",343,41,302,0,1,0,19437,"JP-32"
"Okayama","岡山県",3773,396,2907,37,11,433,95544,"JP-33"
"Hiroshima","広島県",5778,286,5356,109,3,27,243826,"JP-34"
"Yamaguchi","山口県",1790,260,1487,43,3,0,82172,"JP-35"
"Tokushima","徳島県",1224,344,841,39,7,0,42608,"JP-36"
"Kagawa","香川県",1204,158,1030,22,2,6,60943,"JP-37"
"Ehime","愛媛県",2279,373,1873,33,12,0,58160,"JP-38"
"Kochi","高知県",1017,57,941,19,4,0,7816,"JP-39"
"Fukuoka","福岡県",22345,2385,19612,348,22,0,593476,"JP-40"
"Saga","佐賀県",1569,216,1356,13,3,16,38083,"JP-41"
"Nagasaki","長崎県",2030,306,1695,40,1,11,90788,"JP-42"
"Kumamoto","熊本県",4054,419,3557,78,9,0,62800,"JP-43"
"Oita","大分県",1759,386,1349,24,1,0,109672,"JP-44"
"Miyazaki","宮崎県",2176,125,2021,22,1,8,30168,"JP-45"
"Kagoshima","鹿児島県",2062,96,1952,28,0,14,81229,"JP-46"
"Okinawa","沖縄県",12328,1121,11079,134,10,6,153328,"JP-47"
