"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",9669,2163,7269,237,27,0,164174
"Aomori","青森県",324,45,273,6,2,0,7172
"Iwate","岩手県",220,66,150,4,3,0,10109
"Miyagi","宮城県",1272,145,1117,10,5,0,19587
"Akita","秋田県",90,4,85,1,0,0,3689
"Yamagata","山形県",158,33,124,1,1,0,7934
"Fukushima","福島県",528,63,457,8,5,0,41506
"Ibaraki","茨城県",1808,412,1373,23,17,0,17334
"Tochigi","栃木県",732,156,576,2,9,2,56515
"Gunma","群馬県",1371,259,1090,22,5,0,39174
"Saitama","埼玉県",9159,1584,7423,152,29,0,244778
"Chiba","千葉県",7388,826,6471,91,14,0,171596
"Tokyo","東京都",43377,4483,38383,511,55,0,797901
"Kanagawa","神奈川県",13505,1227,12067,211,65,0,265968
"Niigata","新潟県",354,82,272,0,0,0,23160
"Toyama","富山県",461,17,418,26,0,0,17786
"Ishikawa","石川県",867,23,794,50,0,0,23222
"Fukui","福井県",321,16,294,11,1,0,15611
"Yamanashi","山梨県",381,61,311,9,0,0,13645
"Nagano","長野県",786,100,655,6,2,25,33056
"Gifu","岐阜県",1227,255,958,14,2,0,43695
"Shizuoka","静岡県",1827,570,1243,14,10,0,61478
"Aichi","愛知県",10938,1809,9002,127,27,0,143080
"Mie","三重県",940,184,747,9,5,0,22079
"Shiga","滋賀県",814,73,730,11,1,0,29103
"Kyoto","京都府",2736,217,2480,39,7,0,68469
"Osaka","大阪府",22197,4479,17347,352,132,19,347916
"Hyogo","兵庫県",6169,782,5296,91,37,0,102264
"Nara","奈良県",1291,254,1024,13,7,0,35104
"Wakayama","和歌山県",490,70,402,7,6,11,13948
"Tottori","鳥取県",61,8,52,0,0,1,18010
"Shimane","島根県",153,7,146,0,1,0,7158
"Okayama","岡山県",645,140,468,11,5,26,20802
"Hiroshima","広島県",1023,203,800,6,6,14,35884
"Yamaguchi","山口県",409,57,346,2,3,4,19028
"Tokushima","徳島県",185,6,170,9,1,0,7906
"Kagawa","香川県",159,31,126,2,1,0,18005
"Ehime","愛媛県",341,101,233,6,5,1,8364
"Kochi","高知県",215,55,147,4,0,9,3998
"Fukuoka","福岡県",5977,368,5500,109,9,0,210049
"Saga","佐賀県",336,42,294,2,0,2,10424
"Nagasaki","長崎県",273,14,257,3,0,1,28117
"Kumamoto","熊本県",1079,71,964,13,7,31,24904
"Oita","大分県",378,139,236,3,1,0,30004
"Miyazaki","宮崎県",545,96,449,1,1,1,10314
"Kagoshima","鹿児島県",637,35,602,13,1,13,28192
"Okinawa","沖縄県",4535,418,4050,72,4,5,75471
