"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",19890,700,18480,707,3,3,411199,"JP-01"
"Aomori","青森県",859,43,796,20,0,0,21570,"JP-02"
"Iwate","岩手県",564,9,525,30,0,0,29736,"JP-03"
"Miyagi","宮城県",4055,350,3680,25,6,0,74298,"JP-04"
"Akita","秋田県",269,1,262,6,0,0,7148,"JP-05"
"Yamagata","山形県",554,15,524,15,0,0,28975,"JP-06"
"Fukushima","福島県",2198,244,1859,95,10,0,126153,"JP-07"
"Ibaraki","茨城県",6184,298,5765,121,4,0,25169,"JP-08"
"Tochigi","栃木県",4284,148,4068,68,1,0,156383,"JP-09"
"Gunma","群馬県",4693,128,4475,90,3,0,100905,"JP-10"
"Saitama","埼玉県",30904,1410,28830,664,42,0,591529,"JP-11"
"Chiba","千葉県",27959,1185,26266,508,21,0,439290,"JP-12"
"Tokyo","東京都",115409,2757,111072,1580,41,0,1628135,"JP-13"
"Kanagawa","神奈川県",46392,963,44683,746,25,0,634658,"JP-14"
"Niigata","新潟県",1182,97,1069,16,1,0,46600,"JP-15"
"Toyama","富山県",912,11,873,28,1,0,38443,"JP-16"
"Ishikawa","石川県",1886,24,1799,62,3,1,55327,"JP-17"
"Fukui","福井県",546,2,519,25,0,0,33343,"JP-18"
"Yamanashi","山梨県",946,6,923,17,0,0,28326,"JP-19"
"Nagano","長野県",2417,49,2359,41,0,32,104247,"JP-20"
"Gifu","岐阜県",4796,68,4610,118,8,0,146732,"JP-21"
"Shizuoka","静岡県",5395,222,5071,102,0,0,217367,"JP-22"
"Aichi","愛知県",26424,534,25334,556,18,0,419863,"JP-23"
"Mie","三重県",2606,92,2530,63,4,79,70180,"JP-24"
"Shiga","滋賀県",2643,148,2446,49,7,0,79200,"JP-25"
"Kyoto","京都府",9173,183,8841,164,1,15,163509,"JP-26"
"Osaka","大阪府",48306,1000,45740,1154,60,412,889560,"JP-27"
"Hyogo","兵庫県",18437,454,17417,566,35,0,269012,"JP-28"
"Nara","奈良県",3453,78,3327,48,4,0,87064,"JP-29"
"Wakayama","和歌山県",1178,11,1124,18,1,25,25062,"JP-30"
"Tottori","鳥取県",210,1,205,2,0,2,43489,"JP-31"
"Shimane","島根県",285,0,285,0,0,0,16686,"JP-32"
"Okayama","岡山県",2579,77,2441,34,1,27,72624,"JP-33"
"Hiroshima","広島県",5061,32,4926,103,3,0,169571,"JP-34"
"Yamaguchi","山口県",1390,24,1324,42,0,0,62904,"JP-35"
"Tokushima","徳島県",464,16,430,18,1,0,28360,"JP-36"
"Kagawa","香川県",768,16,734,18,0,0,47358,"JP-37"
"Ehime","愛媛県",1074,16,1034,24,1,0,35162,"JP-38"
"Kochi","高知県",909,13,877,19,3,0,7217,"JP-39"
"Fukuoka","福岡県",18472,417,17742,313,15,0,472107,"JP-40"
"Saga","佐賀県",1143,83,1070,10,1,20,29938,"JP-41"
"Nagasaki","長崎県",1613,3,1573,37,0,0,71586,"JP-42"
"Kumamoto","熊本県",3469,28,3373,73,1,5,57402,"JP-43"
"Oita","大分県",1298,8,1268,22,0,0,85454,"JP-44"
"Miyazaki","宮崎県",1953,6,1918,22,0,7,24803,"JP-45"
"Kagoshima","鹿児島県",1763,9,1753,27,1,26,69694,"JP-46"
"Okinawa","沖縄県",8496,300,8080,122,1,6,152625,"JP-47"
