"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1712,137,1472,103,2,0,39570
"Aomori","青森県",33,0,32,1,0,0,1894
"Iwate","岩手県",12,6,6,0,0,0,2615
"Miyagi","宮城県",192,10,180,2,0,0,7463
"Akita","秋田県",45,6,39,0,0,0,1687
"Yamagata","山形県",77,1,76,1,0,1,3075
"Fukushima","福島県",128,32,96,0,0,0,13162
"Ibaraki","茨城県",507,75,421,11,2,0,10068
"Tochigi","栃木県",289,32,259,1,2,3,20335
"Gunma","群馬県",384,116,249,19,0,0,12076
"Saitama","埼玉県",3592,576,2930,86,12,0,98861
"Chiba","千葉県",2801,469,2273,59,9,0,50562
"Tokyo","東京都",19428,3049,16027,352,38,0,291053
"Kanagawa","神奈川県",4459,667,3684,108,22,0,103553
"Niigata","新潟県",139,11,128,0,0,0,11807
"Toyama","富山県",342,65,260,23,3,6,7097
"Ishikawa","石川県",573,159,383,31,2,0,6665
"Fukui","福井県",164,11,145,8,0,0,6462
"Yamanashi","山梨県",167,37,129,1,0,0,9157
"Nagano","長野県",183,37,149,"-",1,3,12334
"Gifu","岐阜県",543,45,489,9,5,0,16688
"Shizuoka","静岡県",446,56,389,1,2,0,22444
"Aichi","愛知県",4187,1109,3021,57,26,0,47113
"Mie","三重県",342,84,255,2,2,1,8768
"Shiga","滋賀県",401,100,297,4,1,0,8023
"Kyoto","京都府",1319,259,1039,21,2,0,28036
"Osaka","大阪府",7901,1602,6162,131,67,6,121086
"Hyogo","兵庫県",2129,278,1802,49,14,0,40388
"Nara","奈良県",492,130,359,3,2,0,12714
"Wakayama","和歌山県",227,34,186,4,0,3,8328
"Tottori","鳥取県",22,5,17,0,0,0,4472
"Shimane","島根県",135,62,73,0,0,0,4622
"Okayama","岡山県",141,16,110,"-","-",15,5880
"Hiroshima","広島県",451,28,420,3,1,0,16987
"Yamaguchi","山口県",114,38,76,0,1,0,5786
"Tokushima","徳島県",109,57,43,1,1,8,4923
"Kagawa","香川県",71,10,60,1,0,0,7184
"Ehime","愛媛県",114,10,98,6,0,0,3696
"Kochi","高知県",109,15,91,3,1,0,2763
"Fukuoka","福岡県",4118,886,3182,50,16,0,38026
"Saga","佐賀県",224,42,182,0,0,0,4522
"Nagasaki","長崎県",204,29,36,3,"-",136,12602
"Kumamoto","熊本県",471,97,360,7,3,7,10146
"Oita","大分県",140,46,93,1,0,0,10958
"Miyazaki","宮崎県",321,80,241,1,0,1,7669
"Kagoshima","鹿児島県",346,66,265,9,2,6,14360
"Okinawa","沖縄県",1911,531,1361,23,13,0,22650
