"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",41875,602,39843,1412,11,18,804050,"JP-01"
"Aomori","青森県",2541,25,2485,31,0,0,52766,"JP-02"
"Iwate","岩手県",1800,104,1649,47,1,0,89320,"JP-03"
"Miyagi","宮城県",9332,170,9062,91,3,9,162859,"JP-04"
"Akita","秋田県",941,40,881,20,2,0,16364,"JP-05"
"Yamagata","山形県",2067,45,1975,47,1,0,68161,"JP-06"
"Fukushima","福島県",5099,182,4756,161,4,0,291810,"JP-07"
"Ibaraki","茨城県",10857,256,10435,166,5,0,33967,"JP-08"
"Tochigi","栃木県",7252,166,7004,82,10,0,313112,"JP-09"
"Gunma","群馬県",8091,50,7887,154,3,0,200546,"JP-10"
"Saitama","埼玉県",48038,1438,45762,838,23,0,1003559,"JP-11"
"Chiba","千葉県",42158,1380,40060,718,16,0,723222,"JP-12"
"Tokyo","東京都",182140,6164,173720,2256,55,0,2619142,"JP-13"
"Kanagawa","神奈川県",70596,2418,67214,964,38,0,1080711,"JP-14"
"Niigata","新潟県",3491,83,3354,54,0,0,178552,"JP-15"
"Toyama","富山県",2059,21,2000,38,2,0,76500,"JP-16"
"Ishikawa","石川県",4045,101,3825,115,1,4,126689,"JP-17"
"Fukui","福井県",1393,98,1260,35,1,0,72719,"JP-18"
"Yamanashi","山梨県",2160,49,2090,21,0,0,62325,"JP-19"
"Nagano","長野県",5063,36,5011,93,0,77,213755,"JP-20"
"Gifu","岐阜県",9503,61,9255,187,5,0,278405,"JP-21"
"Shizuoka","静岡県",9616,292,9172,152,6,0,421546,"JP-22"
"Aichi","愛知県",51623,650,49990,983,15,0,860388,"JP-23"
"Mie","三重県",5349,92,5283,113,3,139,148938,"JP-24"
"Shiga","滋賀県",5631,72,5469,90,2,0,158701,"JP-25"
"Kyoto","京都府",16832,188,16377,247,4,20,292343,"JP-26"
"Osaka","大阪府",104954,1605,99855,2693,118,801,2264070,"JP-27"
"Hyogo","兵庫県",41289,337,39642,1310,16,0,523635,"JP-28"
"Nara","奈良県",8473,126,8215,132,7,0,175528,"JP-29"
"Wakayama","和歌山県",2712,18,2587,49,1,58,42554,"JP-30"
"Tottori","鳥取県",495,22,464,2,0,7,86141,"JP-31"
"Shimane","島根県",561,8,551,2,0,0,32023,"JP-32"
"Okayama","岡山県",7622,22,7455,126,1,19,168599,"JP-33"
"Hiroshima","広島県",11583,79,11316,176,7,12,565038,"JP-34"
"Yamaguchi","山口県",3175,37,3058,80,1,0,124469,"JP-35"
"Tokushima","徳島県",1666,11,1592,63,0,0,66709,"JP-36"
"Kagawa","香川県",2119,24,2069,31,1,5,88739,"JP-37"
"Ehime","愛媛県",2758,5,2678,75,2,0,98769,"JP-38"
"Kochi","高知県",1898,65,1806,27,4,0,11862,"JP-39"
"Fukuoka","福岡県",35974,428,34977,525,9,44,858529,"JP-40"
"Saga","佐賀県",2571,15,2568,24,0,36,58912,"JP-41"
"Nagasaki","長崎県",3229,36,3124,69,0,0,128782,"JP-42"
"Kumamoto","熊本県",6500,26,6355,119,1,0,82540,"JP-43"
"Oita","大分県",3505,19,3422,64,0,0,174270,"JP-44"
"Miyazaki","宮崎県",3111,17,3057,27,0,10,44796,"JP-45"
"Kagoshima","鹿児島県",3740,53,3683,39,1,35,113826,"JP-46"
"Okinawa","沖縄県",21377,618,20559,206,44,6,260219,"JP-47"
