"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",9251,2171,6867,213,26,0,157664
"Aomori","青森県",315,40,269,6,2,0,6975
"Iwate","岩手県",212,77,131,4,2,0,9887
"Miyagi","宮城県",1230,128,1092,10,5,0,19189
"Akita","秋田県",90,10,79,1,0,0,3677
"Yamagata","山形県",149,36,112,1,1,0,7717
"Fukushima","福島県",509,49,452,8,5,0,40917
"Ibaraki","茨城県",1692,370,1299,23,16,0,17233
"Tochigi","栃木県",702,138,564,2,7,2,56119
"Gunma","群馬県",1312,236,1025,22,2,29,36684
"Saitama","埼玉県",8830,1372,7310,148,28,0,242738
"Chiba","千葉県",7239,807,6342,90,11,0,169433
"Tokyo","東京都",42344,4174,37669,501,54,0,784259
"Kanagawa","神奈川県",13126,1361,11564,201,61,0,262887
"Niigata","新潟県",348,89,259,0,0,0,22805
"Toyama","富山県",461,18,417,26,0,0,17678
"Ishikawa","石川県",862,24,788,50,0,0,22755
"Fukui","福井県",320,21,288,11,0,0,15346
"Yamanashi","山梨県",362,49,304,9,2,0,13619
"Nagano","長野県",760,95,638,6,0,21,32727
"Gifu","岐阜県",1161,234,913,14,2,0,42063
"Shizuoka","静岡県",1782,563,1206,13,10,0,60541
"Aichi","愛知県",10528,1766,8640,122,27,0,143080
"Mie","三重県",905,186,710,9,4,0,19848
"Shiga","滋賀県",804,71,722,11,1,0,28577
"Kyoto","京都府",2714,214,2461,39,6,0,67950
"Osaka","大阪府",21404,4549,16495,341,136,19,338860
"Hyogo","兵庫県",5868,734,5047,87,37,0,99809
"Nara","奈良県",1229,229,987,13,6,0,34463
"Wakayama","和歌山県",478,74,387,6,6,11,13801
"Tottori","鳥取県",61,8,52,0,0,1,17738
"Shimane","島根県",152,4,148,0,1,0,7158
"Okayama","岡山県",629,140,468,11,5,10,20802
"Hiroshima","広島県",897,124,755,6,6,12,35884
"Yamaguchi","山口県",402,59,337,2,3,4,19028
"Tokushima","徳島県",182,6,167,9,1,0,7848
"Kagawa","香川県",154,28,124,2,0,0,17757
"Ehime","愛媛県",331,141,184,6,6,0,7393
"Kochi","高知県",180,26,146,4,0,4,3871
"Fukuoka","福岡県",5932,357,5467,108,9,0,206315
"Saga","佐賀県",329,38,292,2,0,3,10160
"Nagasaki","長崎県",273,17,255,3,0,2,27725
"Kumamoto","熊本県",1055,67,948,13,8,27,24650
"Oita","大分県",342,118,221,3,1,0,28985
"Miyazaki","宮崎県",527,90,437,1,2,1,10183
"Kagoshima","鹿児島県",629,36,593,13,1,13,27883
"Okinawa","沖縄県",4447,423,3960,69,5,5,74544
