"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1014,338,601,75,16,0,10770
"Aomori","青森県",27,5,21,1,0,0,802
"Iwate","岩手県",0,0,0,0,0,0,514
"Miyagi","宮城県",88,2,85,1,0,0,2575
"Akita","秋田県",16,1,15,0,0,0,910
"Yamagata","山形県",69,11,58,0,2,0,2562
"Fukushima","福島県",81,15,66,0,1,0,3170
"Ibaraki","茨城県",168,26,133,9,1,0,4252
"Tochigi","栃木県",60,20,40,0,5,1,2915
"Gunma","群馬県",147,33,96,18,1,0,3308
"Saitama","埼玉県",991,182,763,46,8,0,16277
"Chiba","千葉県",900,196,662,42,11,0,12955
"Tokyo","東京都",5065,1192,3632,241,52,0,14404
"Kanagawa","神奈川県",1276,324,888,64,30,0,8220
"Niigata","新潟県",83,19,64,0,0,1,3762
"Toyama","富山県",227,42,165,20,1,0,2997
"Ishikawa","石川県",287,83,182,22,3,0,2501
"Fukui","福井県",122,10,104,8,2,1,2322
"Yamanashi","山梨県",57,6,51,0,1,0,3337
"Nagano","長野県",76,22,54,"-",1,0,2433
"Gifu","岐阜県",150,8,135,7,1,0,3065
"Shizuoka","静岡県",73,2,70,1,1,0,3295
"Aichi","愛知県",506,59,413,34,2,5,9176
"Mie","三重県",45,5,39,1,0,0,2360
"Shiga","滋賀県",99,19,79,1,1,0,1599
"Kyoto","京都府",358,53,291,14,2,0,7092
"Osaka","大阪府",1771,407,1294,70,36,11,25983
"Hyogo","兵庫県",700,91,571,38,17,0,10127
"Nara","奈良県",90,9,79,2,0,0,2383
"Wakayama","和歌山県",63,8,52,3,0,0,3540
"Tottori","鳥取県",3,2,1,0,0,0,1249
"Shimane","島根県",24,8,16,0,1,0,1003
"Okayama","岡山県",25,2,23,"-","-",0,1560
"Hiroshima","広島県",166,50,114,2,1,0,6457
"Yamaguchi","山口県",37,3,34,0,1,0,1621
"Tokushima","徳島県",5,0,4,1,0,0,673
"Kagawa","香川県",28,1,27,0,0,0,1988
"Ehime","愛媛県",73,27,43,3,2,0,1695
"Kochi","高知県",74,4,67,3,0,0,1684
"Fukuoka","福岡県",658,83,550,25,8,0,11497
"Saga","佐賀県",47,17,30,0,0,2,1320
"Nagasaki","長崎県",17,0,16,1,0,0,2556
"Kumamoto","熊本県",48,10,35,3,1,0,3741
"Oita","大分県",60,3,56,1,0,0,3692
"Miyazaki","宮崎県",17,3,14,0,0,0,1308
"Kagoshima","鹿児島県",10,3,7,0,0,0,1616
"Okinawa","沖縄県",142,11,125,6,4,0,2735
