"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",13617,1666,11466,460,19,25,241691
"Aomori","青森県",496,94,394,8,2,0,9968
"Iwate","岩手県",389,63,302,24,3,0,14448
"Miyagi","宮城県",2225,449,1760,16,3,0,24865
"Akita","秋田県",143,39,103,1,0,0,4565
"Yamagata","山形県",391,79,303,9,6,0,10180
"Fukushima","福島県",969,245,703,21,5,0,58370
"Ibaraki","茨城県",2508,303,2167,38,7,0,18572
"Tochigi","栃木県",1590,529,1061,6,9,6,73334
"Gunma","群馬県",2381,341,1995,45,10,0,52671
"Saitama","埼玉県",14732,3164,11357,211,59,0,321576
"Chiba","千葉県",11458,2398,8939,121,15,0,226829
"Tokyo","東京都",61774,9848,51295,631,94,0,996675
"Kanagawa","神奈川県",22115,3578,18257,280,71,0,342311
"Niigata","新潟県",555,116,438,3,0,2,28256
"Toyama","富山県",563,54,483,26,2,0,21742
"Ishikawa","石川県",1097,132,924,51,7,10,30053
"Fukui","福井県",359,19,327,12,0,1,19436
"Yamanashi","山梨県",568,75,482,11,3,0,14525
"Nagano","長野県",1217,164,1049,16,3,12,48235
"Gifu","岐阜県",2384,537,1810,37,13,0,65843
"Shizuoka","静岡県",2758,502,2215,41,7,0,88334
"Aichi","愛知県",16747,2555,13976,216,39,0,199918
"Mie","三重県",1311,161,1132,18,6,0,30675
"Shiga","滋賀県",1222,247,963,12,4,0,38009
"Kyoto","京都府",4803,962,3829,53,14,41,95241
"Osaka","大阪府",30519,3744,26181,594,165,0,471150
"Hyogo","兵庫県",10132,1235,8677,220,49,0,141681
"Nara","奈良県",2077,379,1674,24,12,0,47698
"Wakayama","和歌山県",640,52,570,7,4,11,16572
"Tottori","鳥取県",120,51,67,0,1,2,24205
"Shimane","島根県",213,31,182,0,2,0,9344
"Okayama","岡山県",1413,384,762,13,8,254,31723
"Hiroshima","広島県",3381,656,2290,36,18,399,75233
"Yamaguchi","山口県",592,115,470,3,3,4,26760
"Tokushima","徳島県",199,7,183,9,0,0,15372
"Kagawa","香川県",308,90,215,3,0,0,24430
"Ehime","愛媛県",477,95,369,13,3,0,13721
"Kochi","高知県",676,95,573,8,7,0,5977
"Fukuoka","福岡県",8774,1573,7272,119,16,190,263231
"Saga","佐賀県",474,53,424,3,1,6,15041
"Nagasaki","長崎県",703,226,311,4,2,162,39921
"Kumamoto","熊本県",1903,196,1495,18,9,194,36364
"Oita","大分県",711,126,579,6,4,0,43414
"Miyazaki","宮崎県",759,91,668,5,0,5,12454
"Kagoshima","鹿児島県",1016,136,880,14,2,14,39751
"Okinawa","沖縄県",5424,376,4972,81,7,5,90273
