"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",23530,1396,21282,849,21,3,515853,"JP-01"
"Aomori","青森県",1503,226,1255,22,0,0,31979,"JP-02"
"Iwate","岩手県",858,82,745,31,2,0,55100,"JP-03"
"Miyagi","宮城県",7950,557,7311,61,13,21,117404,"JP-04"
"Akita","秋田県",425,64,352,9,0,0,9973,"JP-05"
"Yamagata","山形県",1467,179,1256,32,4,0,46717,"JP-06"
"Fukushima","福島県",3237,323,2791,123,11,0,182436,"JP-07"
"Ibaraki","茨城県",7970,539,7298,133,18,0,29367,"JP-08"
"Tochigi","栃木県",5281,223,4987,71,4,0,195946,"JP-09"
"Gunma","群馬県",5803,327,5373,103,2,0,134030,"JP-10"
"Saitama","埼玉県",37176,2138,34298,740,31,0,743737,"JP-11"
"Chiba","千葉県",32722,1181,30923,618,18,0,537321,"JP-12"
"Tokyo","東京都",136426,5946,128601,1879,55,0,1986161,"JP-13"
"Kanagawa","神奈川県",52783,1762,50209,812,37,0,795181,"JP-14"
"Niigata","新潟県",2217,364,1831,22,2,0,105306,"JP-15"
"Toyama","富山県",1279,149,1101,29,6,0,50549,"JP-16"
"Ishikawa","石川県",2399,273,2055,69,14,2,69393,"JP-17"
"Fukui","福井県",849,167,663,33,3,14,46675,"JP-18"
"Yamanashi","山梨県",1148,77,1052,19,1,0,35312,"JP-19"
"Nagano","長野県",3762,344,3405,66,5,53,145210,"JP-20"
"Gifu","岐阜県",5720,390,5199,131,4,0,184843,"JP-21"
"Shizuoka","静岡県",6354,235,5998,121,2,0,288664,"JP-22"
"Aichi","愛知県",32118,2742,28757,619,24,0,542285,"JP-23"
"Mie","三重県",3602,558,3061,79,11,96,91905,"JP-24"
"Shiga","滋賀県",3597,468,3068,61,9,0,101799,"JP-25"
"Kyoto","京都府",12000,1437,10415,182,19,34,208276,"JP-26"
"Osaka","大阪府",77713,17689,57924,1390,376,710,1367460,"JP-27"
"Hyogo","兵庫県",29535,4557,24315,663,93,0,368474,"JP-28"
"Nara","奈良県",5899,969,4858,72,21,0,123336,"JP-29"
"Wakayama","和歌山県",2076,349,1670,25,54,32,33162,"JP-30"
"Tottori","鳥取県",364,69,288,2,0,5,60760,"JP-31"
"Shimane","島根県",338,41,297,0,1,0,19437,"JP-32"
"Okayama","岡山県",3686,396,2907,37,11,346,95544,"JP-33"
"Hiroshima","広島県",5732,265,5335,109,5,23,243826,"JP-34"
"Yamaguchi","山口県",1764,240,1481,43,1,0,77872,"JP-35"
"Tokushima","徳島県",1203,361,804,38,7,0,42106,"JP-36"
"Kagawa","香川県",1181,142,1024,21,4,6,60431,"JP-37"
"Ehime","愛媛県",2241,362,1846,33,13,0,57959,"JP-38"
"Kochi","高知県",1010,51,940,19,4,0,7775,"JP-39"
"Fukuoka","福岡県",22069,2198,19523,348,20,0,587902,"JP-40"
"Saga","佐賀県",1550,213,1341,13,5,17,37697,"JP-41"
"Nagasaki","長崎県",2010,307,1674,40,1,11,90196,"JP-42"
"Kumamoto","熊本県",3999,398,3524,77,7,0,62800,"JP-43"
"Oita","大分県",1725,356,1345,24,1,0,108401,"JP-44"
"Miyazaki","宮崎県",2155,107,2018,22,1,8,29900,"JP-45"
"Kagoshima","鹿児島県",2048,96,1941,28,0,17,80965,"JP-46"
"Okinawa","沖縄県",12265,1126,11011,134,12,6,187584,"JP-47"
