"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",11564,2243,9040,341,34,60,196775
"Aomori","青森県",382,51,325,6,2,0,8347
"Iwate","岩手県",315,118,185,12,3,0,12217
"Miyagi","宮城県",1561,308,1241,12,3,0,22027
"Akita","秋田県",94,4,89,1,0,0,3865
"Yamagata","山形県",281,126,154,1,1,0,9248
"Fukushima","福島県",630,113,509,8,4,0,46150
"Ibaraki","茨城県",2030,281,1717,32,13,0,18013
"Tochigi","栃木県",915,218,697,2,11,2,62245
"Gunma","群馬県",1708,328,1328,27,5,25,43736
"Saitama","埼玉県",10715,1785,8757,173,42,0,270128
"Chiba","千葉県",8388,1000,7287,101,13,0,193270
"Tokyo","東京都",47990,4822,42621,547,78,0,866984
"Kanagawa","神奈川県",15397,1670,13501,226,55,0,289534
"Niigata","新潟県",414,79,335,3,0,3,24941
"Toyama","富山県",475,16,433,26,1,0,19337
"Ishikawa","石川県",922,56,819,50,0,3,25527
"Fukui","福井県",333,16,306,11,2,0,17048
"Yamanashi","山梨県",454,39,406,9,1,0,14198
"Nagano","長野県",991,151,788,7,5,45,38731
"Gifu","岐阜県",1544,342,1181,21,4,0,52060
"Shizuoka","静岡県",2227,677,1528,22,16,0,70589
"Aichi","愛知県",12820,2131,10544,145,32,0,162270
"Mie","三重県",1086,186,887,13,5,0,24205
"Shiga","滋賀県",877,71,795,11,1,0,31553
"Kyoto","京都府",3307,496,2785,42,8,16,76611
"Osaka","大阪府",25420,4233,20740,431,158,16,388373
"Hyogo","兵庫県",7403,829,6462,112,44,0,115379
"Nara","奈良県",1530,256,1259,15,6,0,40263
"Wakayama","和歌山県",562,63,481,7,8,11,15266
"Tottori","鳥取県",68,9,58,0,1,1,20394
"Shimane","島根県",168,13,155,0,1,0,7659
"Okayama","岡山県",702,116,562,11,3,13,24136
"Hiroshima","広島県",1733,271,1001,9,14,452,48780
"Yamaguchi","山口県",440,46,388,2,5,4,22347
"Tokushima","徳島県",187,3,175,9,0,0,13978
"Kagawa","香川県",201,48,150,3,0,0,19751
"Ehime","愛媛県",363,49,305,9,2,0,9778
"Kochi","高知県",404,159,241,4,1,0,4847
"Fukuoka","福岡県",6749,690,5948,111,13,0,226346
"Saga","佐賀県",390,54,336,3,0,3,12246
"Nagasaki","長崎県",328,56,272,3,2,3,30645
"Kumamoto","熊本県",1298,144,1071,13,9,70,28528
"Oita","大分県",534,146,385,3,3,0,34830
"Miyazaki","宮崎県",616,80,536,3,1,3,11354
"Kagoshima","鹿児島県",837,184,653,13,1,13,32430
"Okinawa","沖縄県",4824,366,4386,77,7,5,80078
