"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",58749,2531,54989,1460,26,231,1038393,"JP-01"
"Aomori","青森県",5008,677,4298,33,3,0,76805,"JP-02"
"Iwate","岩手県",3321,315,2956,50,1,0,112736,"JP-03"
"Miyagi","宮城県",15548,1005,14397,104,23,42,217454,"JP-04"
"Akita","秋田県",1739,119,1594,26,1,0,23792,"JP-05"
"Yamagata","山形県",3362,217,3094,51,5,0,88984,"JP-06"
"Fukushima","福島県",9130,422,8535,173,6,0,380118,"JP-07"
"Ibaraki","茨城県",22518,1542,20775,201,27,0,38447,"JP-08"
"Tochigi","栃木県",14263,1042,13116,105,15,0,406177,"JP-09"
"Gunma","群馬県",15923,1018,14741,164,26,0,269863,"JP-10"
"Saitama","埼玉県",108756,11449,96383,924,134,0,1351400,"JP-11"
"Chiba","千葉県",94492,10941,82633,918,93,0,979329,"JP-12"
"Tokyo","東京都",362701,21067,339021,2613,251,0,3409164,"JP-13"
"Kanagawa","神奈川県",159780,10127,148495,1158,216,0,1485743,"JP-14"
"Niigata","新潟県",7253,534,6663,56,10,0,257325,"JP-15"
"Toyama","富山県",4644,409,4191,44,10,0,105554,"JP-16"
"Ishikawa","石川県",7522,308,7071,123,4,20,175383,"JP-17"
"Fukui","福井県",2783,192,2555,36,2,0,104790,"JP-18"
"Yamanashi","山梨県",4802,389,4389,26,4,2,97156,"JP-19"
"Nagano","長野県",8282,374,7822,95,2,9,285547,"JP-20"
"Gifu","岐阜県",17531,1782,15620,206,18,77,370666,"JP-21"
"Shizuoka","静岡県",25032,3188,21651,193,20,0,563324,"JP-22"
"Aichi","愛知県",95681,21039,73582,1060,94,0,1153458,"JP-23"
"Mie","三重県",13885,2622,11410,144,28,291,192585,"JP-24"
"Shiga","滋賀県",11609,1288,10224,97,10,0,217669,"JP-25"
"Kyoto","京都府",33521,3978,29017,256,89,270,388403,"JP-26"
"Osaka","大阪府",186775,21227,160705,2855,628,1988,3101495,"JP-27"
"Hyogo","兵庫県",71563,6314,63893,1359,81,3,679057,"JP-28"
"Nara","奈良県",14755,1311,13358,142,18,56,230093,"JP-29"
"Wakayama","和歌山県",4982,324,4500,57,22,101,60852,"JP-30"
"Tottori","鳥取県",1550,163,1360,5,2,22,133869,"JP-31"
"Shimane","島根県",1493,159,1332,2,2,0,48532,"JP-32"
"Okayama","岡山県",14538,1686,11771,132,21,949,231974,"JP-33"
"Hiroshima","広島県",20240,1045,18022,189,16,984,800256,"JP-34"
"Yamaguchi","山口県",5355,479,4789,87,5,0,166210,"JP-35"
"Tokushima","徳島県",3010,302,2644,64,4,0,93355,"JP-36"
"Kagawa","香川県",4539,320,4184,34,5,1,119310,"JP-37"
"Ehime","愛媛県",4889,276,4532,81,5,0,135817,"JP-38"
"Kochi","高知県",3899,426,3442,31,9,0,85687,"JP-39"
"Fukuoka","福岡県",70678,8163,61509,581,33,425,1152905,"JP-40"
"Saga","佐賀県",5536,410,5152,28,2,54,92435,"JP-41"
"Nagasaki","長崎県",5695,526,5103,70,1,4,165319,"JP-42"
"Kumamoto","熊本県",13613,1346,12136,131,19,0,114048,"JP-43"
"Oita","大分県",7652,616,6963,73,3,0,239132,"JP-44"
"Miyazaki","宮崎県",5883,523,5311,34,11,15,67481,"JP-45"
"Kagoshima","鹿児島県",8701,639,8012,56,5,6,157505,"JP-46"
"Okinawa","沖縄県",46506,5194,40699,269,115,344,358178,"JP-47"
