"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",51489,4105,45687,1434,22,263,931353,"JP-01"
"Aomori","青森県",3384,463,2889,32,0,0,63163,"JP-02"
"Iwate","岩手県",2590,393,2149,48,1,0,101673,"JP-03"
"Miyagi","宮城県",12382,1626,10526,94,17,136,188781,"JP-04"
"Akita","秋田県",1290,182,1087,21,1,0,19196,"JP-05"
"Yamagata","山形県",2700,319,2334,47,6,0,78003,"JP-06"
"Fukushima","福島県",7667,1024,6479,164,17,0,344687,"JP-07"
"Ibaraki","茨城県",17288,2280,14831,177,25,0,36482,"JP-08"
"Tochigi","栃木県",11054,1713,9243,98,19,0,372991,"JP-09"
"Gunma","群馬県",11965,1909,9900,156,17,0,283389,"JP-10"
"Saitama","埼玉県",82997,23902,58230,865,134,0,1212755,"JP-11"
"Chiba","千葉県",68551,11591,56188,772,105,0,869272,"JP-12"
"Tokyo","東京都",297391,42545,252488,2358,274,0,3085568,"JP-13"
"Kanagawa","神奈川県",119539,15937,102557,1045,218,0,1320680,"JP-14"
"Niigata","新潟県",5535,896,4585,54,6,0,220468,"JP-15"
"Toyama","富山県",3382,799,2545,38,10,0,92138,"JP-16"
"Ishikawa","石川県",6547,773,5641,121,8,12,153817,"JP-17"
"Fukui","福井県",2125,224,1865,36,2,0,90672,"JP-18"
"Yamanashi","山梨県",3514,607,2891,23,2,7,80996,"JP-19"
"Nagano","長野県",6690,770,5795,94,5,31,250897,"JP-20"
"Gifu","岐阜県",12022,1681,10150,191,2,0,320775,"JP-21"
"Shizuoka","静岡県",15686,3781,11745,160,21,0,496889,"JP-22"
"Aichi","愛知県",63019,7000,54999,1020,34,0,989390,"JP-23"
"Mie","三重県",7981,1746,6301,118,10,184,170386,"JP-24"
"Shiga","滋賀県",8347,1736,6516,95,6,0,187932,"JP-25"
"Kyoto","京都府",24152,4282,19214,250,94,406,341829,"JP-26"
"Osaka","大阪府",140006,16776,118959,2753,487,1518,2718697,"JP-27"
"Hyogo","兵庫県",53217,5094,46797,1328,55,2,603211,"JP-28"
"Nara","奈良県",11040,1190,9716,134,8,0,203935,"JP-29"
"Wakayama","和歌山県",3732,386,3209,50,17,87,50471,"JP-30"
"Tottori","鳥取県",1178,248,913,3,3,14,112250,"JP-31"
"Shimane","島根県",1027,175,850,2,1,0,40685,"JP-32"
"Okayama","岡山県",10841,863,8233,127,7,1618,197807,"JP-33"
"Hiroshima","広島県",14451,1136,12761,180,9,374,646233,"JP-34"
"Yamaguchi","山口県",4114,584,3450,80,3,0,140551,"JP-35"
"Tokushima","徳島県",2086,223,1800,63,0,0,79190,"JP-36"
"Kagawa","香川県",3301,670,2598,34,11,1,104547,"JP-37"
"Ehime","愛媛県",3929,698,3154,77,6,0,116783,"JP-38"
"Kochi","高知県",2519,309,2179,31,4,0,138482,"JP-39"
"Fukuoka","福岡県",53585,8441,43458,555,26,1131,1020318,"JP-40"
"Saga","佐賀県",3999,588,2961,27,0,423,75281,"JP-41"
"Nagasaki","長崎県",4476,700,3711,69,1,4,148351,"JP-42"
"Kumamoto","熊本県",9862,1490,8251,121,10,0,96222,"JP-43"
"Oita","大分県",5020,997,3958,65,1,0,206534,"JP-44"
"Miyazaki","宮崎県",4180,678,3462,27,1,13,53355,"JP-45"
"Kagoshima","鹿児島県",6142,1387,4504,42,2,209,134296,"JP-46"
"Okinawa","沖縄県",35461,6189,28839,248,108,185,317516,"JP-47"
