"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",13778,1692,11598,476,21,12,243136
"Aomori","青森県",516,98,410,8,2,0,10327
"Iwate","岩手県",394,56,314,24,4,0,14508
"Miyagi","宮城県",2252,405,1831,16,5,0,25035
"Akita","秋田県",149,32,116,1,0,0,4848
"Yamagata","山形県",402,72,321,9,5,0,10378
"Fukushima","福島県",1008,227,759,22,9,0,59334
"Ibaraki","茨城県",2592,331,2223,38,6,0,18978
"Tochigi","栃木県",1731,632,1099,6,9,6,74290
"Gunma","群馬県",2449,351,2015,46,10,37,54390
"Saitama","埼玉県",15180,3235,11726,219,68,0,326926
"Chiba","千葉県",11877,2631,9122,124,20,0,234043
"Tokyo","東京都",63474,10804,52036,634,108,0,1019583
"Kanagawa","神奈川県",22892,3447,19160,285,79,0,358543
"Niigata","新潟県",572,122,450,3,1,3,28706
"Toyama","富山県",577,55,496,26,2,0,22384
"Ishikawa","石川県",1119,146,935,51,8,13,30248
"Fukui","福井県",360,16,331,12,0,1,19666
"Yamanashi","山梨県",588,74,503,11,2,0,14618
"Nagano","長野県",1260,179,1077,16,3,12,52092
"Gifu","岐阜県",2494,562,1893,39,12,0,66276
"Shizuoka","静岡県",2812,529,2242,41,5,0,99712
"Aichi","愛知県",17090,2478,14385,227,38,0,199918
"Mie","三重県",1339,170,1149,20,6,0,30675
"Shiga","滋賀県",1297,281,1003,13,8,0,39017
"Kyoto","京都府",4989,1175,3799,57,20,42,96126
"Osaka","大阪府",31058,3976,26470,612,171,0,475433
"Hyogo","兵庫県",10333,1105,8999,229,51,0,144137
"Nara","奈良県",2130,345,1760,25,11,0,51105
"Wakayama","和歌山県",661,71,572,7,3,11,16728
"Tottori","鳥取県",127,53,72,0,2,2,25067
"Shimane","島根県",214,25,189,0,1,0,9344
"Okayama","岡山県",1473,384,762,13,8,314,31723
"Hiroshima","広島県",3538,714,2421,43,13,360,75233
"Yamaguchi","山口県",609,122,480,3,3,4,29766
"Tokushima","徳島県",201,8,184,9,0,0,15440
"Kagawa","香川県",315,83,229,3,1,0,24652
"Ehime","愛媛県",493,90,390,13,3,0,13805
"Kochi","高知県",689,89,591,9,5,0,6021
"Fukuoka","福岡県",9477,1722,7633,122,17,0,270382
"Saga","佐賀県",500,70,432,3,1,5,15346
"Nagasaki","長崎県",703,233,444,5,9,21,40578
"Kumamoto","熊本県",1981,200,1580,22,10,179,37649
"Oita","大分県",730,127,597,6,4,0,43508
"Miyazaki","宮崎県",878,186,692,9,2,9,13419
"Kagoshima","鹿児島県",1060,146,914,14,2,14,40734
"Okinawa","沖縄県",5487,356,5053,83,3,5,91439
