"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2378,221,2050,107,0,0,65059
"Aomori","青森県",39,2,36,1,0,0,2613
"Iwate","岩手県",24,1,23,0,0,0,4676
"Miyagi","宮城県",486,57,427,2,1,0,11525
"Akita","秋田県",59,6,53,0,0,0,2336
"Yamagata","山形県",81,3,77,1,0,0,5294
"Fukushima","福島県",317,70,242,5,3,0,23132
"Ibaraki","茨城県",710,49,644,17,5,0,12963
"Tochigi","栃木県",444,18,428,1,0,3,33493
"Gunma","群馬県",761,37,703,19,5,2,24875
"Saitama","埼玉県",5100,373,4625,102,9,0,155260
"Chiba","千葉県",4322,326,3923,73,12,0,106036
"Tokyo","東京都",27793,2014,25358,421,25,0,510031
"Kanagawa","神奈川県",7537,508,6878,151,23,0,171238
"Niigata","新潟県",179,9,170,0,0,0,16303
"Toyama","富山県",422,4,392,26,0,0,13428
"Ishikawa","石川県",780,21,712,47,0,0,14400
"Fukui","福井県",249,4,234,11,0,0,10203
"Yamanashi","山梨県",197,2,189,6,1,0,11030
"Nagano","長野県",320,9,310,1,0,0,20176
"Gifu","岐阜県",635,10,615,10,1,0,24152
"Shizuoka","静岡県",567,13,552,2,0,0,37686
"Aichi","愛知県",5539,255,5193,91,9,0,84673
"Mie","三重県",538,30,505,7,0,4,14179
"Shiga","滋賀県",515,16,491,8,0,0,12916
"Kyoto","京都府",1851,86,1738,27,2,0,46473
"Osaka","大阪府",11180,423,10520,224,22,13,202192
"Hyogo","兵庫県",2905,133,2713,59,11,0,61103
"Nara","奈良県",600,26,565,9,1,0,22343
"Wakayama","和歌山県",249,7,235,4,0,3,9755
"Tottori","鳥取県",36,2,34,0,0,0,5535
"Shimane","島根県",140,0,140,0,0,0,5932
"Okayama","岡山県",163,8,152,1,3,2,8654
"Hiroshima","広島県",642,57,569,3,1,13,24559
"Yamaguchi","山口県",209,9,198,2,1,0,10670
"Tokushima","徳島県",149,0,131,9,0,9,7096
"Kagawa","香川県",94,1,91,2,0,0,11526
"Ehime","愛媛県",115,1,108,6,0,0,4189
"Kochi","高知県",139,1,134,4,0,0,3540
"Fukuoka","福岡県",5105,69,4937,99,6,0,144216
"Saga","佐賀県",248,2,248,0,0,2,6296
"Nagasaki","長崎県",241,3,233,3,0,2,19974
"Kumamoto","熊本県",690,70,590,8,1,22,17694
"Oita","大分県",158,1,155,2,0,0,18143
"Miyazaki","宮崎県",344,0,344,1,0,1,8672
"Kagoshima","鹿児島県",456,27,428,12,0,11,20585
"Okinawa","沖縄県",2754,261,2448,49,6,4,44764
