"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",11460,2282,8887,330,32,39,194520
"Aomori","青森県",375,55,314,6,2,0,8163
"Iwate","岩手県",306,114,182,10,3,0,11317
"Miyagi","宮城県",1531,287,1232,12,3,0,21856
"Akita","秋田県",94,4,89,1,0,0,3842
"Yamagata","山形県",265,115,149,1,1,0,9181
"Fukushima","福島県",622,112,502,8,3,0,45958
"Ibaraki","茨城県",2012,282,1699,31,12,0,17994
"Tochigi","栃木県",880,195,685,2,11,2,62128
"Gunma","群馬県",1683,310,1316,26,5,31,43085
"Saitama","埼玉県",10543,1761,8609,173,38,0,266533
"Chiba","千葉県",8269,966,7205,98,14,0,192386
"Tokyo","東京都",47530,5009,41983,538,73,0,858689
"Kanagawa","神奈川県",15172,1572,13375,225,56,0,286971
"Niigata","新潟県",408,81,327,0,0,0,24569
"Toyama","富山県",474,16,432,26,1,0,19105
"Ishikawa","石川県",916,53,816,50,0,3,25019
"Fukui","福井県",332,15,306,11,2,0,16651
"Yamanashi","山梨県",451,46,396,9,0,0,14184
"Nagano","長野県",977,165,766,6,4,40,36749
"Gifu","岐阜県",1509,337,1152,20,4,0,50749
"Shizuoka","静岡県",2199,686,1491,22,15,0,69589
"Aichi","愛知県",12706,2169,10393,144,29,0,153696
"Mie","三重県",1072,199,861,12,5,0,24205
"Shiga","滋賀県",869,71,787,11,1,0,31392
"Kyoto","京都府",3267,497,2745,42,8,17,75779
"Osaka","大阪府",25114,4128,20549,421,156,16,383174
"Hyogo","兵庫県",7339,820,6407,112,44,0,114190
"Nara","奈良県",1512,259,1238,15,7,0,39412
"Wakayama","和歌山県",557,64,475,7,9,11,15059
"Tottori","鳥取県",67,8,58,0,0,1,19827
"Shimane","島根県",168,14,154,0,1,0,7659
"Okayama","岡山県",702,116,562,11,3,13,24136
"Hiroshima","広島県",1634,303,951,9,10,371,48780
"Yamaguchi","山口県",437,43,388,2,4,4,22347
"Tokushima","徳島県",187,4,174,9,0,0,13881
"Kagawa","香川県",199,46,150,3,0,0,19583
"Ehime","愛媛県",360,54,297,9,2,0,9762
"Kochi","高知県",368,148,216,4,1,0,4777
"Fukuoka","福岡県",6680,668,5901,111,13,0,226346
"Saga","佐賀県",384,53,330,3,0,2,12001
"Nagasaki","長崎県",321,43,268,3,0,7,30156
"Kumamoto","熊本県",1267,130,1056,13,8,68,28344
"Oita","大分県",522,149,370,3,3,0,33944
"Miyazaki","宮崎県",612,94,518,3,1,3,11276
"Kagoshima","鹿児島県",837,184,653,13,1,13,32158
"Okinawa","沖縄県",4824,366,4386,77,7,5,80078
