"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",42279,691,40105,1417,9,66,818310,"JP-01"
"Aomori","青森県",2572,37,2504,31,0,0,53666,"JP-02"
"Iwate","岩手県",1845,104,1694,47,1,0,90815,"JP-03"
"Miyagi","宮城県",9530,277,9135,91,3,27,166030,"JP-04"
"Akita","秋田県",972,48,904,20,1,0,16564,"JP-05"
"Yamagata","山形県",2084,52,1985,47,0,0,68632,"JP-06"
"Fukushima","福島県",5171,167,4843,161,7,0,296849,"JP-07"
"Ibaraki","茨城県",11083,367,10550,166,4,0,34230,"JP-08"
"Tochigi","栃木県",7385,222,7080,83,10,0,316718,"JP-09"
"Gunma","群馬県",8134,72,7908,154,0,0,203483,"JP-10"
"Saitama","埼玉県",49395,2358,46195,842,23,0,1023544,"JP-11"
"Chiba","千葉県",43320,1790,40805,725,16,0,736849,"JP-12"
"Tokyo","東京都",188108,8764,177075,2269,59,0,2670446,"JP-13"
"Kanagawa","神奈川県",72653,3145,68538,970,32,0,1100250,"JP-14"
"Niigata","新潟県",3566,125,3387,54,1,0,182434,"JP-15"
"Toyama","富山県",2079,29,2012,38,2,0,77808,"JP-16"
"Ishikawa","石川県",4189,223,3847,115,1,4,129081,"JP-17"
"Fukui","福井県",1416,72,1308,36,0,0,74033,"JP-18"
"Yamanashi","山梨県",2176,47,2108,21,0,0,65656,"JP-19"
"Nagano","長野県",5081,31,5032,94,1,76,216101,"JP-20"
"Gifu","岐阜県",9560,91,9282,187,3,0,283832,"JP-21"
"Shizuoka","静岡県",9807,377,9277,153,4,0,429699,"JP-22"
"Aichi","愛知県",51945,707,50244,994,11,0,876763,"JP-23"
"Mie","三重県",5456,158,5324,113,3,139,152748,"JP-24"
"Shiga","滋賀県",5681,97,5494,90,2,0,161548,"JP-25"
"Kyoto","京都府",17018,230,16487,249,3,52,297264,"JP-26"
"Osaka","大阪府",106484,2337,100611,2707,108,829,2313597,"JP-27"
"Hyogo","兵庫県",41621,505,39806,1310,15,0,532968,"JP-28"
"Nara","奈良県",8575,177,8266,132,1,0,178273,"JP-29"
"Wakayama","和歌山県",2730,28,2594,49,0,59,42861,"JP-30"
"Tottori","鳥取県",562,49,475,2,0,36,88841,"JP-31"
"Shimane","島根県",576,18,556,2,0,0,32936,"JP-32"
"Okayama","岡山県",7677,39,7472,127,1,39,174589,"JP-33"
"Hiroshima","広島県",11639,83,11367,178,4,11,570271,"JP-34"
"Yamaguchi","山口県",3191,33,3078,80,1,0,126574,"JP-35"
"Tokushima","徳島県",1692,32,1597,63,0,0,68242,"JP-36"
"Kagawa","香川県",2129,25,2078,31,0,5,90327,"JP-37"
"Ehime","愛媛県",2788,35,2678,75,2,0,100668,"JP-38"
"Kochi","高知県",1945,71,1845,29,1,0,58831,"JP-39"
"Fukuoka","福岡県",36306,554,35167,526,9,59,874980,"JP-40"
"Saga","佐賀県",2594,22,2582,24,0,34,60178,"JP-41"
"Nagasaki","長崎県",3264,49,3148,69,0,2,130924,"JP-42"
"Kumamoto","熊本県",6516,31,6366,119,2,0,82787,"JP-43"
"Oita","大分県",3523,28,3431,64,0,0,178116,"JP-44"
"Miyazaki","宮崎県",3118,11,3066,27,0,14,44922,"JP-45"
"Kagoshima","鹿児島県",3770,55,3708,39,0,32,114823,"JP-46"
"Okinawa","沖縄県",21742,658,20875,215,38,6,266892,"JP-47"
