"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",34581,7221,26412,1001,47,53,638209,"JP-01"
"Aomori","青森県",2158,300,1830,28,5,0,40642,"JP-02"
"Iwate","岩手県",1343,179,1121,43,1,0,69814,"JP-03"
"Miyagi","宮城県",8729,309,8332,82,9,6,139944,"JP-04"
"Akita","秋田県",741,100,629,12,0,0,12871,"JP-05"
"Yamagata","山形県",1882,237,1607,38,5,0,55321,"JP-06"
"Fukushima","福島県",4446,400,3913,133,25,0,226289,"JP-07"
"Ibaraki","茨城県",9401,540,8719,142,8,0,31981,"JP-08"
"Tochigi","栃木県",6081,350,5656,75,9,0,236792,"JP-09"
"Gunma","群馬県",7581,604,6850,127,18,0,158529,"JP-10"
"Saitama","埼玉県",42824,2194,39853,777,53,0,846908,"JP-11"
"Chiba","千葉県",36327,1235,34426,666,25,0,591781,"JP-12"
"Tokyo","東京都",156785,5857,148911,2017,61,0,2210765,"JP-13"
"Kanagawa","神奈川県",59757,2282,56606,869,69,0,891644,"JP-14"
"Niigata","新潟県",3046,423,2589,34,6,0,133647,"JP-15"
"Toyama","富山県",1739,294,1411,34,6,0,59309,"JP-16"
"Ishikawa","石川県",3472,516,2857,98,13,1,83487,"JP-17"
"Fukui","福井県",1021,50,937,34,0,0,57477,"JP-18"
"Yamanashi","山梨県",1447,115,1314,19,1,1,38972,"JP-19"
"Nagano","長野県",4621,386,4216,76,7,57,168365,"JP-20"
"Gifu","岐阜県",8287,1003,7134,150,23,0,225801,"JP-21"
"Shizuoka","静岡県",7906,739,7035,132,8,0,334739,"JP-22"
"Aichi","愛知県",44093,6486,36897,710,92,0,647776,"JP-23"
"Mie","三重県",4707,494,4233,101,17,121,116606,"JP-24"
"Shiga","滋賀県",4792,483,4234,75,9,0,122280,"JP-25"
"Kyoto","京都府",15352,1382,13837,200,18,67,246203,"JP-26"
"Osaka","大阪府",97738,11792,82895,2128,337,923,1730305,"JP-27"
"Hyogo","兵庫県",38757,3412,34258,1096,96,9,441555,"JP-28"
"Nara","奈良県",7726,626,6996,104,23,0,145913,"JP-29"
"Wakayama","和歌山県",2563,155,2330,39,42,39,39091,"JP-30"
"Tottori","鳥取県",453,41,400,2,0,10,70646,"JP-31"
"Shimane","島根県",498,94,404,0,3,0,24335,"JP-32"
"Okayama","岡山県",6930,1386,5045,90,30,409,108427,"JP-33"
"Hiroshima","広島県",9610,1080,7157,117,18,1256,400161,"JP-34"
"Yamaguchi","山口県",2736,576,2103,57,8,0,98010,"JP-35"
"Tokushima","徳島県",1618,115,1442,61,3,0,56063,"JP-36"
"Kagawa","香川県",1939,262,1658,24,4,5,74014,"JP-37"
"Ehime","愛媛県",2666,106,2489,71,4,0,79801,"JP-38"
"Kochi","高知県",1266,127,1119,20,3,0,8973,"JP-39"
"Fukuoka","福岡県",32722,5353,26695,416,76,258,718023,"JP-40"
"Saga","佐賀県",2411,255,2144,18,6,6,47356,"JP-41"
"Nagasaki","長崎県",2822,268,2493,61,13,0,108011,"JP-42"
"Kumamoto","熊本県",5902,930,4880,92,26,0,76017,"JP-43"
"Oita","大分県",3164,571,2555,38,6,0,138870,"JP-44"
"Miyazaki","宮崎県",2939,285,2594,25,7,35,38919,"JP-45"
"Kagoshima","鹿児島県",3131,396,2712,28,1,5,96915,"JP-46"
"Okinawa","沖縄県",15081,1959,12980,148,59,6,209874,"JP-47"
