"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",18987,691,17671,671,6,46,374875,"JP-01"
"Aomori","青森県",814,31,763,20,0,0,17200,"JP-02"
"Iwate","岩手県",553,26,497,30,0,0,24595,"JP-03"
"Miyagi","宮城県",3581,87,3469,25,3,0,66964,"JP-04"
"Akita","秋田県",269,4,259,6,0,0,7032,"JP-05"
"Yamagata","山形県",542,16,511,15,0,0,17326,"JP-06"
"Fukushima","福島県",1898,92,1736,70,7,0,108764,"JP-07"
"Ibaraki","茨城県",5682,353,5223,106,8,0,24855,"JP-08"
"Tochigi","栃木県",4073,149,3858,66,6,0,123442,"JP-09"
"Gunma","群馬県",4422,149,4189,84,5,0,91052,"JP-10"
"Saitama","埼玉県",29031,1505,26988,538,38,0,541493,"JP-11"
"Chiba","千葉県",25999,1719,23843,437,21,0,401269,"JP-12"
"Tokyo","東京都",110740,3460,105955,1325,71,0,1513188,"JP-13"
"Kanagawa","神奈川県",44490,1087,42735,668,29,0,583712,"JP-14"
"Niigata","新潟県",1055,81,959,15,1,0,43116,"JP-15"
"Toyama","富山県",905,23,855,27,2,0,35869,"JP-16"
"Ishikawa","石川県",1830,169,1631,62,7,32,49879,"JP-17"
"Fukui","福井県",544,14,505,25,0,0,31630,"JP-18"
"Yamanashi","山梨県",939,12,912,16,1,1,24827,"JP-19"
"Nagano","長野県",2359,12,2338,41,0,32,97192,"JP-20"
"Gifu","岐阜県",4708,164,4436,108,8,0,131564,"JP-21"
"Shizuoka","静岡県",5082,228,4761,93,1,0,185615,"JP-22"
"Aichi","愛知県",25696,734,24448,514,32,0,386708,"JP-23"
"Mie","三重県",2501,144,2383,52,8,78,60178,"JP-24"
"Shiga","滋賀県",2432,136,2252,44,5,0,72067,"JP-25"
"Kyoto","京都府",9039,380,8522,154,1,17,154109,"JP-26"
"Osaka","大阪府",46923,1157,44243,1106,95,417,771543,"JP-27"
"Hyogo","兵庫県",17862,525,16821,516,48,0,243868,"JP-28"
"Nara","奈良県",3350,100,3205,45,4,0,81198,"JP-29"
"Wakayama","和歌山県",1161,13,1106,18,3,24,24373,"JP-30"
"Tottori","鳥取県",208,1,202,2,0,3,40189,"JP-31"
"Shimane","島根県",284,6,278,0,0,0,15115,"JP-32"
"Okayama","岡山県",2474,89,2340,29,3,16,63400,"JP-33"
"Hiroshima","広島県",5013,48,4849,102,5,14,151415,"JP-34"
"Yamaguchi","山口県",1374,62,1275,37,1,0,58758,"JP-35"
"Tokushima","徳島県",449,33,400,16,2,0,25972,"JP-36"
"Kagawa","香川県",750,32,700,18,1,0,43913,"JP-37"
"Ehime","愛媛県",1058,39,996,23,1,0,31297,"JP-38"
"Kochi","高知県",884,1,866,17,1,0,7091,"JP-39"
"Fukuoka","福岡県",17916,814,16821,281,23,0,436043,"JP-40"
"Saga","佐賀県",1044,50,1006,8,0,20,27597,"JP-41"
"Nagasaki","長崎県",1609,37,1536,36,1,0,66646,"JP-42"
"Kumamoto","熊本県",3438,48,3320,72,6,2,56645,"JP-43"
"Oita","大分県",1289,40,1228,21,0,0,78366,"JP-44"
"Miyazaki","宮崎県",1951,27,1896,21,0,7,24708,"JP-45"
"Kagoshima","鹿児島県",1758,55,1703,26,2,26,67053,"JP-46"
"Okinawa","沖縄県",8136,274,7753,114,1,5,144079,"JP-47"
