"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",17521,1364,15579,607,12,29,321207,"JP-01"
"Aomori","青森県",717,52,652,13,2,0,13318,"JP-02"
"Iwate","岩手県",496,18,451,27,2,0,20053,"JP-03"
"Miyagi","宮城県",3410,284,3104,22,8,0,48460,"JP-04"
"Akita","秋田県",261,44,216,1,0,0,6716,"JP-05"
"Yamagata","山形県",506,58,435,13,2,0,14452,"JP-06"
"Fukushima","福島県",1735,234,1457,44,12,0,85948,"JP-07"
"Ibaraki","茨城県",4846,664,4116,66,15,0,23418,"JP-08"
"Tochigi","栃木県",3774,470,3257,47,17,0,106641,"JP-09"
"Gunma","群馬県",3892,355,3466,71,13,0,75278,"JP-10"
"Saitama","埼玉県",25347,3928,21061,358,71,0,454412,"JP-11"
"Chiba","千葉県",22508,5522,16732,254,48,0,329992,"JP-12"
"Tokyo","東京都",100234,11719,87621,894,133,0,1323836,"JP-13"
"Kanagawa","神奈川県",40985,3002,37510,473,103,0,499192,"JP-14"
"Niigata","新潟県",911,108,793,10,2,0,36997,"JP-15"
"Toyama","富山県",872,47,798,27,2,0,30902,"JP-16"
"Ishikawa","石川県",1466,88,1331,58,3,11,40672,"JP-17"
"Fukui","福井県",517,68,429,20,4,0,26970,"JP-18"
"Yamanashi","山梨県",901,33,854,14,3,0,14741,"JP-19"
"Nagano","長野県",2290,167,2111,36,1,24,83352,"JP-20"
"Gifu","岐阜県",4233,436,3728,69,14,0,104581,"JP-21"
"Shizuoka","静岡県",4608,618,3912,78,5,0,146187,"JP-22"
"Aichi","愛知県",24022,2415,21207,400,56,0,317686,"JP-23"
"Mie","三重県",2203,360,1814,29,10,0,46585,"JP-24"
"Shiga","滋賀県",2132,273,1828,31,9,0,56576,"JP-25"
"Kyoto","京都府",8447,1351,7055,119,16,78,131645,"JP-26"
"Osaka","大阪府",43900,4783,38187,930,179,0,655142,"JP-27"
"Hyogo","兵庫県",16468,1888,14178,402,65,0,203414,"JP-28"
"Nara","奈良県",3067,317,2711,39,6,0,68581,"JP-29"
"Wakayama","和歌山県",1065,87,943,15,8,20,21613,"JP-30"
"Tottori","鳥取県",199,26,168,2,0,3,33955,"JP-31"
"Shimane","島根県",269,24,245,0,0,0,12166,"JP-32"
"Okayama","岡山県",2345,252,2013,20,10,60,51686,"JP-33"
"Hiroshima","広島県",4815,312,4381,92,13,30,120841,"JP-34"
"Yamaguchi","山口県",1240,276,934,21,0,9,45815,"JP-35"
"Tokushima","徳島県",386,53,319,14,2,0,21920,"JP-36"
"Kagawa","香川県",657,156,486,15,1,0,37611,"JP-37"
"Ehime","愛媛県",995,116,860,19,3,0,25577,"JP-38"
"Kochi","高知県",851,35,802,14,4,0,6912,"JP-39"
"Fukuoka","福岡県",16176,2466,13523,187,38,0,371118,"JP-40"
"Saga","佐賀県",953,104,857,4,3,12,23950,"JP-41"
"Nagasaki","長崎県",1526,240,1262,28,3,4,57116,"JP-42"
"Kumamoto","熊本県",3343,213,2943,63,19,124,51533,"JP-43"
"Oita","大分県",1166,169,980,17,3,0,63381,"JP-44"
"Miyazaki","宮崎県",1836,177,1652,20,6,13,23136,"JP-45"
"Kagoshima","鹿児島県",1632,188,1444,19,4,19,56203,"JP-46"
"Okinawa","沖縄県",7585,759,6741,90,7,5,126082,"JP-47"
