"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",18534,832,17069,640,13,7,352699,"JP-01"
"Aomori","青森県",806,76,713,17,1,0,16641,"JP-02"
"Iwate","岩手県",524,18,477,29,1,0,22491,"JP-03"
"Miyagi","宮城県",3509,86,3400,23,5,0,49684,"JP-04"
"Akita","秋田県",269,22,241,6,0,0,6948,"JP-05"
"Yamagata","山形県",534,28,491,15,0,0,16610,"JP-06"
"Fukushima","福島県",1836,122,1650,64,9,0,98705,"JP-07"
"Ibaraki","茨城県",5390,395,4897,98,15,0,24519,"JP-08"
"Tochigi","栃木県",3971,215,3697,59,9,0,117740,"JP-09"
"Gunma","群馬県",4282,251,3950,81,8,0,85166,"JP-10"
"Saitama","埼玉県",27857,2374,25010,473,42,0,508340,"JP-11"
"Chiba","千葉県",24720,2605,21764,351,29,0,373733,"JP-12"
"Tokyo","東京都",107609,5592,100880,1137,97,0,1436850,"JP-13"
"Kanagawa","神奈川県",43335,1422,41315,598,40,0,549826,"JP-14"
"Niigata","新潟県",1008,77,918,13,1,0,40518,"JP-15"
"Toyama","富山県",888,18,843,27,3,0,33912,"JP-16"
"Ishikawa","石川県",1693,228,1461,60,1,56,45940,"JP-17"
"Fukui","福井県",530,21,484,25,2,0,28979,"JP-18"
"Yamanashi","山梨県",928,19,893,16,1,0,14741,"JP-19"
"Nagano","長野県",2347,48,2287,41,1,29,92339,"JP-20"
"Gifu","岐阜県",4590,258,4236,96,10,0,119741,"JP-21"
"Shizuoka","静岡県",4855,165,4598,92,1,0,168204,"JP-22"
"Aichi","愛知県",25205,1233,23494,478,36,0,359938,"JP-23"
"Mie","三重県",2393,168,2180,45,11,0,56417,"JP-24"
"Shiga","滋賀県",2325,156,2130,39,4,0,65163,"JP-25"
"Kyoto","京都府",8916,570,8221,147,5,22,146242,"JP-26"
"Osaka","大阪府",46016,1876,42638,1058,142,444,725724,"JP-27"
"Hyogo","兵庫県",17514,828,16206,480,68,0,227721,"JP-28"
"Nara","奈良県",3273,137,3093,43,5,0,76238,"JP-29"
"Wakayama","和歌山県",1151,53,1058,17,10,23,23902,"JP-30"
"Tottori","鳥取県",207,8,194,2,0,3,37775,"JP-31"
"Shimane","島根県",280,7,273,0,1,0,13515,"JP-32"
"Okayama","岡山県",2449,96,2300,26,5,27,60138,"JP-33"
"Hiroshima","広島県",4949,117,4725,99,6,8,139356,"JP-34"
"Yamaguchi","山口県",1356,138,1183,35,1,0,52858,"JP-35"
"Tokushima","徳島県",430,47,368,15,2,0,24165,"JP-36"
"Kagawa","香川県",723,51,654,18,1,0,41706,"JP-37"
"Ehime","愛媛県",1029,47,960,22,1,0,29650,"JP-38"
"Kochi","高知県",877,18,842,17,1,0,7041,"JP-39"
"Fukuoka","福岡県",17396,1361,15799,236,33,0,409827,"JP-40"
"Saga","佐賀県",995,36,974,6,1,21,26109,"JP-41"
"Nagasaki","長崎県",1585,99,1450,36,3,0,63185,"JP-42"
"Kumamoto","熊本県",3413,87,3247,70,11,9,55685,"JP-43"
"Oita","大分県",1263,82,1163,18,0,0,72676,"JP-44"
"Miyazaki","宮崎県",1935,73,1834,21,1,7,24553,"JP-45"
"Kagoshima","鹿児島県",1726,94,1630,22,5,20,63076,"JP-46"
"Okinawa","沖縄県",7995,360,7538,102,2,5,137656,"JP-47"
