"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",19277,534,18024,689,5,30,388924,"JP-01"
"Aomori","青森県",818,23,775,20,1,0,17670,"JP-02"
"Iwate","岩手県",554,2,522,30,0,0,27577,"JP-03"
"Miyagi","宮城県",3691,137,3529,25,4,0,69863,"JP-04"
"Akita","秋田県",269,1,262,6,0,0,7096,"JP-05"
"Yamagata","山形県",543,12,516,15,0,0,27811,"JP-06"
"Fukushima","福島県",2041,180,1785,76,8,0,116346,"JP-07"
"Ibaraki","茨城県",5897,341,5440,116,5,0,24991,"JP-08"
"Tochigi","栃木県",4131,103,3961,67,1,0,128642,"JP-09"
"Gunma","群馬県",4566,201,4279,86,5,0,96244,"JP-10"
"Saitama","埼玉県",29730,1268,27865,597,42,0,563396,"JP-11"
"Chiba","千葉県",26880,1369,25044,467,21,0,420597,"JP-12"
"Tokyo","東京都",112624,2939,108243,1442,51,0,1566403,"JP-13"
"Kanagawa","神奈川県",45312,1044,43573,695,27,0,609562,"JP-14"
"Niigata","新潟県",1095,71,1009,15,1,0,45666,"JP-15"
"Toyama","富山県",905,7,870,28,1,0,36988,"JP-16"
"Ishikawa","石川県",1873,109,1722,62,7,20,52792,"JP-17"
"Fukui","福井県",545,3,517,25,0,0,32472,"JP-18"
"Yamanashi","山梨県",941,6,918,17,0,0,25903,"JP-19"
"Nagano","長野県",2364,12,2343,41,0,32,100741,"JP-20"
"Gifu","岐阜県",4756,130,4514,112,8,0,138371,"JP-21"
"Shizuoka","静岡県",5199,183,4922,94,0,0,204892,"JP-22"
"Aichi","愛知県",25980,575,24874,531,32,0,410090,"JP-23"
"Mie","三重県",2549,117,2454,56,6,78,63656,"JP-24"
"Shiga","滋賀県",2524,153,2324,47,4,0,75182,"JP-25"
"Kyoto","京都府",9076,163,8769,157,2,13,158431,"JP-26"
"Osaka","大阪府",47439,981,44917,1128,79,413,812914,"JP-27"
"Hyogo","兵庫県",18073,351,17173,549,40,0,253482,"JP-28"
"Nara","奈良県",3377,60,3270,47,5,0,83787,"JP-29"
"Wakayama","和歌山県",1166,11,1113,18,1,24,24651,"JP-30"
"Tottori","鳥取県",210,3,202,2,0,3,42025,"JP-31"
"Shimane","島根県",284,3,281,0,0,0,16183,"JP-32"
"Okayama","岡山県",2496,53,2389,32,2,22,66389,"JP-33"
"Hiroshima","広島県",5033,34,4892,102,3,5,165220,"JP-34"
"Yamaguchi","山口県",1385,44,1301,40,0,0,60724,"JP-35"
"Tokushima","徳島県",457,26,415,16,2,0,27063,"JP-36"
"Kagawa","香川県",756,17,721,18,0,0,45439,"JP-37"
"Ehime","愛媛県",1065,32,1010,23,2,0,32650,"JP-38"
"Kochi","高知県",896,13,866,17,1,0,7116,"JP-39"
"Fukuoka","福岡県",18134,485,17346,303,16,0,451896,"JP-40"
"Saga","佐賀県",1072,52,1031,8,1,19,28616,"JP-41"
"Nagasaki","長崎県",1612,18,1557,37,0,0,68588,"JP-42"
"Kumamoto","熊本県",3450,31,3347,72,2,0,56893,"JP-43"
"Oita","大分県",1296,22,1253,21,0,0,81551,"JP-44"
"Miyazaki","宮崎県",1953,16,1930,21,1,14,24753,"JP-45"
"Kagoshima","鹿児島県",1762,24,1738,27,1,27,68286,"JP-46"
"Okinawa","沖縄県",8263,285,7863,120,1,5,147531,"JP-47"
