"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1619,137,1379,103,3,0,36031
"Aomori","青森県",33,1,31,1,0,0,1689
"Iwate","岩手県",8,6,3,0,0,1,2176
"Miyagi","宮城県",184,10,173,1,1,0,7109
"Akita","秋田県",42,15,25,0,0,2,1450
"Yamagata","山形県",76,0,76,1,0,1,3002
"Fukushima","福島県",105,15,90,0,1,0,11895
"Ibaraki","茨城県",452,86,356,10,2,0,9203
"Tochigi","栃木県",276,42,214,1,4,19,18305
"Gunma","群馬県",298,101,178,19,0,0,10321
"Saitama","埼玉県",3221,607,2532,82,11,0,87801
"Chiba","千葉県",2463,522,1885,56,6,0,44503
"Tokyo","東京都",17714,3615,13759,340,25,0,253605
"Kanagawa","神奈川県",3854,593,3156,105,22,0,87845
"Niigata","新潟県",129,7,121,0,0,1,7890
"Toyama","富山県",307,50,238,22,0,3,6591
"Ishikawa","石川県",456,122,305,29,3,0,4059
"Fukui","福井県",155,7,140,8,1,0,5886
"Yamanashi","山梨県",136,31,104,1,0,0,8444
"Nagano","長野県",148,34,115,"-",0,1,10650
"Gifu","岐阜県",512,81,424,7,3,0,15272
"Shizuoka","静岡県",398,78,319,1,2,0,18540
"Aichi","愛知県",3454,1488,2125,43,13,202,37041
"Mie","三重県",281,103,176,1,2,1,7333
"Shiga","滋賀県",337,108,225,4,4,0,6953
"Kyoto","京都府",1061,208,832,21,3,0,23577
"Osaka","大阪府",6845,1685,5049,106,72,5,105103
"Hyogo","兵庫県",1863,279,1536,48,14,0,35836
"Nara","奈良県",394,96,295,3,1,0,11572
"Wakayama","和歌山県",196,24,166,4,3,2,7369
"Tottori","鳥取県",21,13,8,0,0,0,4292
"Shimane","島根県",132,103,29,0,0,0,4191
"Okayama","岡山県",126,20,90,"-","-",16,3821
"Hiroshima","広島県",435,73,360,3,1,1,15725
"Yamaguchi","山口県",83,25,58,0,0,0,4998
"Tokushima","徳島県",90,43,31,1,0,15,3755
"Kagawa","香川県",63,11,51,1,0,0,6293
"Ehime","愛媛県",110,10,94,6,0,0,3428
"Kochi","高知県",102,17,79,3,0,3,2590
"Fukuoka","福岡県",3559,1061,2459,39,19,0,34477
"Saga","佐賀県",195,68,128,0,0,1,3933
"Nagasaki","長崎県",185,37,36,3,"-",109,10708
"Kumamoto","熊本県",407,94,235,6,4,72,9139
"Oita","大分県",103,22,80,1,0,0,8982
"Miyazaki","宮崎県",261,78,183,1,0,1,6761
"Kagoshima","鹿児島県",296,26,244,4,2,22,13001
"Okinawa","沖縄県",1618,1156,453,13,21,0,18176
