"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1071,223,763,85,12,0,12982
"Aomori","青森県",27,1,25,1,0,0,843
"Iwate","岩手県",0,0,0,0,0,0,637
"Miyagi","宮城県",88,0,87,1,0,0,2884
"Akita","秋田県",16,0,16,0,0,0,931
"Yamagata","山形県",69,3,66,0,1,0,2644
"Fukushima","福島県",81,7,74,0,0,0,4186
"Ibaraki","茨城県",168,9,149,10,0,0,4601
"Tochigi","栃木県",65,17,48,0,2,0,3674
"Gunma","群馬県",149,14,116,19,1,0,3575
"Saitama","埼玉県",1002,73,882,47,6,0,20156
"Chiba","千葉県",906,64,797,45,4,0,14284
"Tokyo","東京都",5195,453,4443,299,32,0,14936
"Kanagawa","神奈川県",1341,229,1034,78,28,0,9225
"Niigata","新潟県",83,7,75,0,0,1,4121
"Toyama","富山県",227,19,186,22,0,0,3133
"Ishikawa","石川県",297,58,215,24,3,0,2667
"Fukui","福井県",122,5,109,8,2,0,2565
"Yamanashi","山梨県",60,2,57,1,0,0,3842
"Nagano","長野県",76,10,66,"-",1,0,2662
"Gifu","岐阜県",150,2,141,7,1,0,3496
"Shizuoka","静岡県",76,4,71,1,1,0,3491
"Aichi","愛知県",507,15,453,34,0,5,9920
"Mie","三重県",45,3,41,1,0,0,2480
"Shiga","滋賀県",100,10,89,1,1,0,1804
"Kyoto","京都府",358,21,321,16,1,0,7846
"Osaka","大阪府",1782,148,1539,82,19,13,30162
"Hyogo","兵庫県",699,37,622,40,5,0,10942
"Nara","奈良県",92,5,85,2,0,0,2545
"Wakayama","和歌山県",63,4,56,3,0,0,3657
"Tottori","鳥取県",3,0,3,0,0,0,1321
"Shimane","島根県",24,2,22,0,1,0,1099
"Okayama","岡山県",25,0,25,"-","-",0,1677
"Hiroshima","広島県",167,13,151,3,0,0,6885
"Yamaguchi","山口県",37,2,35,0,1,0,1674
"Tokushima","徳島県",5,0,4,1,0,0,726
"Kagawa","香川県",28,0,28,0,0,0,2155
"Ehime","愛媛県",82,29,49,4,1,0,2046
"Kochi","高知県",74,1,70,3,0,0,1770
"Fukuoka","福岡県",682,43,614,25,6,0,12107
"Saga","佐賀県",47,10,35,0,0,2,1398
"Nagasaki","長崎県",17,0,16,1,0,0,2715
"Kumamoto","熊本県",48,6,39,3,0,0,3885
"Oita","大分県",60,1,58,1,0,0,3927
"Miyazaki","宮崎県",17,0,17,0,0,0,1363
"Kagoshima","鹿児島県",10,0,10,0,0,0,1852
"Okinawa","沖縄県",142,4,136,6,2,0,2843
