"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1565,142,1320,103,3,0,34080
"Aomori","青森県",32,2,29,1,0,0,1580
"Iwate","岩手県",7,6,1,0,0,0,1943
"Miyagi","宮城県",182,23,158,1,1,0,6821
"Akita","秋田県",35,19,16,0,0,0,1415
"Yamagata","山形県",76,1,75,1,0,1,2983
"Fukushima","福島県",98,10,88,0,0,0,11156
"Ibaraki","茨城県",406,109,287,10,1,0,8687
"Tochigi","栃木県",249,45,180,0,3,24,16771
"Gunma","群馬県",238,53,166,19,0,0,9521
"Saitama","埼玉県",2956,575,2302,79,7,0,82420
"Chiba","千葉県",2224,614,1555,55,5,0,33780
"Tokyo","東京都",16252,3696,12220,336,22,0,234452
"Kanagawa","神奈川県",3305,525,2677,103,10,0,42717
"Niigata","新潟県",128,14,113,0,0,1,7533
"Toyama","富山県",293,50,221,22,0,0,6132
"Ishikawa","石川県",390,72,290,28,2,0,3645
"Fukui","福井県",154,18,128,8,2,0,5611
"Yamanashi","山梨県",132,31,100,1,0,0,8237
"Nagano","長野県",134,34,100,"-",0,0,9824
"Gifu","岐阜県",475,125,343,7,3,0,13702
"Shizuoka","静岡県",376,89,286,1,1,0,17350
"Aichi","愛知県",3239,1852,1345,37,10,5,34011
"Mie","三重県",249,147,99,1,2,2,6647
"Shiga","滋賀県",302,125,175,2,3,0,6044
"Kyoto","京都府",991,194,776,21,4,0,22576
"Osaka","大阪府",5994,1638,4256,97,49,3,93689
"Hyogo","兵庫県",1662,288,1327,47,9,0,32588
"Nara","奈良県",339,99,238,2,1,0,15767
"Wakayama","和歌山県",184,18,160,4,4,2,7034
"Tottori","鳥取県",21,16,5,0,0,0,4172
"Shimane","島根県",126,94,32,0,0,0,3416
"Okayama","岡山県",115,27,84,"-","-",4,3549
"Hiroshima","広島県",415,87,321,3,1,4,15001
"Yamaguchi","山口県",78,25,53,0,0,0,4706
"Tokushima","徳島県",61,38,13,1,0,9,3201
"Kagawa","香川県",60,13,47,0,1,0,5870
"Ehime","愛媛県",107,15,87,5,1,0,3279
"Kochi","高知県",83,3,77,3,0,0,2397
"Fukuoka","福岡県",3084,1312,1734,38,16,0,31817
"Saga","佐賀県",162,79,97,0,0,14,3521
"Nagasaki","長崎県",170,37,36,3,"-",94,9649
"Kumamoto","熊本県",361,138,146,5,2,72,8234
"Oita","大分県",93,29,63,1,0,0,8036
"Miyazaki","宮崎県",241,117,124,0,0,0,6425
"Kagoshima","鹿児島県",277,37,229,3,2,8,12339
"Okinawa","沖縄県",1242,929,307,10,12,0,15721
