"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2091,136,1848,107,0,0,57010
"Aomori","青森県",36,1,34,1,0,0,2435
"Iwate","岩手県",23,0,23,0,0,0,4220
"Miyagi","宮城県",399,38,359,2,1,0,10302
"Akita","秋田県",53,0,53,0,0,0,2140
"Yamagata","山形県",78,2,76,1,1,1,5164
"Fukushima","福島県",253,37,213,3,3,0,20207
"Ibaraki","茨城県",657,37,603,17,4,0,12474
"Tochigi","栃木県",431,47,382,1,1,1,30351
"Gunma","群馬県",701,53,627,19,2,2,21170
"Saitama","埼玉県",4652,264,4286,102,7,0,143932
"Chiba","千葉県",3896,271,3554,71,9,0,88135
"Tokyo","東京都",25738,2183,23147,408,21,0,455929
"Kanagawa","神奈川県",6898,494,6266,138,20,0,153017
"Niigata","新潟県",170,9,161,0,0,0,15405
"Toyama","富山県",418,9,383,26,1,0,12250
"Ishikawa","石川県",776,43,686,47,0,0,13003
"Fukui","福井県",244,2,229,11,1,2,9765
"Yamanashi","山梨県",186,8,172,6,2,0,10658
"Nagano","長野県",306,5,306,1,0,6,18932
"Gifu","岐阜県",626,31,585,10,2,0,22761
"Shizuoka","静岡県",538,20,516,2,1,0,34354
"Aichi","愛知県",5337,350,4903,84,17,0,76727
"Mie","三重県",503,83,413,7,3,0,12619
"Shiga","滋賀県",502,28,466,8,0,0,11903
"Kyoto","京都府",1747,59,1663,25,3,0,42536
"Osaka","大阪府",10593,526,9853,206,27,8,184635
"Hyogo","兵庫県",2704,101,2544,59,8,0,56262
"Nara","奈良県",569,15,545,9,0,0,20591
"Wakayama","和歌山県",242,6,229,4,0,3,9284
"Tottori","鳥取県",36,5,31,0,0,0,5472
"Shimane","島根県",140,3,137,0,0,0,5767
"Okayama","岡山県",157,1,147,"-","-",9,8110
"Hiroshima","広島県",563,76,470,3,2,14,20858
"Yamaguchi","山口県",202,9,191,2,1,0,9786
"Tokushima","徳島県",148,9,126,9,0,4,6908
"Kagawa","香川県",93,3,88,2,0,0,10671
"Ehime","愛媛県",114,0,108,6,0,0,4075
"Kochi","高知県",138,1,133,4,0,0,3475
"Fukuoka","福岡県",5032,93,4842,97,9,0,131947
"Saga","佐賀県",245,1,246,0,0,2,6005
"Nagasaki","長崎県",236,1,231,3,0,1,18408
"Kumamoto","熊本県",574,7,559,8,0,0,16403
"Oita","大分県",158,3,153,2,0,0,16873
"Miyazaki","宮崎県",344,1,343,1,0,1,8582
"Kagoshima","鹿児島県",415,34,378,12,0,9,18986
"Okinawa","沖縄県",2486,193,2251,46,5,4,39038
