"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",21838,888,20190,780,21,20,473318,"JP-01"
"Aomori","青森県",1177,122,1035,20,0,0,27861,"JP-02"
"Iwate","岩手県",761,98,633,30,2,0,50177,"JP-03"
"Miyagi","宮城県",7198,1072,6060,43,16,23,104355,"JP-04"
"Akita","秋田県",335,43,286,6,2,0,8568,"JP-05"
"Yamagata","山形県",1225,270,935,20,4,0,40589,"JP-06"
"Fukushima","福島県",2817,294,2405,118,11,0,164220,"JP-07"
"Ibaraki","茨城県",7130,324,6678,128,7,0,27834,"JP-08"
"Tochigi","栃木県",4941,222,4649,70,3,0,181557,"JP-09"
"Gunma","群馬県",5289,219,4969,101,6,0,120989,"JP-10"
"Saitama","埼玉県",34427,1483,32227,717,34,0,685552,"JP-11"
"Chiba","千葉県",30849,997,29263,589,16,0,498101,"JP-12"
"Tokyo","東京都",126284,3995,120485,1804,42,0,1850782,"JP-13"
"Kanagawa","神奈川県",49642,1138,47706,798,24,0,734626,"JP-14"
"Niigata","新潟県",1737,284,1435,18,2,0,91052,"JP-15"
"Toyama","富山県",1050,109,912,29,2,0,44271,"JP-16"
"Ishikawa","石川県",2060,125,1867,66,3,2,63385,"JP-17"
"Fukui","福井県",659,74,558,27,1,0,39204,"JP-18"
"Yamanashi","山梨県",1028,45,964,19,1,0,33554,"JP-19"
"Nagano","長野県",3221,316,2876,44,0,15,128033,"JP-20"
"Gifu","岐阜県",5143,159,4855,129,3,0,167991,"JP-21"
"Shizuoka","静岡県",5974,193,5660,121,4,0,262931,"JP-22"
"Aichi","愛知県",28810,1401,26805,604,6,0,493701,"JP-23"
"Mie","三重県",3011,235,2790,73,7,87,82920,"JP-24"
"Shiga","滋賀県",2979,176,2744,59,3,0,94017,"JP-25"
"Kyoto","京都府",10281,666,9461,174,5,20,187619,"JP-26"
"Osaka","大阪府",60695,8517,50437,1219,218,522,1162870,"JP-27"
"Hyogo","兵庫県",22740,2509,19624,607,82,0,322279,"JP-28"
"Nara","奈良県",4574,695,3823,56,12,0,104892,"JP-29"
"Wakayama","和歌山県",1559,227,1287,19,26,26,28754,"JP-30"
"Tottori","鳥取県",302,74,220,2,0,6,52985,"JP-31"
"Shimane","島根県",292,6,286,0,0,0,18477,"JP-32"
"Okayama","岡山県",2974,166,2603,35,3,170,84188,"JP-33"
"Hiroshima","広島県",5285,103,5067,106,0,9,189788,"JP-34"
"Yamaguchi","山口県",1462,38,1383,43,0,2,71202,"JP-35"
"Tokushima","徳島県",713,169,522,22,3,0,34498,"JP-36"
"Kagawa","香川県",990,139,835,19,1,3,55210,"JP-37"
"Ehime","愛媛県",1727,330,1372,25,7,0,46101,"JP-38"
"Kochi","高知県",946,17,910,19,1,0,7543,"JP-39"
"Fukuoka","福岡県",19487,513,18638,336,6,0,532914,"JP-40"
"Saga","佐賀県",1276,70,1212,13,0,19,33790,"JP-41"
"Nagasaki","長崎県",1668,32,1597,39,0,0,81737,"JP-42"
"Kumamoto","熊本県",3536,28,3434,74,2,0,58788,"JP-43"
"Oita","大分県",1348,39,1287,22,1,0,97436,"JP-44"
"Miyazaki","宮崎県",2020,53,1938,22,0,7,25609,"JP-45"
"Kagoshima","鹿児島県",1922,82,1836,28,0,24,76555,"JP-46"
"Okinawa","沖縄県",10741,1130,9488,129,9,6,173748,"JP-47"
