"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",18751,716,17395,656,10,16,366254,"JP-01"
"Aomori","青森県",812,60,733,19,1,0,17021,"JP-02"
"Iwate","岩手県",553,31,492,30,1,0,23832,"JP-03"
"Miyagi","宮城県",3550,95,3431,24,4,0,65694,"JP-04"
"Akita","秋田県",269,8,255,6,0,0,6949,"JP-05"
"Yamagata","山形県",537,17,505,15,0,0,17064,"JP-06"
"Fukushima","福島県",1872,99,1707,66,5,0,104513,"JP-07"
"Ibaraki","茨城県",5536,343,5091,102,12,0,24712,"JP-08"
"Tochigi","栃木県",4028,182,3782,64,8,0,120419,"JP-09"
"Gunma","群馬県",4354,194,4085,83,6,8,88125,"JP-10"
"Saitama","埼玉県",28571,1847,26212,512,39,0,528488,"JP-11"
"Chiba","千葉県",25414,2006,23019,389,24,0,385446,"JP-12"
"Tokyo","東京都",109462,4244,103970,1248,82,0,1479717,"JP-13"
"Kanagawa","神奈川県",43985,1243,42101,641,39,0,565643,"JP-14"
"Niigata","新潟県",1030,81,935,14,1,0,42000,"JP-15"
"Toyama","富山県",897,21,849,27,3,0,34876,"JP-16"
"Ishikawa","石川県",1779,227,1542,61,3,51,48052,"JP-17"
"Fukui","福井県",542,16,501,25,0,0,30796,"JP-18"
"Yamanashi","山梨県",934,20,899,16,2,1,24827,"JP-19"
"Nagano","長野県",2358,24,2325,41,0,32,94428,"JP-20"
"Gifu","岐阜県",4655,195,4360,100,9,0,127809,"JP-21"
"Shizuoka","静岡県",4985,232,4661,92,1,0,176824,"JP-22"
"Aichi","愛知県",25491,959,24031,501,29,0,371954,"JP-23"
"Mie","三重県",2465,172,2245,48,10,0,60178,"JP-24"
"Shiga","滋賀県",2376,132,2201,43,6,0,66964,"JP-25"
"Kyoto","京都府",8975,437,8408,149,2,19,149842,"JP-26"
"Osaka","大阪府",46521,1401,43612,1088,105,420,753529,"JP-27"
"Hyogo","兵庫県",17737,650,16584,503,49,0,236742,"JP-28"
"Nara","奈良県",3331,137,3149,45,4,0,78866,"JP-29"
"Wakayama","和歌山県",1159,32,1086,17,2,24,24168,"JP-30"
"Tottori","鳥取県",208,3,200,2,0,3,38962,"JP-31"
"Shimane","島根県",281,4,277,0,0,0,14340,"JP-32"
"Okayama","岡山県",2463,89,2340,29,3,5,63400,"JP-33"
"Hiroshima","広島県",4993,94,4790,99,7,10,149155,"JP-34"
"Yamaguchi","山口県",1367,99,1233,35,1,0,55951,"JP-35"
"Tokushima","徳島県",447,44,387,16,1,0,25402,"JP-36"
"Kagawa","香川県",737,36,683,18,1,0,43244,"JP-37"
"Ehime","愛媛県",1047,37,987,23,1,0,31172,"JP-38"
"Kochi","高知県",884,9,858,17,1,0,7091,"JP-39"
"Fukuoka","福岡県",17716,999,16457,260,26,0,426801,"JP-40"
"Saga","佐賀県",1004,18,1000,7,0,21,26589,"JP-41"
"Nagasaki","長崎県",1590,42,1508,36,1,4,65199,"JP-42"
"Kumamoto","熊本県",3432,69,3296,72,7,5,56413,"JP-43"
"Oita","大分県",1283,60,1203,20,0,0,76333,"JP-44"
"Miyazaki","宮崎県",1943,43,1865,21,0,14,24614,"JP-45"
"Kagoshima","鹿児島県",1744,78,1665,24,4,23,65178,"JP-46"
"Okinawa","沖縄県",8076,296,7674,111,1,5,141091,"JP-47"
