"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",21975,844,20334,785,20,12,479341,"JP-01"
"Aomori","青森県",1215,132,1063,20,0,0,28467,"JP-02"
"Iwate","岩手県",765,69,665,31,0,0,50875,"JP-03"
"Miyagi","宮城県",7366,1037,6234,44,18,51,107359,"JP-04"
"Akita","秋田県",344,43,292,9,0,0,8739,"JP-05"
"Yamagata","山形県",1258,253,983,22,3,0,40885,"JP-06"
"Fukushima","福島県",2860,281,2461,118,12,0,166164,"JP-07"
"Ibaraki","茨城県",7211,331,6751,129,7,0,28059,"JP-08"
"Tochigi","栃木県",4985,198,4717,70,3,0,182852,"JP-09"
"Gunma","群馬県",5365,254,5010,101,6,0,122756,"JP-10"
"Saitama","埼玉県",34728,1538,32470,720,31,0,693988,"JP-11"
"Chiba","千葉県",31008,895,29517,596,15,0,507435,"JP-12"
"Tokyo","東京都",127385,4148,121418,1819,41,0,1870387,"JP-13"
"Kanagawa","神奈川県",49961,1196,47965,800,27,0,743206,"JP-14"
"Niigata","新潟県",1806,284,1504,18,2,0,92954,"JP-15"
"Toyama","富山県",1066,110,927,29,3,0,45338,"JP-16"
"Ishikawa","石川県",2094,143,1883,66,6,2,64639,"JP-17"
"Fukui","福井県",675,72,575,28,1,0,40432,"JP-18"
"Yamanashi","山梨県",1036,45,972,19,1,0,33554,"JP-19"
"Nagano","長野県",3312,341,2943,47,1,19,130614,"JP-20"
"Gifu","岐阜県",5205,179,4897,129,3,0,171098,"JP-21"
"Shizuoka","静岡県",6027,234,5672,121,4,0,266825,"JP-22"
"Aichi","愛知県",29100,1538,26957,605,7,0,500368,"JP-23"
"Mie","三重県",3063,246,2831,74,7,88,82920,"JP-24"
"Shiga","滋賀県",3054,230,2765,59,4,0,94858,"JP-25"
"Kyoto","京都府",10384,639,9590,176,7,21,189997,"JP-26"
"Osaka","大阪府",63174,10073,51312,1234,239,555,1182255,"JP-27"
"Hyogo","兵庫県",23286,2773,19905,608,77,0,328162,"JP-28"
"Nara","奈良県",4729,728,3943,58,11,0,108005,"JP-29"
"Wakayama","和歌山県",1633,259,1329,19,35,26,29191,"JP-30"
"Tottori","鳥取県",313,78,223,2,0,10,54323,"JP-31"
"Shimane","島根県",294,7,287,0,0,0,18477,"JP-32"
"Okayama","岡山県",3023,166,2603,35,3,219,84188,"JP-33"
"Hiroshima","広島県",5302,91,5099,107,0,5,191990,"JP-34"
"Yamaguchi","山口県",1473,46,1384,43,0,0,74020,"JP-35"
"Tokushima","徳島県",761,193,544,24,3,0,36076,"JP-36"
"Kagawa","香川県",1012,125,871,19,2,3,55955,"JP-37"
"Ehime","愛媛県",1776,288,1463,25,9,0,46381,"JP-38"
"Kochi","高知県",947,15,913,19,1,0,7546,"JP-39"
"Fukuoka","福岡県",19592,526,18725,341,7,0,539701,"JP-40"
"Saga","佐賀県",1297,76,1226,13,0,18,34192,"JP-41"
"Nagasaki","長崎県",1683,46,1598,39,0,0,83022,"JP-42"
"Kumamoto","熊本県",3561,42,3445,74,3,0,59003,"JP-43"
"Oita","大分県",1358,36,1300,22,1,0,99101,"JP-44"
"Miyazaki","宮崎県",2025,62,1938,22,0,3,26708,"JP-45"
"Kagoshima","鹿児島県",1930,69,1857,28,0,24,77039,"JP-46"
"Okinawa","沖縄県",11003,1219,9660,130,11,6,175496,"JP-47"
