"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2559,205,2246,108,2,0,70602
"Aomori","青森県",134,97,36,1,2,0,3292
"Iwate","岩手県",26,3,23,0,0,0,4920
"Miyagi","宮城県",529,40,487,2,1,0,12420
"Akita","秋田県",60,1,59,0,0,0,2385
"Yamagata","山形県",81,1,79,1,0,0,5455
"Fukushima","福島県",369,83,280,6,2,0,25607
"Ibaraki","茨城県",730,30,682,18,2,0,13450
"Tochigi","栃木県",471,29,442,1,0,1,34579
"Gunma","群馬県",797,37,729,19,4,12,26713
"Saitama","埼玉県",5426,409,4914,103,10,0,165888
"Chiba","千葉県",4588,337,4175,76,9,0,113803
"Tokyo","東京都",29185,1710,27038,437,24,0,548184
"Kanagawa","神奈川県",8012,525,7333,154,23,0,181055
"Niigata","新潟県",180,3,177,0,0,0,17023
"Toyama","富山県",422,0,396,26,0,0,14109
"Ishikawa","石川県",795,22,726,47,0,0,15522
"Fukui","福井県",256,8,237,11,0,0,10592
"Yamanashi","山梨県",199,1,192,6,0,0,11267
"Nagano","長野県",326,7,318,4,1,3,21361
"Gifu","岐阜県",647,15,622,10,1,0,25188
"Shizuoka","静岡県",580,13,565,2,0,0,40000
"Aichi","愛知県",5700,233,5376,91,11,0,90514
"Mie","三重県",550,17,526,7,0,0,14854
"Shiga","滋賀県",530,15,506,9,0,0,13369
"Kyoto","京都府",1931,95,1808,28,0,0,49391
"Osaka","大阪府",11620,444,10933,227,19,16,215799
"Hyogo","兵庫県",3013,116,2836,61,17,0,64193
"Nara","奈良県",615,20,586,9,2,0,23410
"Wakayama","和歌山県",259,11,241,4,1,3,9994
"Tottori","鳥取県",36,0,36,0,0,0,5559
"Shimane","島根県",140,0,140,0,0,0,6049
"Okayama","岡山県",174,12,155,1,2,6,8654
"Hiroshima","広島県",651,33,614,4,1,0,25832
"Yamaguchi","山口県",209,2,205,2,1,0,11132
"Tokushima","徳島県",162,10,140,9,0,3,7267
"Kagawa","香川県",99,4,93,2,0,0,12599
"Ehime","愛媛県",116,2,108,6,0,0,4258
"Kochi","高知県",140,1,135,4,0,0,3588
"Fukuoka","福岡県",5146,63,4983,100,5,0,152905
"Saga","佐賀県",252,5,249,0,0,2,6690
"Nagasaki","長崎県",242,3,236,3,0,0,20984
"Kumamoto","熊本県",750,53,678,8,0,11,18571
"Oita","大分県",159,1,155,3,0,0,19474
"Miyazaki","宮崎県",366,1,365,1,0,1,8725
"Kagoshima","鹿児島県",463,18,463,12,0,30,21538
"Okinawa","沖縄県",2975,296,2628,55,10,4,48352
