"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",17125,1373,15203,588,17,39,310946,"JP-01"
"Aomori","青森県",699,47,639,13,2,0,13054,"JP-02"
"Iwate","岩手県",495,29,439,27,2,0,19618,"JP-03"
"Miyagi","宮城県",3345,400,2923,22,8,0,47850,"JP-04"
"Akita","秋田県",255,48,206,1,1,0,6354,"JP-05"
"Yamagata","山形県",480,40,427,13,2,0,13913,"JP-06"
"Fukushima","福島県",1693,273,1378,42,11,0,82132,"JP-07"
"Ibaraki","茨城県",4600,772,3768,60,17,0,22957,"JP-08"
"Tochigi","栃木県",3687,756,2890,41,21,0,102397,"JP-09"
"Gunma","群馬県",3734,357,3309,68,9,0,72818,"JP-10"
"Saitama","埼玉県",24386,4412,19649,325,84,0,440312,"JP-11"
"Chiba","千葉県",21448,5323,15897,228,55,0,313584,"JP-12"
"Tokyo","東京都",97571,14957,81767,847,150,0,1290024,"JP-13"
"Kanagawa","神奈川県",39592,3560,35600,432,104,0,484565,"JP-14"
"Niigata","新潟県",889,126,754,9,2,0,36156,"JP-15"
"Toyama","富山県",857,56,774,27,2,0,29974,"JP-16"
"Ishikawa","石川県",1447,142,1277,58,2,30,39983,"JP-17"
"Fukui","福井県",506,74,415,17,3,0,26159,"JP-18"
"Yamanashi","山梨県",898,54,831,13,4,0,14741,"JP-19"
"Nagano","長野県",2256,232,2014,34,2,24,79914,"JP-20"
"Gifu","岐阜県",4142,540,3535,67,13,0,101731,"JP-21"
"Shizuoka","静岡県",4468,754,3638,76,8,0,139252,"JP-22"
"Aichi","愛知県",23368,2721,20268,379,65,0,305475,"JP-23"
"Mie","三重県",2129,382,1718,29,6,0,42391,"JP-24"
"Shiga","滋賀県",2067,369,1670,28,11,0,54283,"JP-25"
"Kyoto","京都府",8091,1430,6622,109,15,70,125411,"JP-26"
"Osaka","大阪府",42824,5463,36466,895,181,0,633464,"JP-27"
"Hyogo","兵庫県",15830,1909,13550,371,71,0,195015,"JP-28"
"Nara","奈良県",2957,306,2615,36,6,0,67073,"JP-29"
"Wakayama","和歌山県",1032,113,887,13,17,19,21026,"JP-30"
"Tottori","鳥取県",198,36,157,2,0,3,33403,"JP-31"
"Shimane","島根県",254,13,241,0,0,0,11764,"JP-32"
"Okayama","岡山県",2303,387,1750,17,21,149,47392,"JP-33"
"Hiroshima","広島県",4700,304,4257,91,12,48,120841,"JP-34"
"Yamaguchi","山口県",1190,360,816,14,2,0,45815,"JP-35"
"Tokushima","徳島県",381,89,279,13,3,0,21093,"JP-36"
"Kagawa","香川県",620,158,448,14,1,0,36523,"JP-37"
"Ehime","愛媛県",970,147,805,18,3,0,23128,"JP-38"
"Kochi","高知県",835,30,791,14,4,0,6815,"JP-39"
"Fukuoka","福岡県",15367,2839,12358,170,37,0,360243,"JP-40"
"Saga","佐賀県",938,164,781,4,2,11,23477,"JP-41"
"Nagasaki","長崎県",1446,287,1162,25,1,28,55149,"JP-42"
"Kumamoto","熊本県",3299,255,2777,59,20,208,51379,"JP-43"
"Oita","大分県",1115,190,909,16,4,0,61550,"JP-44"
"Miyazaki","宮崎県",1794,246,1541,17,8,10,22420,"JP-45"
"Kagoshima","鹿児島県",1566,207,1359,18,2,18,54334,"JP-46"
"Okinawa","沖縄県",7368,802,6481,90,3,5,121909,"JP-47"
