"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",59810,1156,57355,1466,18,167,1073718,"JP-01"
"Aomori","青森県",5486,394,5059,33,5,0,82811,"JP-02"
"Iwate","岩手県",3467,85,3330,52,0,0,116791,"JP-03"
"Miyagi","宮城県",16024,413,15485,113,13,13,231269,"JP-04"
"Akita","秋田県",1834,59,1749,26,1,0,25343,"JP-05"
"Yamagata","山形県",3462,89,3317,56,3,0,93345,"JP-06"
"Fukushima","福島県",9384,185,9025,174,3,0,393054,"JP-07"
"Ibaraki","茨城県",23809,771,22826,212,19,0,39484,"JP-08"
"Tochigi","栃木県",14962,495,14356,111,12,0,470661,"JP-09"
"Gunma","群馬県",16393,341,15882,170,17,0,281447,"JP-10"
"Saitama","埼玉県",113335,4146,108207,982,89,0,1401073,"JP-11"
"Chiba","千葉県",98471,3358,94139,974,62,0,1023263,"JP-12"
"Tokyo","東京都",372545,7383,362358,2804,152,0,3524571,"JP-13"
"Kanagawa","神奈川県",166013,3771,161018,1224,122,0,1532411,"JP-14"
"Niigata","新潟県",7638,321,7259,58,5,0,269953,"JP-15"
"Toyama","富山県",4751,86,4617,48,7,0,109311,"JP-16"
"Ishikawa","石川県",7762,193,7424,123,3,22,183902,"JP-17"
"Fukui","福井県",2952,116,2800,36,0,0,110377,"JP-18"
"Yamanashi","山梨県",4992,119,4844,29,1,0,105725,"JP-19"
"Nagano","長野県",8626,239,8345,95,1,53,299529,"JP-20"
"Gifu","岐阜県",18389,626,17731,209,12,177,386463,"JP-21"
"Shizuoka","静岡県",26281,762,25316,203,9,0,592767,"JP-22"
"Aichi","愛知県",103482,7342,95033,1107,67,0,1233209,"JP-23"
"Mie","三重県",14468,620,14008,158,10,318,209444,"JP-24"
"Shiga","滋賀県",12049,371,11579,99,5,0,243100,"JP-25"
"Kyoto","京都府",35028,2245,32494,261,47,28,404630,"JP-26"
"Osaka","大阪府",196287,9210,182228,2922,466,1927,3274994,"JP-27"
"Hyogo","兵庫県",75849,2784,71687,1381,60,3,713115,"JP-28"
"Nara","奈良県",15431,546,14740,145,13,0,239043,"JP-29"
"Wakayama","和歌山県",5160,110,4888,59,6,103,63073,"JP-30"
"Tottori","鳥取県",1633,64,1541,5,0,23,139510,"JP-31"
"Shimane","島根県",1562,46,1513,3,0,0,50282,"JP-32"
"Okayama","岡山県",14981,615,14091,135,13,140,249075,"JP-33"
"Hiroshima","広島県",21258,724,20343,191,11,0,844712,"JP-34"
"Yamaguchi","山口県",5518,126,5303,89,0,0,173420,"JP-35"
"Tokushima","徳島県",3202,131,3007,64,2,0,98987,"JP-36"
"Kagawa","香川県",4647,94,4516,36,5,1,123922,"JP-37"
"Ehime","愛媛県",5034,116,4837,81,4,0,143132,"JP-38"
"Kochi","高知県",4048,74,3943,31,1,0,93070,"JP-39"
"Fukuoka","福岡県",73240,4335,68235,600,28,70,1199046,"JP-40"
"Saga","佐賀県",5673,89,5592,29,1,37,96968,"JP-41"
"Nagasaki","長崎県",5909,179,5660,71,1,1,171229,"JP-42"
"Kumamoto","熊本県",14106,445,13529,132,9,0,118950,"JP-43"
"Oita","大分県",7949,211,7661,77,3,0,248916,"JP-44"
"Miyazaki","宮崎県",6084,180,5849,39,6,16,71653,"JP-45"
"Kagoshima","鹿児島県",9021,272,8746,63,5,60,163746,"JP-46"
"Okinawa","沖縄県",48835,2153,46199,293,66,190,378466,"JP-47"
