"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",20371,711,18916,731,8,13,426277,"JP-01"
"Aomori","青森県",896,67,809,20,0,0,22887,"JP-02"
"Iwate","岩手県",587,27,530,30,0,0,41402,"JP-03"
"Miyagi","宮城県",4630,684,3919,27,3,0,79552,"JP-04"
"Akita","秋田県",277,9,262,6,0,0,7258,"JP-05"
"Yamagata","山形県",646,92,538,16,0,0,30356,"JP-06"
"Fukushima","福島県",2314,263,1947,104,13,0,134132,"JP-07"
"Ibaraki","茨城県",6399,328,5948,123,5,0,25439,"JP-08"
"Tochigi","栃木県",4422,166,4186,70,0,0,164216,"JP-09"
"Gunma","群馬県",4819,166,4559,94,3,0,105705,"JP-10"
"Saitama","埼玉県",31664,1304,29671,689,35,0,610951,"JP-11"
"Chiba","千葉県",28639,1080,27019,540,19,0,453485,"JP-12"
"Tokyo","東京都",117517,2978,112903,1636,47,0,1677725,"JP-13"
"Kanagawa","神奈川県",47085,982,45338,765,19,0,657502,"JP-14"
"Niigata","新潟県",1274,127,1131,16,1,0,75965,"JP-15"
"Toyama","富山県",921,14,879,28,2,0,39826,"JP-16"
"Ishikawa","石川県",1894,17,1812,63,2,2,57623,"JP-17"
"Fukui","福井県",553,7,521,25,0,0,34087,"JP-18"
"Yamanashi","山梨県",955,12,925,18,0,0,29599,"JP-19"
"Nagano","長野県",2532,113,2403,41,1,25,107932,"JP-20"
"Gifu","岐阜県",4827,58,4648,121,5,0,150950,"JP-21"
"Shizuoka","静岡県",5493,184,5199,110,0,0,228845,"JP-22"
"Aichi","愛知県",26681,486,25625,570,10,0,436037,"JP-23"
"Mie","三重県",2643,79,2576,67,2,79,73145,"JP-24"
"Shiga","滋賀県",2693,104,2538,51,5,0,82402,"JP-25"
"Kyoto","京都府",9236,103,8970,165,3,2,168878,"JP-26"
"Osaka","大阪府",49158,1277,46321,1162,59,398,946152,"JP-27"
"Hyogo","兵庫県",18859,632,17655,572,45,0,279750,"JP-28"
"Nara","奈良県",3511,82,3379,50,5,0,90358,"JP-29"
"Wakayama","和歌山県",1202,29,1131,18,2,24,25479,"JP-30"
"Tottori","鳥取県",210,0,205,2,0,3,44852,"JP-31"
"Shimane","島根県",285,0,285,0,0,0,17152,"JP-32"
"Okayama","岡山県",2620,76,2479,35,6,30,75671,"JP-33"
"Hiroshima","広島県",5078,33,4939,103,4,3,173745,"JP-34"
"Yamaguchi","山口県",1397,18,1336,43,0,0,64978,"JP-35"
"Tokushima","徳島県",468,14,436,18,2,0,29265,"JP-36"
"Kagawa","香川県",779,20,741,18,0,0,48698,"JP-37"
"Ehime","愛媛県",1084,20,1040,24,1,0,36361,"JP-38"
"Kochi","高知県",912,10,883,19,3,0,7331,"JP-39"
"Fukuoka","福岡県",18716,419,17972,325,10,0,486963,"JP-40"
"Saga","佐賀県",1162,49,1123,11,2,21,30738,"JP-41"
"Nagasaki","長崎県",1616,2,1576,38,0,0,73577,"JP-42"
"Kumamoto","熊本県",3485,26,3392,74,0,7,57577,"JP-43"
"Oita","大分県",1301,10,1269,22,0,0,88359,"JP-44"
"Miyazaki","宮崎県",1953,0,1924,22,0,7,24807,"JP-45"
"Kagoshima","鹿児島県",1774,10,1759,28,0,23,70682,"JP-46"
"Okinawa","沖縄県",8751,383,8251,123,2,6,157712,"JP-47"
