"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2058,120,1831,107,0,0,56243
"Aomori","青森県",36,1,34,1,0,0,2378
"Iwate","岩手県",23,0,23,0,0,0,4163
"Miyagi","宮城県",392,54,336,2,0,0,10190
"Akita","秋田県",53,2,51,0,0,0,2121
"Yamagata","山形県",78,2,76,1,1,1,5127
"Fukushima","福島県",251,42,206,3,2,0,19800
"Ibaraki","茨城県",649,34,598,17,4,0,12424
"Tochigi","栃木県",427,57,370,1,1,1,29943
"Gunma","群馬県",699,85,595,19,1,0,20337
"Saitama","埼玉県",4600,270,4229,101,7,0,140657
"Chiba","千葉県",3822,287,3465,70,7,0,86970
"Tokyo","東京都",25335,2150,22779,406,26,0,443207
"Kanagawa","神奈川県",6760,530,6094,136,27,0,149564
"Niigata","新潟県",170,15,155,0,0,0,15140
"Toyama","富山県",412,5,382,25,0,0,11696
"Ishikawa","石川県",776,52,677,47,0,0,12580
"Fukui","福井県",244,2,229,11,1,2,9692
"Yamanashi","山梨県",182,4,172,6,2,0,10581
"Nagano","長野県",305,5,305,1,0,6,18662
"Gifu","岐阜県",622,28,584,10,3,0,22211
"Shizuoka","静岡県",532,15,516,1,1,0,33644
"Aichi","愛知県",5290,357,4850,83,15,0,74449
"Mie","三重県",495,77,411,7,3,0,12325
"Shiga","滋賀県",495,24,463,8,0,0,11641
"Kyoto","京都府",1731,60,1646,25,2,0,41742
"Osaka","大阪府",10483,565,9705,203,30,10,180249
"Hyogo","兵庫県",2674,105,2510,59,8,0,55275
"Nara","奈良県",567,17,541,9,0,0,20290
"Wakayama","和歌山県",240,4,229,4,0,3,9244
"Tottori","鳥取県",36,7,29,0,0,0,5428
"Shimane","島根県",140,3,137,0,0,0,5652
"Okayama","岡山県",154,1,147,"-","-",6,8110
"Hiroshima","広島県",533,47,467,3,2,16,20619
"Yamaguchi","山口県",198,6,190,2,1,0,9601
"Tokushima","徳島県",147,12,123,9,0,3,6875
"Kagawa","香川県",93,3,88,2,0,0,10520
"Ehime","愛媛県",114,0,108,6,0,0,4049
"Kochi","高知県",138,1,133,4,0,0,3459
"Fukuoka","福岡県",5027,117,4815,95,10,0,47195
"Saga","佐賀県",245,2,245,0,0,2,5874
"Nagasaki","長崎県",236,2,231,3,0,0,18085
"Kumamoto","熊本県",572,7,557,8,0,0,16338
"Oita","大分県",158,3,153,2,0,0,16449
"Miyazaki","宮崎県",344,1,343,1,0,1,8560
"Kagoshima","鹿児島県",411,29,376,12,0,6,18752
"Okinawa","沖縄県",2441,163,2236,46,7,4,38286
