"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",40943,2632,37110,1340,29,139,754446,"JP-01"
"Aomori","青森県",2453,32,2390,31,0,0,48819,"JP-02"
"Iwate","岩手県",1632,86,1500,46,1,0,81797,"JP-03"
"Miyagi","宮城県",9064,84,8891,86,5,3,153093,"JP-04"
"Akita","秋田県",765,7,738,20,1,0,14175,"JP-05"
"Yamagata","山形県",2020,39,1935,46,3,0,63506,"JP-06"
"Fukushima","福島県",4764,108,4497,159,6,0,268358,"JP-07"
"Ibaraki","茨城県",10254,271,9822,161,7,0,33068,"JP-08"
"Tochigi","栃木県",6776,186,6509,81,11,0,278541,"JP-09"
"Gunma","群馬県",7999,81,7769,149,10,0,186476,"JP-10"
"Saitama","埼玉県",45459,886,43747,826,25,0,937191,"JP-11"
"Chiba","千葉県",39070,1012,37357,701,17,0,658435,"JP-12"
"Tokyo","東京都",168709,3456,163057,2196,43,0,2432712,"JP-13"
"Kanagawa","神奈川県",65302,1656,62710,936,41,0,997435,"JP-14"
"Niigata","新潟県",3384,100,3237,47,6,0,160722,"JP-15"
"Toyama","富山県",2006,70,1899,37,2,0,70118,"JP-16"
"Ishikawa","石川県",3911,77,3717,114,2,3,117381,"JP-17"
"Fukui","福井県",1096,41,1021,34,0,0,62639,"JP-18"
"Yamanashi","山梨県",1881,202,1659,20,1,0,50098,"JP-19"
"Nagano","長野県",4961,70,4875,91,2,75,194537,"JP-20"
"Gifu","岐阜県",9357,228,8946,183,11,0,261648,"JP-21"
"Shizuoka","静岡県",9012,327,8538,147,4,0,385907,"JP-22"
"Aichi","愛知県",50273,1894,47456,923,50,0,790726,"JP-23"
"Mie","三重県",5182,115,5095,109,5,137,137890,"JP-24"
"Shiga","滋賀県",5485,185,5212,88,6,0,144605,"JP-25"
"Kyoto","京都府",16449,261,15937,235,16,16,274855,"JP-26"
"Osaka","大阪府",102334,1948,96971,2589,214,826,2030368,"JP-27"
"Hyogo","兵庫県",40682,453,38958,1272,31,1,491283,"JP-28"
"Nara","奈良県",8145,133,7888,124,10,0,162259,"JP-29"
"Wakayama","和歌山県",2657,10,2542,48,4,57,41350,"JP-30"
"Tottori","鳥取県",466,3,454,2,0,7,80799,"JP-31"
"Shimane","島根県",551,9,541,1,1,0,29236,"JP-32"
"Okayama","岡山県",7577,139,7302,124,4,12,158467,"JP-33"
"Hiroshima","広島県",11353,292,10825,165,19,71,534171,"JP-34"
"Yamaguchi","山口県",3101,116,2914,71,1,0,116931,"JP-35"
"Tokushima","徳島県",1650,18,1569,63,0,0,62949,"JP-36"
"Kagawa","香川県",2083,43,2016,29,3,5,83288,"JP-37"
"Ehime","愛媛県",2749,19,2655,75,4,0,93663,"JP-38"
"Kochi","高知県",1715,85,1607,23,7,0,10852,"JP-39"
"Fukuoka","福岡県",35185,879,33749,510,36,47,804791,"JP-40"
"Saga","佐賀県",2546,14,2542,24,0,34,54700,"JP-41"
"Nagasaki","長崎県",3106,94,2943,69,0,0,120436,"JP-42"
"Kumamoto","熊本県",6432,103,6218,111,9,0,81073,"JP-43"
"Oita","大分県",3480,52,3367,61,1,0,162029,"JP-44"
"Miyazaki","宮崎県",3067,24,3003,27,0,13,43842,"JP-45"
"Kagoshima","鹿児島県",3632,127,3503,34,2,32,108991,"JP-46"
"Okinawa","沖縄県",20064,1590,18313,167,64,6,242376,"JP-47"
