"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",12876,1579,10851,427,24,19,227301
"Aomori","青森県",422,38,377,7,1,0,9115
"Iwate","岩手県",363,63,278,22,3,0,13594
"Miyagi","宮城県",1983,418,1552,13,5,0,23979
"Akita","秋田県",123,29,93,1,0,0,4020
"Yamagata","山形県",361,93,264,4,6,0,9985
"Fukushima","福島県",865,225,623,17,5,0,54539
"Ibaraki","茨城県",2280,225,2020,35,7,0,18432
"Tochigi","栃木県",1207,291,916,6,12,6,69676
"Gunma","群馬県",2134,343,1756,35,9,0,50358
"Saitama","埼玉県",13029,2707,10129,193,46,0,302513
"Chiba","千葉県",10113,1804,8195,114,21,0,219395
"Tokyo","東京都",55851,7123,48121,607,81,0,962086
"Kanagawa","神奈川県",19173,2423,16492,258,61,0,334987
"Niigata","新潟県",503,98,405,3,0,3,27142
"Toyama","富山県",538,55,457,26,1,0,21295
"Ishikawa","石川県",1022,109,870,50,6,7,28720
"Fukui","福井県",345,16,318,11,2,0,18612
"Yamanashi","山梨県",509,45,453,11,3,0,14417
"Nagano","長野県",1105,113,984,13,2,5,45163
"Gifu","岐阜県",1978,397,1552,29,7,0,62489
"Shizuoka","静岡県",2539,461,2041,37,5,0,88334
"Aichi","愛知県",15183,2276,12719,188,42,0,191017
"Mie","三重県",1211,136,1059,16,4,0,29023
"Shiga","滋賀県",1062,178,873,11,2,0,35847
"Kyoto","京都府",4105,813,3282,45,17,35,87310
"Osaka","大阪府",28694,3502,24656,536,161,0,443170
"Hyogo","兵庫県",8989,1079,7746,164,45,0,131315
"Nara","奈良県",1843,315,1507,21,11,0,46358
"Wakayama","和歌山県",594,26,550,7,5,11,16235
"Tottori","鳥取県",84,17,65,0,0,2,23151
"Shimane","島根県",194,18,176,0,1,0,9344
"Okayama","岡山県",1245,384,762,13,8,86,31723
"Hiroshima","広島県",2815,466,1524,18,15,807,65962
"Yamaguchi","山口県",516,93,416,3,2,4,26760
"Tokushima","徳島県",195,7,179,9,0,0,14889
"Kagawa","香川県",273,77,193,3,0,0,22824
"Ehime","愛媛県",407,49,347,11,4,0,12061
"Kochi","高知県",618,161,451,6,6,0,5688
"Fukuoka","福岡県",7995,1190,6688,117,12,0,255221
"Saga","佐賀県",443,52,393,3,1,5,14538
"Nagasaki","長崎県",457,168,298,3,2,12,37590
"Kumamoto","熊本県",1669,151,1337,16,3,165,33475
"Oita","大分県",617,74,538,5,5,0,40580
"Miyazaki","宮崎県",695,73,622,5,0,5,12114
"Kagoshima","鹿児島県",920,89,831,13,1,13,36020
"Okinawa","沖縄県",5169,320,4774,80,5,5,86612
