"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",41397,866,39211,1401,25,81,783140,"JP-01"
"Aomori","青森県",2511,57,2423,31,0,0,51120,"JP-02"
"Iwate","岩手県",1681,47,1588,46,2,0,86220,"JP-03"
"Miyagi","宮城県",9163,77,8981,90,3,15,157898,"JP-04"
"Akita","秋田県",897,101,776,20,1,0,15564,"JP-05"
"Yamagata","山形県",2022,10,1965,47,1,0,65986,"JP-06"
"Fukushima","福島県",4927,139,4627,161,3,0,282317,"JP-07"
"Ibaraki","茨城県",10593,261,10167,165,5,0,33467,"JP-08"
"Tochigi","栃木県",7081,246,6754,81,10,0,304471,"JP-09"
"Gunma","群馬県",8042,45,7845,152,6,0,194942,"JP-10"
"Saitama","埼玉県",46704,1185,44687,832,18,0,974098,"JP-11"
"Chiba","千葉県",40591,1131,38752,708,16,0,694859,"JP-12"
"Tokyo","東京都",175267,4741,168288,2238,54,0,2536206,"JP-13"
"Kanagawa","神奈川県",67832,1809,65072,951,38,0,1047212,"JP-14"
"Niigata","新潟県",3408,32,3324,52,2,0,172888,"JP-15"
"Toyama","富山県",2042,29,1975,38,1,0,74335,"JP-16"
"Ishikawa","石川県",3941,26,3796,115,0,4,123477,"JP-17"
"Fukui","福井県",1315,161,1119,35,0,0,69505,"JP-18"
"Yamanashi","山梨県",2106,82,2004,21,1,1,58721,"JP-19"
"Nagano","長野県",5037,54,4967,91,0,75,208048,"JP-20"
"Gifu","岐阜県",9454,91,9176,187,3,0,271965,"JP-21"
"Shizuoka","静岡県",9366,276,8939,151,6,0,407868,"JP-22"
"Aichi","愛知県",51073,805,49304,964,23,0,835239,"JP-23"
"Mie","三重県",5268,78,5217,112,4,139,145510,"JP-24"
"Shiga","滋賀県",5563,73,5400,90,4,0,152713,"JP-25"
"Kyoto","京都府",16624,139,16226,245,7,14,284841,"JP-26"
"Osaka","大阪府",103614,1266,98873,2680,143,795,2168829,"JP-27"
"Hyogo","兵庫県",40951,241,39402,1308,16,0,509882,"JP-28"
"Nara","奈良県",8362,194,8037,131,4,0,170318,"JP-29"
"Wakayama","和歌山県",2690,24,2559,49,3,58,42023,"JP-30"
"Tottori","鳥取県",484,16,457,2,0,9,83738,"JP-31"
"Shimane","島根県",553,3,549,1,1,0,31436,"JP-32"
"Okayama","岡山県",7595,25,7439,126,4,5,165308,"JP-33"
"Hiroshima","広島県",11512,109,11208,175,12,20,553751,"JP-34"
"Yamaguchi","山口県",3152,58,3017,77,2,0,122050,"JP-35"
"Tokushima","徳島県",1656,3,1590,63,0,0,65234,"JP-36"
"Kagawa","香川県",2098,18,2054,31,0,5,86425,"JP-37"
"Ehime","愛媛県",2755,7,2673,75,3,0,97146,"JP-38"
"Kochi","高知県",1841,97,1718,26,9,0,11519,"JP-39"
"Fukuoka","福岡県",35575,368,34663,521,14,23,835907,"JP-40"
"Saga","佐賀県",2563,16,2555,24,0,32,57270,"JP-41"
"Nagasaki","長崎県",3205,91,3046,69,0,1,125616,"JP-42"
"Kumamoto","熊本県",6486,60,6308,118,3,0,82252,"JP-43"
"Oita","大分県",3492,17,3412,63,0,0,169875,"JP-44"
"Miyazaki","宮崎県",3099,20,3028,27,0,24,44507,"JP-45"
"Kagoshima","鹿児島県",3689,47,3631,38,2,27,111524,"JP-46"
"Okinawa","沖縄県",20907,951,19771,191,52,6,252608,"JP-47"
