"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",16329,1647,14173,557,15,48,291357,"JP-01"
"Aomori","青森県",666,84,573,9,3,0,12316,"JP-02"
"Iwate","岩手県",484,60,399,25,1,0,18505,"JP-03"
"Miyagi","宮城県",3118,499,2597,22,8,0,45021,"JP-04"
"Akita","秋田県",229,58,170,1,1,0,5939,"JP-05"
"Yamagata","山形県",455,38,404,13,1,0,12635,"JP-06"
"Fukushima","福島県",1534,312,1187,35,8,0,75119,"JP-07"
"Ibaraki","茨城県",4109,846,3216,47,11,0,21719,"JP-08"
"Tochigi","栃木県",3433,1107,2326,29,20,29,94672,"JP-09"
"Gunma","群馬県",3492,525,2841,61,13,65,67507,"JP-10"
"Saitama","埼玉県",22377,5326,16759,292,87,0,406570,"JP-11"
"Chiba","千葉県",19045,5767,13084,194,52,0,278979,"JP-12"
"Tokyo","東京都",90659,19481,70417,761,159,0,1219217,"JP-13"
"Kanagawa","神奈川県",36326,5390,30558,378,110,0,449714,"JP-14"
"Niigata","新潟県",808,143,665,7,1,7,34092,"JP-15"
"Toyama","富山県",825,105,693,27,3,0,28417,"JP-16"
"Ishikawa","石川県",1393,225,1156,56,7,44,37401,"JP-17"
"Fukui","福井県",467,75,378,13,4,1,24647,"JP-18"
"Yamanashi","山梨県",869,121,736,12,5,0,14741,"JP-19"
"Nagano","長野県",2102,377,1711,26,4,12,69017,"JP-20"
"Gifu","岐阜県",3819,628,3130,61,15,0,93535,"JP-21"
"Shizuoka","静岡県",4092,837,3190,65,9,0,126883,"JP-22"
"Aichi","愛知県",21911,3391,18179,341,52,0,277893,"JP-23"
"Mie","三重県",1882,333,1524,25,6,0,35367,"JP-24"
"Shiga","滋賀県",1868,379,1469,20,15,0,50350,"JP-25"
"Kyoto","京都府",7253,1616,5609,90,21,62,117341,"JP-26"
"Osaka","大阪府",40058,6131,33131,796,174,0,589145,"JP-27"
"Hyogo","兵庫県",14466,2047,12098,321,69,0,179493,"JP-28"
"Nara","奈良県",2757,402,2323,32,13,0,62725,"JP-29"
"Wakayama","和歌山県",948,143,781,11,12,13,19864,"JP-30"
"Tottori","鳥取県",186,42,139,2,2,3,31277,"JP-31"
"Shimane","島根県",242,15,227,0,0,0,11764,"JP-32"
"Okayama","岡山県",2183,479,1434,16,17,254,43188,"JP-33"
"Hiroshima","広島県",4505,450,3906,77,14,72,107047,"JP-34"
"Yamaguchi","山口県",996,307,740,5,2,56,40022,"JP-35"
"Tokushima","徳島県",337,103,223,11,0,0,18851,"JP-36"
"Kagawa","香川県",568,181,378,9,1,0,33843,"JP-37"
"Ehime","愛媛県",891,213,661,17,3,0,19897,"JP-38"
"Kochi","高知県",813,67,733,13,3,0,6655,"JP-39"
"Fukuoka","福岡県",14100,3819,10126,155,27,0,334151,"JP-40"
"Saga","佐賀県",858,253,616,4,2,15,20537,"JP-41"
"Nagasaki","長崎県",1334,265,937,18,5,114,51536,"JP-42"
"Kumamoto","熊本県",3076,273,2243,45,16,515,48014,"JP-43"
"Oita","大分県",988,159,817,12,3,0,56749,"JP-44"
"Miyazaki","宮崎県",1678,367,1304,14,8,7,20633,"JP-45"
"Kagoshima","鹿児島県",1460,224,1236,15,2,15,51028,"JP-46"
"Okinawa","沖縄県",6759,796,5879,89,7,5,113829,"JP-47"
