"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1760,130,1527,103,2,0,42955
"Aomori","青森県",35,2,32,1,0,0,1982
"Iwate","岩手県",19,11,8,0,0,0,2900
"Miyagi","宮城県",198,7,189,2,0,0,7673
"Akita","秋田県",49,5,43,0,0,1,1749
"Yamagata","山形県",77,1,76,1,1,1,3094
"Fukushima","福島県",157,52,105,0,1,0,14323
"Ibaraki","茨城県",542,73,456,13,2,0,10496
"Tochigi","栃木県",303,24,276,1,3,2,21784
"Gunma","群馬県",434,92,323,19,0,0,13994
"Saitama","埼玉県",3862,593,3180,89,13,0,104261
"Chiba","千葉県",2994,427,2506,61,9,0,54290
"Tokyo","東京都",20569,2681,17530,358,32,0,316316
"Kanagawa","神奈川県",4848,593,4139,116,24,0,110988
"Niigata","新潟県",142,11,131,0,0,0,12409
"Toyama","富山県",379,75,290,23,2,9,7417
"Ishikawa","石川県",620,137,450,33,2,0,7933
"Fukui","福井県",211,55,148,8,1,0,7427
"Yamanashi","山梨県",172,22,147,3,1,0,9415
"Nagano","長野県",237,86,155,"-",0,4,13673
"Gifu","岐阜県",555,33,512,10,4,0,17893
"Shizuoka","静岡県",478,63,414,1,1,0,24082
"Aichi","愛知県",4412,778,3573,61,19,0,51517
"Mie","三重県",365,68,292,2,2,3,9496
"Shiga","滋賀県",441,94,342,5,5,0,8692
"Kyoto","京都府",1401,225,1154,22,1,0,29864
"Osaka","大阪府",8429,1352,6924,147,58,6,132000
"Hyogo","兵庫県",2235,194,1988,53,15,0,43308
"Nara","奈良県",510,63,442,5,3,0,12972
"Wakayama","和歌山県",230,12,211,4,0,3,8534
"Tottori","鳥取県",22,1,21,0,0,0,4530
"Shimane","島根県",137,4,133,0,0,0,4834
"Okayama","岡山県",145,14,128,"-","-",3,5880
"Hiroshima","広島県",456,18,435,3,0,0,17447
"Yamaguchi","山口県",158,75,83,0,1,0,6570
"Tokushima","徳島県",128,70,47,4,2,7,5644
"Kagawa","香川県",77,7,69,1,0,0,7877
"Ehime","愛媛県",114,7,101,6,0,0,3769
"Kochi","高知県",124,17,103,3,1,1,2944
"Fukuoka","福岡県",4412,846,3510,56,14,0,39841
"Saga","佐賀県",237,29,209,0,0,1,5023
"Nagasaki","長崎県",229,23,180,3,1,23,14101
"Kumamoto","熊本県",509,70,413,7,0,19,10992
"Oita","大分県",144,19,124,1,0,0,12052
"Miyazaki","宮崎県",333,44,289,1,0,1,7943
"Kagoshima","鹿児島県",359,52,293,11,1,3,15116
"Okinawa","沖縄県",2084,441,1621,26,13,0,22979
