"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",21051,802,19539,752,17,42,451342,"JP-01"
"Aomori","青森県",1039,135,884,20,0,0,25237,"JP-02"
"Iwate","岩手県",646,62,554,30,0,0,45250,"JP-03"
"Miyagi","宮城県",6103,1490,4582,31,9,0,91791,"JP-04"
"Akita","秋田県",285,7,272,6,0,0,7580,"JP-05"
"Yamagata","山形県",972,305,650,17,1,0,35456,"JP-06"
"Fukushima","福島県",2521,260,2149,112,11,0,151253,"JP-07"
"Ibaraki","茨城県",6765,323,6315,127,1,0,26507,"JP-08"
"Tochigi","栃木県",4659,214,4375,70,2,0,171809,"JP-09"
"Gunma","群馬県",5031,193,4739,99,4,0,114303,"JP-10"
"Saitama","埼玉県",32960,1394,30866,700,35,0,651066,"JP-11"
"Chiba","千葉県",29735,1106,28059,570,22,0,482122,"JP-12"
"Tokyo","東京都",121461,3430,116257,1774,44,0,1770144,"JP-13"
"Kanagawa","神奈川県",48204,917,46502,785,22,0,698866,"JP-14"
"Niigata","新潟県",1486,195,1273,18,2,0,83334,"JP-15"
"Toyama","富山県",939,22,888,29,0,0,42070,"JP-16"
"Ishikawa","石川県",1916,26,1824,64,0,2,60598,"JP-17"
"Fukui","福井県",595,44,526,25,0,0,35705,"JP-18"
"Yamanashi","山梨県",969,12,938,19,0,0,30877,"JP-19"
"Nagano","長野県",2828,237,2559,41,1,9,117123,"JP-20"
"Gifu","岐阜県",4964,134,4705,125,3,0,159977,"JP-21"
"Shizuoka","静岡県",5725,242,5365,118,2,0,247915,"JP-22"
"Aichi","愛知県",27363,718,26062,583,12,0,466602,"JP-23"
"Mie","三重県",2777,146,2642,70,2,81,76136,"JP-24"
"Shiga","滋賀県",2794,116,2622,56,4,0,86894,"JP-25"
"Kyoto","京都府",9517,252,9104,169,1,8,178171,"JP-26"
"Osaka","大阪府",52817,3630,47587,1184,96,416,1061733,"JP-27"
"Hyogo","兵庫県",20059,1289,18179,591,73,0,297597,"JP-28"
"Nara","奈良県",3817,320,3442,55,4,0,97051,"JP-29"
"Wakayama","和歌山県",1304,104,1158,18,4,24,26862,"JP-30"
"Tottori","鳥取県",260,35,205,2,0,18,48355,"JP-31"
"Shimane","島根県",288,3,285,0,0,0,18022,"JP-32"
"Okayama","岡山県",2703,76,2524,35,4,68,78444,"JP-33"
"Hiroshima","広島県",5169,83,4971,106,1,9,181159,"JP-34"
"Yamaguchi","山口県",1421,27,1351,43,0,0,68811,"JP-35"
"Tokushima","徳島県",546,80,448,18,2,0,32428,"JP-36"
"Kagawa","香川県",849,79,754,19,0,3,51553,"JP-37"
"Ehime","愛媛県",1395,315,1056,24,0,0,39221,"JP-38"
"Kochi","高知県",919,11,889,19,2,0,7443,"JP-39"
"Fukuoka","福岡県",19014,370,18312,332,5,0,510918,"JP-40"
"Saga","佐賀県",1198,43,1163,13,1,21,32023,"JP-41"
"Nagasaki","長崎県",1638,21,1578,39,0,0,77830,"JP-42"
"Kumamoto","熊本県",3506,25,3407,74,2,0,58160,"JP-43"
"Oita","大分県",1314,14,1278,22,1,0,92860,"JP-44"
"Miyazaki","宮崎県",1966,19,1924,22,0,1,24843,"JP-45"
"Kagoshima","鹿児島県",1832,55,1775,28,0,26,73558,"JP-46"
"Okinawa","沖縄県",9575,719,8734,128,4,6,164199,"JP-47"
