"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60005,757,57825,1466,16,43,1082461,"JP-01"
"Aomori","青森県",5571,373,5163,35,6,0,84016,"JP-02"
"Iwate","岩手県",3474,48,3374,52,0,0,117703,"JP-03"
"Miyagi","宮城県",16097,305,15657,116,5,19,233166,"JP-04"
"Akita","秋田県",1850,48,1776,26,1,0,25593,"JP-05"
"Yamagata","山形県",3474,62,3356,56,0,0,93721,"JP-06"
"Fukushima","福島県",9409,136,9099,174,3,0,397057,"JP-07"
"Ibaraki","茨城県",23958,613,23133,212,17,0,39484,"JP-08"
"Tochigi","栃木県",15073,378,14584,111,10,0,473328,"JP-09"
"Gunma","群馬県",16477,284,16023,170,14,0,284438,"JP-10"
"Saitama","埼玉県",113907,3163,109751,993,78,0,1412706,"JP-11"
"Chiba","千葉県",98869,1980,95904,985,57,0,1031214,"JP-12"
"Tokyo","東京都",373848,5678,365317,2853,139,0,3549882,"JP-13"
"Kanagawa","神奈川県",166695,2623,162833,1239,109,0,1542744,"JP-14"
"Niigata","新潟県",7721,293,7370,58,3,0,272792,"JP-15"
"Toyama","富山県",4768,74,4645,49,6,0,110333,"JP-16"
"Ishikawa","石川県",7789,155,7489,123,3,22,185496,"JP-17"
"Fukui","福井県",3004,119,2849,36,0,0,112171,"JP-18"
"Yamanashi","山梨県",5034,102,4903,29,0,0,108734,"JP-19"
"Nagano","長野県",8668,182,8439,95,1,48,303798,"JP-20"
"Gifu","岐阜県",18518,512,17981,209,11,184,392140,"JP-21"
"Shizuoka","静岡県",26435,600,25631,204,9,0,595610,"JP-22"
"Aichi","愛知県",104259,5171,97971,1117,57,0,1252640,"JP-23"
"Mie","三重県",14533,452,14241,159,9,319,258291,"JP-24"
"Shiga","滋賀県",12124,316,11709,99,4,0,246121,"JP-25"
"Kyoto","京都府",35195,1630,33264,263,32,38,408855,"JP-26"
"Osaka","大阪府",197658,6532,186293,2942,400,1891,3309267,"JP-27"
"Hyogo","兵庫県",76463,2178,72903,1383,52,1,720471,"JP-28"
"Nara","奈良県",15535,430,14958,147,11,0,241214,"JP-29"
"Wakayama","和歌山県",5202,84,4956,59,8,103,63536,"JP-30"
"Tottori","鳥取県",1634,37,1569,5,0,23,141326,"JP-31"
"Shimane","島根県",1580,54,1523,3,0,0,51491,"JP-32"
"Okayama","岡山県",15038,254,14612,135,5,37,253818,"JP-33"
"Hiroshima","広島県",21389,545,20651,193,10,0,860898,"JP-34"
"Yamaguchi","山口県",5544,116,5339,89,0,0,179174,"JP-35"
"Tokushima","徳島県",3220,91,3065,64,2,0,100172,"JP-36"
"Kagawa","香川県",4665,84,4544,36,4,1,124946,"JP-37"
"Ehime","愛媛県",5088,135,4872,81,4,0,145467,"JP-38"
"Kochi","高知県",4078,68,3979,31,1,0,93234,"JP-39"
"Fukuoka","福岡県",73583,3696,69160,604,28,123,1209305,"JP-40"
"Saga","佐賀県",5697,75,5636,29,1,43,97989,"JP-41"
"Nagasaki","長崎県",5946,130,5745,71,1,0,173178,"JP-42"
"Kumamoto","熊本県",14175,327,13715,133,6,0,119975,"JP-43"
"Oita","大分県",8005,180,7746,79,3,0,251771,"JP-44"
"Miyazaki","宮崎県",6103,107,5940,40,5,16,71971,"JP-45"
"Kagoshima","鹿児島県",9032,158,8873,64,3,63,164710,"JP-46"
"Okinawa","沖縄県",49199,1560,47201,297,51,141,381960,"JP-47"
