"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",52012,4368,46057,1435,17,152,937143,"JP-01"
"Aomori","青森県",3458,504,2921,33,0,0,63701,"JP-02"
"Iwate","岩手県",2653,420,2185,48,2,0,102114,"JP-03"
"Miyagi","宮城県",12674,1769,10619,94,20,192,190728,"JP-04"
"Akita","秋田県",1328,213,1094,21,2,0,19331,"JP-05"
"Yamagata","山形県",2753,341,2365,47,5,0,78423,"JP-06"
"Fukushima","福島県",7775,1073,6538,164,20,0,346438,"JP-07"
"Ibaraki","茨城県",17644,2438,15028,178,25,0,36482,"JP-08"
"Tochigi","栃木県",11316,1756,9461,99,21,0,375437,"JP-09"
"Gunma","群馬県",12269,2093,10020,156,18,0,239512,"JP-10"
"Saitama","埼玉県",84820,25573,58381,866,147,0,1220807,"JP-11"
"Chiba","千葉県",69961,11946,57238,777,106,0,876622,"JP-12"
"Tokyo","東京都",302796,44503,255928,2365,273,0,3104681,"JP-13"
"Kanagawa","神奈川県",122416,16321,105046,1049,232,0,1329499,"JP-14"
"Niigata","新潟県",5641,942,4646,54,6,1,222479,"JP-15"
"Toyama","富山県",3499,883,2578,38,11,0,93111,"JP-16"
"Ishikawa","石川県",6629,790,5705,121,7,13,155727,"JP-17"
"Fukui","福井県",2162,246,1880,36,1,0,91115,"JP-18"
"Yamanashi","山梨県",3598,639,2943,23,2,7,86511,"JP-19"
"Nagano","長野県",6826,781,5873,94,6,78,252666,"JP-20"
"Gifu","岐阜県",12022,1681,10150,191,2,0,320775,"JP-21"
"Shizuoka","静岡県",16290,4383,11745,162,24,0,500269,"JP-22"
"Aichi","愛知県",64240,7871,55349,1020,35,0,994915,"JP-23"
"Mie","三重県",8369,1957,6480,118,11,186,170434,"JP-24"
"Shiga","滋賀県",8557,1808,6654,95,7,0,190649,"JP-25"
"Kyoto","京都府",24700,4539,19363,250,109,548,344185,"JP-26"
"Osaka","大阪府",142592,18297,119967,2754,494,1574,2739605,"JP-27"
"Hyogo","兵庫県",54295,5653,47314,1328,54,0,607246,"JP-28"
"Nara","奈良県",11235,1271,9830,134,8,0,205095,"JP-29"
"Wakayama","和歌山県",3822,425,3258,51,16,88,51035,"JP-30"
"Tottori","鳥取県",1200,250,933,3,3,14,113182,"JP-31"
"Shimane","島根県",1046,183,861,2,1,0,40685,"JP-32"
"Okayama","岡山県",11115,1485,8975,127,7,528,208397,"JP-33"
"Hiroshima","広島県",14813,1235,12874,180,9,524,646233,"JP-34"
"Yamaguchi","山口県",4208,632,3496,80,3,0,140551,"JP-35"
"Tokushima","徳島県",2114,242,1809,63,0,0,79811,"JP-36"
"Kagawa","香川県",3406,729,2644,34,10,1,105461,"JP-37"
"Ehime","愛媛県",4006,737,3192,77,6,0,119512,"JP-38"
"Kochi","高知県",2597,373,2193,31,2,0,69567,"JP-39"
"Fukuoka","福岡県",54780,9122,43908,557,30,1193,1027750,"JP-40"
"Saga","佐賀県",4138,581,2961,27,0,569,76348,"JP-41"
"Nagasaki","長崎県",4570,748,3757,69,1,4,149712,"JP-42"
"Kumamoto","熊本県",10179,1802,8255,122,13,0,97145,"JP-43"
"Oita","大分県",5234,1127,4042,65,1,0,208349,"JP-44"
"Miyazaki","宮崎県",4286,734,3511,28,1,13,53900,"JP-45"
"Kagoshima","鹿児島県",6142,1387,4504,42,2,209,134296,"JP-46"
"Okinawa","沖縄県",36204,6504,29234,248,118,218,320491,"JP-47"
