"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1294,61,1132,101,5,0,23417
"Aomori","青森県",29,3,25,1,0,0,1086
"Iwate","岩手県",0,0,0,0,0,0,1149
"Miyagi","宮城県",106,11,94,1,0,0,4609
"Akita","秋田県",16,0,16,0,0,0,1018
"Yamagata","山形県",72,3,68,1,0,0,2642
"Fukushima","福島県",83,1,82,0,0,0,7891
"Ibaraki","茨城県",202,21,171,10,1,0,5846
"Tochigi","栃木県",95,19,82,0,0,6,9301
"Gunma","群馬県",156,4,134,19,0,1,5802
"Saitama","埼玉県",1488,318,1103,67,4,0,43923
"Chiba","千葉県",1137,161,930,46,0,0,20924
"Tokyo","東京都",8046,1385,6336,325,6,0,118435
"Kanagawa","神奈川県",1760,179,1484,97,11,0,14411
"Niigata","新潟県",87,3,83,0,0,1,5305
"Toyama","富山県",230,3,205,22,0,0,4294
"Ishikawa","石川県",300,6,267,27,1,0,2964
"Fukui","福井県",124,2,114,8,0,0,3686
"Yamanashi","山梨県",76,1,74,1,0,0,6249
"Nagano","長野県",79,3,76,"-",0,0,4564
"Gifu","岐阜県",162,7,148,7,2,0,5829
"Shizuoka","静岡県",94,11,82,1,0,0,8933
"Aichi","愛知県",530,8,483,34,0,5,14450
"Mie","三重県",50,3,45,1,0,1,3084
"Shiga","滋賀県",106,5,100,1,1,0,2742
"Kyoto","京都府",447,63,366,18,0,0,12044
"Osaka","大阪府",2045,153,1806,86,5,0,46112
"Hyogo","兵庫県",738,30,663,45,0,0,16846
"Nara","奈良県",123,30,91,2,0,0,4383
"Wakayama","和歌山県",83,19,61,3,0,0,4556
"Tottori","鳥取県",5,2,3,0,0,0,2022
"Shimane","島根県",24,0,24,0,0,0,1286
"Okayama","岡山県",28,2,26,"-","-",0,2046
"Hiroshima","広島県",179,11,166,3,0,1,8393
"Yamaguchi","山口県",37,0,37,0,0,0,2675
"Tokushima","徳島県",10,5,4,1,0,0,1200
"Kagawa","香川県",29,1,28,0,0,0,2991
"Ehime","愛媛県",82,0,77,5,0,0,2678
"Kochi","高知県",75,1,71,3,0,0,2028
"Fukuoka","福岡県",922,67,822,33,4,0,18029
"Saga","佐賀県",47,0,47,0,0,0,1703
"Nagasaki","長崎県",26,9,16,1,0,0,4071
"Kumamoto","熊本県",49,0,46,3,0,0,4456
"Oita","大分県",60,0,59,1,0,0,5390
"Miyazaki","宮崎県",20,1,17,0,0,2,1701
"Kagoshima","鹿児島県",150,136,14,0,0,0,6949
"Okinawa","沖縄県",148,6,139,7,0,0,3177
