"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60329,323,58588,1468,3,50,1104838,"JP-01"
"Aomori","青森県",5726,142,5548,36,4,0,87784,"JP-02"
"Iwate","岩手県",3483,8,3423,52,0,0,121073,"JP-03"
"Miyagi","宮城県",16229,95,16012,117,3,5,239004,"JP-04"
"Akita","秋田県",1888,34,1828,26,1,0,26501,"JP-05"
"Yamagata","山形県",3509,20,3433,56,0,0,97629,"JP-06"
"Fukushima","福島県",9455,39,9242,174,4,0,406893,"JP-07"
"Ibaraki","茨城県",24223,192,23815,216,9,0,40174,"JP-08"
"Tochigi","栃木県",15310,167,15027,116,4,0,479839,"JP-09"
"Gunma","群馬県",16612,116,16324,172,9,0,293440,"JP-10"
"Saitama","埼玉県",115008,1148,112850,1010,41,0,1446238,"JP-11"
"Chiba","千葉県",99843,720,98069,1003,35,51,1062959,"JP-12"
"Tokyo","東京都",376204,2236,371003,2965,74,0,3635837,"JP-13"
"Kanagawa","神奈川県",168002,958,165773,1271,51,0,1591246,"JP-14"
"Niigata","新潟県",7910,171,7679,60,3,0,284050,"JP-15"
"Toyama","富山県",4803,30,4722,51,1,0,113445,"JP-16"
"Ishikawa","石川県",7910,114,7650,124,1,22,193569,"JP-17"
"Fukui","福井県",3067,44,2986,37,1,0,116258,"JP-18"
"Yamanashi","山梨県",5130,54,5047,29,0,0,111974,"JP-19"
"Nagano","長野県",8765,58,8664,96,1,53,314387,"JP-20"
"Gifu","岐阜県",18826,257,18554,215,3,200,404349,"JP-21"
"Shizuoka","静岡県",26652,84,26359,209,2,0,612734,"JP-22"
"Aichi","愛知県",105565,1163,103263,1139,25,0,1292781,"JP-23"
"Mie","三重県",14649,136,14670,163,2,320,262689,"JP-24"
"Shiga","滋賀県",12305,162,12041,102,1,0,252485,"JP-25"
"Kyoto","京都府",35596,640,34657,281,13,18,418137,"JP-26"
"Osaka","大阪府",200386,2704,192937,2981,221,1764,3434649,"JP-27"
"Hyogo","兵庫県",77586,836,75362,1389,24,1,741208,"JP-28"
"Nara","奈良県",15704,156,15399,149,5,0,247563,"JP-29"
"Wakayama","和歌山県",5261,43,5054,61,8,103,64967,"JP-30"
"Tottori","鳥取県",1643,15,1600,5,0,23,145202,"JP-31"
"Shimane","島根県",1625,38,1583,4,0,0,53023,"JP-32"
"Okayama","岡山県",15136,105,14843,136,3,52,262448,"JP-33"
"Hiroshima","広島県",21726,246,21282,198,6,0,889244,"JP-34"
"Yamaguchi","山口県",5615,65,5460,90,0,0,182635,"JP-35"
"Tokushima","徳島県",3272,45,3162,65,0,0,103149,"JP-36"
"Kagawa","香川県",4690,28,4625,37,1,0,127525,"JP-37"
"Ehime","愛媛県",5213,110,5022,81,2,0,148476,"JP-38"
"Kochi","高知県",4112,23,4058,31,3,0,97214,"JP-39"
"Fukuoka","福岡県",74076,903,72540,614,22,19,1241944,"JP-40"
"Saga","佐賀県",5772,64,5726,29,1,47,102065,"JP-41"
"Nagasaki","長崎県",6012,75,5866,72,0,1,177762,"JP-42"
"Kumamoto","熊本県",14307,108,14064,135,5,0,122669,"JP-43"
"Oita","大分県",8125,89,7952,84,2,0,261002,"JP-44"
"Miyazaki","宮崎県",6139,26,6056,41,1,16,72658,"JP-45"
"Kagoshima","鹿児島県",9064,44,9018,65,0,63,167152,"JP-46"
"Okinawa","沖縄県",49775,721,48594,327,17,133,392841,"JP-47"
