"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",20918,773,19413,746,18,14,445036,"JP-01"
"Aomori","青森県",950,60,870,20,0,0,24896,"JP-02"
"Iwate","岩手県",614,34,550,30,0,0,43481,"JP-03"
"Miyagi","宮城県",5766,1364,4372,30,10,0,89194,"JP-04"
"Akita","秋田県",283,6,271,6,0,0,7580,"JP-05"
"Yamagata","山形県",915,303,596,16,1,0,34475,"JP-06"
"Fukushima","福島県",2479,258,2110,111,11,0,147166,"JP-07"
"Ibaraki","茨城県",6703,312,6264,127,0,0,26358,"JP-08"
"Tochigi","栃木県",4590,171,4349,70,2,0,170767,"JP-09"
"Gunma","群馬県",4986,177,4710,99,5,0,113169,"JP-10"
"Saitama","埼玉県",32676,1322,30655,699,37,0,643712,"JP-11"
"Chiba","千葉県",29528,1137,27828,563,23,0,473527,"JP-12"
"Tokyo","東京都",120572,3135,115690,1747,39,0,1752697,"JP-13"
"Kanagawa","神奈川県",47934,822,46334,778,24,0,690533,"JP-14"
"Niigata","新潟県",1428,173,1237,18,2,0,81440,"JP-15"
"Toyama","富山県",936,21,887,28,1,0,41587,"JP-16"
"Ishikawa","石川県",1902,12,1824,64,0,2,59717,"JP-17"
"Fukui","福井県",583,32,526,25,0,0,35624,"JP-18"
"Yamanashi","山梨県",965,8,938,19,0,0,30877,"JP-19"
"Nagano","長野県",2753,225,2513,41,1,26,115645,"JP-20"
"Gifu","岐阜県",4937,123,4690,124,2,0,157809,"JP-21"
"Shizuoka","静岡県",5683,220,5346,117,2,0,241750,"JP-22"
"Aichi","愛知県",27208,646,25985,577,12,0,460142,"JP-23"
"Mie","三重県",2734,117,2627,70,2,80,76136,"JP-24"
"Shiga","滋賀県",2753,82,2617,54,4,0,86277,"JP-25"
"Kyoto","京都府",9430,188,9079,169,1,6,174853,"JP-26"
"Osaka","大阪府",51602,2748,47254,1182,90,418,1033908,"JP-27"
"Hyogo","兵庫県",19672,1072,18014,586,63,0,293494,"JP-28"
"Nara","奈良県",3725,238,3433,54,3,0,95648,"JP-29"
"Wakayama","和歌山県",1273,80,1151,18,3,24,26505,"JP-30"
"Tottori","鳥取県",230,10,205,2,0,13,47160,"JP-31"
"Shimane","島根県",286,1,285,0,0,0,17590,"JP-32"
"Okayama","岡山県",2674,76,2524,35,4,39,78444,"JP-33"
"Hiroshima","広島県",5143,69,4961,106,1,7,179526,"JP-34"
"Yamaguchi","山口県",1415,23,1349,43,0,0,66920,"JP-35"
"Tokushima","徳島県",527,64,445,18,2,0,31763,"JP-36"
"Kagawa","香川県",808,40,752,19,0,3,50520,"JP-37"
"Ehime","愛媛県",1332,255,1053,24,0,0,38712,"JP-38"
"Kochi","高知県",916,11,886,19,2,0,7437,"JP-39"
"Fukuoka","福岡県",18955,369,18255,331,8,0,506321,"JP-40"
"Saga","佐賀県",1184,32,1160,13,1,21,31785,"JP-41"
"Nagasaki","長崎県",1629,15,1577,38,0,1,76988,"JP-42"
"Kumamoto","熊本県",3504,21,3407,74,2,2,58021,"JP-43"
"Oita","大分県",1308,9,1277,22,1,0,91767,"JP-44"
"Miyazaki","宮崎県",1961,8,1924,22,0,7,24817,"JP-45"
"Kagoshima","鹿児島県",1823,46,1771,28,0,22,72970,"JP-46"
"Okinawa","沖縄県",9371,627,8622,128,5,6,163642,"JP-47"
