"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1102,183,831,88,11,0,14931
"Aomori","青森県",27,0,26,1,0,0,875
"Iwate","岩手県",0,0,0,0,0,0,699
"Miyagi","宮城県",88,0,87,1,0,0,3012
"Akita","秋田県",16,0,16,0,0,0,940
"Yamagata","山形県",69,3,66,0,1,0,2422
"Fukushima","福島県",81,5,76,0,0,0,4765
"Ibaraki","茨城県",168,3,155,10,0,0,4746
"Tochigi","栃木県",66,10,57,0,0,0,4438
"Gunma","群馬県",149,8,122,19,1,0,3796
"Saitama","埼玉県",1005,43,912,50,4,0,22634
"Chiba","千葉県",907,24,838,45,4,0,15076
"Tokyo","東京都",5323,368,4648,307,27,0,15498
"Kanagawa","神奈川県",1381,143,1151,87,17,0,10210
"Niigata","新潟県",83,1,81,0,0,1,4291
"Toyama","富山県",227,9,196,22,0,0,3454
"Ishikawa","石川県",298,39,233,26,2,0,2758
"Fukui","福井県",122,2,112,8,1,0,2756
"Yamanashi","山梨県",65,4,60,1,0,0,4202
"Nagano","長野県",76,5,71,"-",0,0,2801
"Gifu","岐阜県",151,3,141,7,1,0,3766
"Shizuoka","静岡県",76,2,73,1,0,0,3566
"Aichi","愛知県",509,10,460,34,0,5,10284
"Mie","三重県",45,0,44,1,0,0,2552
"Shiga","滋賀県",100,5,94,1,1,0,1911
"Kyoto","京都府",358,10,331,17,0,0,8354
"Osaka","大阪府",1783,85,1610,84,15,4,32063
"Hyogo","兵庫県",699,16,641,42,4,0,11368
"Nara","奈良県",92,1,89,2,0,0,2898
"Wakayama","和歌山県",63,0,60,3,0,0,3743
"Tottori","鳥取県",3,0,3,0,0,0,1363
"Shimane","島根県",24,1,23,0,1,0,1142
"Okayama","岡山県",25,0,25,"-","-",0,1738
"Hiroshima","広島県",167,2,162,3,0,0,7104
"Yamaguchi","山口県",37,1,36,0,1,0,1794
"Tokushima","徳島県",5,0,4,1,0,0,761
"Kagawa","香川県",28,0,28,0,0,0,2245
"Ehime","愛媛県",82,23,55,4,1,0,2373
"Kochi","高知県",74,0,71,3,0,0,1818
"Fukuoka","福岡県",786,127,632,27,5,0,13523
"Saga","佐賀県",47,0,45,0,0,2,1449
"Nagasaki","長崎県",17,0,16,1,0,0,2844
"Kumamoto","熊本県",48,1,44,3,0,0,3974
"Oita","大分県",60,1,58,1,0,0,4127
"Miyazaki","宮崎県",17,0,17,0,0,0,1407
"Kagoshima","鹿児島県",10,0,10,0,0,0,1964
"Okinawa","沖縄県",142,2,137,7,1,0,2895
