"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",945,450,444,51,28,0,8676
"Aomori","青森県",27,10,17,"-","-",10,749
"Iwate","岩手県",0,0,0,0,0,0,417
"Miyagi","宮城県",88,7,80,1,"-",0,2183
"Akita","秋田県",16,16,0,"-","-",16,861
"Yamagata","山形県",69,11,58,"-","-",0,2449
"Fukushima","福島県",81,36,45,0,"-",0,2395
"Ibaraki","茨城県",168,81,78,9,3,10,3826
"Tochigi","栃木県",56,24,32,"-","-",24,2497
"Gunma","群馬県",147,63,66,18,2,0,3056
"Saitama","埼玉県",967,377,548,42,11,0,11917
"Chiba","千葉県",880,373,467,40,12,156,12290
"Tokyo","東京都",4868,2518,2170,180,71,0,13124
"Kanagawa","神奈川県",1150,458,645,47,30,0,1610
"Niigata","新潟県",82,35,47,"-","-",0,3396
"Toyama","富山県",216,126,77,13,"-",0,2709
"Ishikawa","石川県",278,130,132,16,"-",0,2237
"Fukui","福井県",122,20,94,8,2,20,2082
"Yamanashi","山梨県",56,8,48,0,1,0,2806
"Nagano","長野県",74,37,37,"-",2,0,2054
"Gifu","岐阜県",150,22,122,6,1,0,3482
"Shizuoka","静岡県",73,26,46,1,2,0,3102
"Aichi","愛知県",494,110,350,34,"-",3,8133
"Mie","三重県",45,11,33,1,0,0,2154
"Shiga","滋賀県",97,30,66,1,"-",0,1456
"Kyoto","京都府",347,107,227,13,"-",0,5267
"Osaka","大阪府",1743,653,1031,59,50,12,21629
"Hyogo","兵庫県",688,168,486,34,24,0,9091
"Nara","奈良県",90,21,67,2,"-",0,2035
"Wakayama","和歌山県",62,12,48,2,"-",0,3364
"Tottori","鳥取県",3,2,1,0,"-",0,1167
"Shimane","島根県",24,13,11,"-","-",13,904
"Okayama","岡山県",24,9,15,"-","-",1,1372
"Hiroshima","広島県",165,81,82,2,"-",0,5746
"Yamaguchi","山口県",37,4,33,"-","-",0,1528
"Tokushima","徳島県",5,1,3,1,"-",1,597
"Kagawa","香川県",28,8,20,0,0,0,1841
"Ehime","愛媛県",48,7,38,3,2,0,1238
"Kochi","高知県",74,7,64,3,0,0,1583
"Fukuoka","福岡県",654,162,468,24,"-",0,10535
"Saga","佐賀県",45,23,22,0,1,2,1226
"Nagasaki","長崎県",17,2,14,1,0,0,2345
"Kumamoto","熊本県",48,27,18,3,2,0,3415
"Oita","大分県",60,7,52,1,"-",7,3482
"Miyazaki","宮崎県",17,5,12,"-","-",0,1213
"Kagoshima","鹿児島県",11,3,8,"-","-",3,1500
"Okinawa","沖縄県",142,45,92,5,5,0,2483
