"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",20611,692,19171,740,9,8,434522,"JP-01"
"Aomori","青森県",921,56,845,20,1,0,23933,"JP-02"
"Iwate","岩手県",596,33,533,30,0,0,42164,"JP-03"
"Miyagi","宮城県",5120,1041,4052,27,3,0,83765,"JP-04"
"Akita","秋田県",279,10,263,6,0,0,7416,"JP-05"
"Yamagata","山形県",752,187,549,16,0,0,32410,"JP-06"
"Fukushima","福島県",2387,269,2010,108,11,0,139730,"JP-07"
"Ibaraki","茨城県",6533,329,6079,125,1,0,25917,"JP-08"
"Tochigi","栃木県",4474,133,4271,70,0,0,168378,"JP-09"
"Gunma","群馬県",4890,175,4616,99,2,0,109704,"JP-10"
"Saitama","埼玉県",32094,1329,30074,691,43,0,627011,"JP-11"
"Chiba","千葉県",29014,1011,27449,554,21,0,467237,"JP-12"
"Tokyo","東京都",118855,3059,114122,1674,41,0,1718024,"JP-13"
"Kanagawa","神奈川県",47462,960,45727,775,20,0,674342,"JP-14"
"Niigata","新潟県",1347,161,1169,17,1,0,78441,"JP-15"
"Toyama","富山県",930,19,883,28,1,0,40768,"JP-16"
"Ishikawa","石川県",1899,17,1816,64,0,2,58826,"JP-17"
"Fukui","福井県",553,7,521,25,0,0,34673,"JP-18"
"Yamanashi","山梨県",956,2,936,18,0,0,29599,"JP-19"
"Nagano","長野県",2614,139,2452,41,0,18,111781,"JP-20"
"Gifu","岐阜県",4875,91,4661,123,2,0,154175,"JP-21"
"Shizuoka","静岡県",5558,199,5244,115,1,0,237667,"JP-22"
"Aichi","愛知県",26883,499,25812,572,11,0,449089,"JP-23"
"Mie","三重県",2669,81,2600,68,4,80,73145,"JP-24"
"Shiga","滋賀県",2720,85,2581,54,3,0,84114,"JP-25"
"Kyoto","京都府",9313,129,9022,167,2,5,172097,"JP-26"
"Osaka","大阪府",49948,1624,46751,1172,61,401,981902,"JP-27"
"Hyogo","兵庫県",19130,766,17781,583,53,0,285482,"JP-28"
"Nara","奈良県",3575,128,3396,51,5,0,93334,"JP-29"
"Wakayama","和歌山県",1228,47,1139,18,2,24,25895,"JP-30"
"Tottori","鳥取県",211,1,205,2,0,3,45990,"JP-31"
"Shimane","島根県",285,0,285,0,0,0,17590,"JP-32"
"Okayama","岡山県",2637,76,2479,35,6,47,75671,"JP-33"
"Hiroshima","広島県",5096,34,4952,106,0,4,176621,"JP-34"
"Yamaguchi","山口県",1403,15,1345,43,0,0,66920,"JP-35"
"Tokushima","徳島県",498,40,440,18,1,0,30114,"JP-36"
"Kagawa","香川県",780,16,746,18,1,0,49506,"JP-37"
"Ehime","愛媛県",1193,123,1046,24,0,0,36665,"JP-38"
"Kochi","高知県",914,11,884,19,3,0,7424,"JP-39"
"Fukuoka","福岡県",18825,392,18105,328,8,0,496109,"JP-40"
"Saga","佐賀県",1164,34,1140,11,2,21,31372,"JP-41"
"Nagasaki","長崎県",1622,10,1576,38,0,2,74887,"JP-42"
"Kumamoto","熊本県",3494,22,3398,74,1,0,57733,"JP-43"
"Oita","大分県",1302,7,1273,22,0,0,90030,"JP-44"
"Miyazaki","宮崎県",1953,0,1924,22,0,7,24807,"JP-45"
"Kagoshima","鹿児島県",1778,16,1760,28,0,26,71639,"JP-46"
"Okinawa","沖縄県",8988,496,8372,126,3,6,160567,"JP-47"
