"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",3205,492,2603,110,6,0,83712
"Aomori","青森県",244,89,151,4,3,0,5157
"Iwate","岩手県",27,2,25,0,0,0,5339
"Miyagi","宮城県",742,187,553,2,3,0,14294
"Akita","秋田県",64,3,60,0,0,1,2503
"Yamagata","山形県",86,5,80,1,0,0,6231
"Fukushima","福島県",389,23,360,6,4,0,29518
"Ibaraki","茨城県",773,34,721,18,0,0,13982
"Tochigi","栃木県",490,24,466,1,0,1,42416
"Gunma","群馬県",902,60,823,19,5,0,29473
"Saitama","埼玉県",5915,379,5429,107,10,0,187511
"Chiba","千葉県",5079,348,4650,81,8,0,128000
"Tokyo","東京都",31293,1732,29102,459,32,0,604642
"Kanagawa","神奈川県",8799,545,8083,171,24,0,203062
"Niigata","新潟県",184,5,179,0,0,0,17915
"Toyama","富山県",423,1,396,26,0,0,14541
"Ishikawa","石川県",812,18,745,49,0,0,17426
"Fukui","福井県",257,1,245,11,1,0,11100
"Yamanashi","山梨県",216,14,196,6,0,0,11769
"Nagano","長野県",344,10,333,6,0,5,23290
"Gifu","岐阜県",693,35,647,11,1,0,26990
"Shizuoka","静岡県",661,71,588,2,0,0,43590
"Aichi","愛知県",6275,519,5660,96,9,0,100228
"Mie","三重県",568,19,542,7,3,0,15683
"Shiga","滋賀県",557,22,526,9,0,0,14505
"Kyoto","京都府",2061,103,1928,30,2,0,52973
"Osaka","大阪府",12876,977,11636,244,26,19,237923
"Hyogo","兵庫県",3265,179,3023,63,14,0,69217
"Nara","奈良県",664,43,611,10,0,0,24985
"Wakayama","和歌山県",277,6,262,4,2,5,10448
"Tottori","鳥取県",38,3,35,0,0,0,5775
"Shimane","島根県",141,0,141,0,0,0,6281
"Okayama","岡山県",291,54,172,4,0,61,11198
"Hiroshima","広島県",662,14,643,5,0,0,27820
"Yamaguchi","山口県",213,4,207,2,0,0,11931
"Tokushima","徳島県",164,0,155,9,0,0,7495
"Kagawa","香川県",101,4,95,2,0,0,13601
"Ehime","愛媛県",116,0,110,6,0,0,4392
"Kochi","高知県",144,2,138,4,0,0,3650
"Fukuoka","福岡県",5236,76,5057,103,3,0,165588
"Saga","佐賀県",256,2,256,0,0,2,7117
"Nagasaki","長崎県",244,0,241,3,0,0,22786
"Kumamoto","熊本県",808,41,748,8,1,11,19632
"Oita","大分県",159,0,156,3,0,0,20997
"Miyazaki","宮崎県",367,0,367,1,0,1,8799
"Kagoshima","鹿児島県",475,12,463,13,0,13,22533
"Okinawa","沖縄県",3373,311,3004,63,6,5,58991
