"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1277,78,1098,101,6,0,22261
"Aomori","青森県",27,0,26,1,0,0,1020
"Iwate","岩手県",0,0,0,0,0,0,1026
"Miyagi","宮城県",98,7,90,1,0,0,4089
"Akita","秋田県",16,0,16,0,0,0,1007
"Yamagata","山形県",71,4,68,0,1,1,2595
"Fukushima","福島県",82,1,81,0,0,0,7370
"Ibaraki","茨城県",187,14,163,10,1,0,5561
"Tochigi","栃木県",87,19,67,0,0,1,8201
"Gunma","群馬県",155,3,133,19,0,0,5375
"Saitama","埼玉県",1282,199,1016,67,3,0,40308
"Chiba","千葉県",1030,85,899,46,1,0,19367
"Tokyo","東京都",6973,876,5772,325,8,0,96939
"Kanagawa","神奈川県",1605,127,1382,96,7,0,13437
"Niigata","新潟県",85,1,83,0,0,1,5137
"Toyama","富山県",228,1,205,22,0,0,4132
"Ishikawa","石川県",300,8,265,27,1,0,2937
"Fukui","福井県",122,0,114,8,0,0,3558
"Yamanashi","山梨県",75,0,74,1,0,0,6012
"Nagano","長野県",77,1,76,"-",0,0,3382
"Gifu","岐阜県",163,9,147,7,2,0,5519
"Shizuoka","静岡県",86,4,81,1,0,0,8040
"Aichi","愛知県",526,7,480,34,0,5,13558
"Mie","三重県",46,0,45,1,0,0,2980
"Shiga","滋賀県",103,3,99,1,0,0,2566
"Kyoto","京都府",404,34,352,18,0,0,11133
"Osaka","大阪府",1905,77,1742,86,3,0,43972
"Hyogo","兵庫県",716,13,658,45,0,0,15792
"Nara","奈良県",98,6,90,2,0,0,3943
"Wakayama","和歌山県",64,0,61,3,0,0,4077
"Tottori","鳥取県",4,1,3,0,0,0,1848
"Shimane","島根県",24,0,24,0,0,0,1263
"Okayama","岡山県",28,2,26,"-","-",0,1999
"Hiroshima","広島県",171,4,165,3,0,1,8025
"Yamaguchi","山口県",37,0,37,0,0,0,2533
"Tokushima","徳島県",9,4,4,1,0,0,973
"Kagawa","香川県",28,0,28,0,0,0,2842
"Ehime","愛媛県",82,0,77,5,0,0,2645
"Kochi","高知県",74,0,71,3,0,0,1998
"Fukuoka","福岡県",878,31,814,33,2,0,17041
"Saga","佐賀県",47,0,47,0,0,0,1677
"Nagasaki","長崎県",18,1,16,1,0,0,3489
"Kumamoto","熊本県",49,0,46,3,0,0,4381
"Oita","大分県",60,0,59,1,0,0,5131
"Miyazaki","宮崎県",18,1,17,0,0,0,1624
"Kagoshima","鹿児島県",110,99,11,0,0,0,4237
"Okinawa","沖縄県",142,0,139,7,0,0,3047
