"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",31910,5790,24766,964,43,390,612515,"JP-01"
"Aomori","青森県",2033,266,1740,27,5,0,39485,"JP-02"
"Iwate","岩手県",1275,186,1047,42,1,0,66567,"JP-03"
"Miyagi","宮城県",8641,328,8214,80,9,19,132609,"JP-04"
"Akita","秋田県",718,123,584,11,0,0,12767,"JP-05"
"Yamagata","山形県",1775,195,1543,37,5,0,54650,"JP-06"
"Fukushima","福島県",4331,513,3685,133,23,0,216257,"JP-07"
"Ibaraki","茨城県",9184,564,8481,139,14,0,31779,"JP-08"
"Tochigi","栃木県",5947,359,5514,74,7,0,232305,"JP-09"
"Gunma","群馬県",7371,652,6598,121,15,0,156502,"JP-10"
"Saitama","埼玉県",42068,2545,38754,769,54,0,832383,"JP-11"
"Chiba","千葉県",35835,1283,33894,658,24,0,583560,"JP-12"
"Tokyo","東京都",154156,6353,145819,1984,73,0,2184275,"JP-13"
"Kanagawa","神奈川県",58587,2317,55411,859,63,0,881892,"JP-14"
"Niigata","新潟県",2924,405,2485,34,6,0,129911,"JP-15"
"Toyama","富山県",1582,205,1344,33,5,0,57941,"JP-16"
"Ishikawa","石川県",3328,578,2650,98,10,2,80335,"JP-17"
"Fukui","福井県",1004,57,913,34,0,0,56351,"JP-18"
"Yamanashi","山梨県",1423,122,1284,19,1,2,38972,"JP-19"
"Nagano","長野県",4463,350,4089,76,7,52,166383,"JP-20"
"Gifu","岐阜県",7939,1127,6666,146,17,0,219264,"JP-21"
"Shizuoka","静岡県",7639,818,6690,131,9,0,330381,"JP-22"
"Aichi","愛知県",41622,5845,35091,686,70,0,635190,"JP-23"
"Mie","三重県",4581,600,4003,98,12,120,109813,"JP-24"
"Shiga","滋賀県",4633,531,4028,74,7,0,119104,"JP-25"
"Kyoto","京都府",14885,1536,13182,197,23,30,240384,"JP-26"
"Osaka","大阪府",96142,14538,78633,2036,375,935,1675293,"JP-27"
"Hyogo","兵庫県",37916,3688,33204,1034,93,10,431485,"JP-28"
"Nara","奈良県",7593,743,6750,100,23,0,143589,"JP-29"
"Wakayama","和歌山県",2517,161,2281,36,39,39,38247,"JP-30"
"Tottori","鳥取県",442,51,382,2,1,7,69477,"JP-31"
"Shimane","島根県",469,78,391,0,3,0,22393,"JP-32"
"Okayama","岡山県",6508,1308,4071,73,26,1056,108427,"JP-33"
"Hiroshima","広島県",8788,861,6612,114,17,1201,370434,"JP-34"
"Yamaguchi","山口県",2562,546,1961,55,9,0,98010,"JP-35"
"Tokushima","徳島県",1595,142,1395,58,3,0,51730,"JP-36"
"Kagawa","香川県",1858,357,1482,24,4,5,71732,"JP-37"
"Ehime","愛媛県",2643,150,2426,67,5,0,74593,"JP-38"
"Kochi","高知県",1188,72,1096,20,2,0,8752,"JP-39"
"Fukuoka","福岡県",31368,5763,24637,396,81,572,697040,"JP-40"
"Saga","佐賀県",2321,306,1950,16,8,49,45957,"JP-41"
"Nagasaki","長崎県",2789,430,2304,56,16,1,105688,"JP-42"
"Kumamoto","熊本県",5485,912,4484,89,21,0,74137,"JP-43"
"Oita","大分県",3011,661,2313,37,6,0,134662,"JP-44"
"Miyazaki","宮崎県",2887,354,2499,25,5,9,38333,"JP-45"
"Kagoshima","鹿児島県",2986,427,2519,28,3,12,93644,"JP-46"
"Okinawa","沖縄県",14289,1639,12510,146,45,6,205955,"JP-47"
