"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1892,62,1724,106,2,0,50527
"Aomori","青森県",35,2,32,1,0,0,2247
"Iwate","岩手県",23,1,22,0,0,0,3759
"Miyagi","宮城県",331,82,247,2,0,0,9138
"Akita","秋田県",51,1,50,0,0,0,1892
"Yamagata","山形県",78,2,76,1,1,1,5011
"Fukushima","福島県",217,45,172,0,2,0,17695
"Ibaraki","茨城県",618,49,553,16,5,0,11944
"Tochigi","栃木県",369,63,304,1,2,1,26252
"Gunma","群馬県",591,95,453,19,1,24,18160
"Saitama","埼玉県",4349,292,3960,97,8,0,128883
"Chiba","千葉県",3483,296,3120,67,6,0,70565
"Tokyo","東京都",23437,2211,20837,389,23,0,397811
"Kanagawa","神奈川県",6112,611,5371,130,27,0,134316
"Niigata","新潟県",153,9,144,0,1,0,14164
"Toyama","富山県",408,12,371,25,0,0,11180
"Ishikawa","石川県",736,65,627,44,0,0,11213
"Fukui","福井県",244,21,213,8,4,2,9320
"Yamanashi","山梨県",179,9,165,5,2,0,10186
"Nagano","長野県",299,16,288,1,0,6,17601
"Gifu","岐阜県",596,35,551,10,1,0,20648
"Shizuoka","静岡県",509,20,488,1,1,0,30701
"Aichi","愛知県",4941,371,4493,77,19,0,64981
"Mie","三重県",464,81,378,5,1,0,11392
"Shiga","滋賀県",474,28,439,7,0,0,10783
"Kyoto","京都府",1641,79,1537,25,1,0,37313
"Osaka","大阪府",9803,812,8794,188,28,9,163589
"Hyogo","兵庫県",2502,126,2321,55,10,0,50737
"Nara","奈良県",550,19,522,9,1,0,18813
"Wakayama","和歌山県",236,4,225,4,0,3,8950
"Tottori","鳥取県",34,12,22,0,0,0,4805
"Shimane","島根県",137,0,137,0,0,0,5246
"Okayama","岡山県",147,1,145,"-","-",1,7511
"Hiroshima","広島県",474,12,459,3,0,0,19137
"Yamaguchi","山口県",194,25,168,1,1,0,8534
"Tokushima","徳島県",147,33,102,9,1,3,6690
"Kagawa","香川県",92,11,79,2,0,0,9801
"Ehime","愛媛県",114,1,107,6,0,0,3955
"Kochi","高知県",137,7,126,4,0,0,3335
"Fukuoka","福岡県",4959,318,4557,84,10,0,45127
"Saga","佐賀県",244,1,243,0,0,0,5588
"Nagasaki","長崎県",236,8,226,3,0,1,16811
"Kumamoto","熊本県",570,36,523,8,0,3,13039
"Oita","大分県",158,7,149,2,0,0,14944
"Miyazaki","宮崎県",344,6,338,1,0,1,8416
"Kagoshima","鹿児島県",373,7,372,11,1,17,17421
"Okinawa","沖縄県",2305,170,2094,45,8,4,34207
