"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",19663,659,18276,697,4,31,402044,"JP-01"
"Aomori","青森県",828,24,784,20,0,0,20921,"JP-02"
"Iwate","岩手県",555,1,524,30,0,0,28922,"JP-03"
"Miyagi","宮城県",3864,228,3611,25,5,0,72937,"JP-04"
"Akita","秋田県",269,1,262,6,0,0,7148,"JP-05"
"Yamagata","山形県",545,8,522,15,0,0,28715,"JP-06"
"Fukushima","福島県",2144,233,1823,88,10,0,122442,"JP-07"
"Ibaraki","茨城県",6071,313,5638,120,6,0,25125,"JP-08"
"Tochigi","栃木県",4207,118,4021,68,1,0,153093,"JP-09"
"Gunma","群馬県",4633,146,4399,88,3,0,99884,"JP-10"
"Saitama","埼玉県",30363,1409,28314,640,42,0,580553,"JP-11"
"Chiba","千葉県",27497,1165,25837,495,20,0,428990,"JP-12"
"Tokyo","東京都",114201,2651,110032,1518,39,0,1606728,"JP-13"
"Kanagawa","神奈川県",45957,968,44267,722,29,0,627829,"JP-14"
"Niigata","新潟県",1152,76,1060,16,2,0,46600,"JP-15"
"Toyama","富山県",909,9,872,28,1,0,38049,"JP-16"
"Ishikawa","石川県",1879,47,1776,62,5,6,54568,"JP-17"
"Fukui","福井県",546,2,519,25,0,0,33111,"JP-18"
"Yamanashi","山梨県",941,2,922,17,0,0,27101,"JP-19"
"Nagano","長野県",2385,21,2354,41,0,31,103396,"JP-20"
"Gifu","岐阜県",4785,99,4571,115,9,0,143923,"JP-21"
"Shizuoka","静岡県",5331,201,5030,100,1,0,213619,"JP-22"
"Aichi","愛知県",26207,515,25147,545,26,0,413941,"JP-23"
"Mie","三重県",2579,88,2509,61,4,79,67122,"JP-24"
"Shiga","滋賀県",2612,178,2386,48,6,0,77218,"JP-25"
"Kyoto","京都府",9129,156,8825,163,2,15,161936,"JP-26"
"Osaka","大阪府",47895,913,45425,1144,62,413,850570,"JP-27"
"Hyogo","兵庫県",18235,349,17325,561,34,0,262382,"JP-28"
"Nara","奈良県",3427,78,3301,48,8,0,86288,"JP-29"
"Wakayama","和歌山県",1170,8,1120,18,1,24,24856,"JP-30"
"Tottori","鳥取県",210,1,204,2,0,3,43168,"JP-31"
"Shimane","島根県",284,1,283,0,0,0,16183,"JP-32"
"Okayama","岡山県",2552,44,2419,33,1,56,69524,"JP-33"
"Hiroshima","広島県",5056,37,4916,103,3,0,167186,"JP-34"
"Yamaguchi","山口県",1389,26,1321,42,0,0,62904,"JP-35"
"Tokushima","徳島県",461,20,424,17,2,0,27954,"JP-36"
"Kagawa","香川県",765,18,729,18,0,0,46483,"JP-37"
"Ehime","愛媛県",1068,21,1023,24,1,0,34029,"JP-38"
"Kochi","高知県",905,20,866,19,3,0,7180,"JP-39"
"Fukuoka","福岡県",18308,388,17614,306,16,0,464164,"JP-40"
"Saga","佐賀県",1126,76,1059,10,1,19,29265,"JP-41"
"Nagasaki","長崎県",1613,4,1572,37,0,0,70498,"JP-42"
"Kumamoto","熊本県",3467,27,3365,73,2,2,57158,"JP-43"
"Oita","大分県",1297,9,1266,22,0,0,84123,"JP-44"
"Miyazaki","宮崎県",1953,9,1915,21,1,8,24803,"JP-45"
"Kagoshima","鹿児島県",1762,12,1750,27,2,27,69200,"JP-46"
"Okinawa","沖縄県",8378,269,7993,122,2,6,151156,"JP-47"
