"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",14852,1519,12767,511,13,55,262326,"JP-01"
"Aomori","青森県",567,78,481,8,2,0,11261,"JP-02"
"Iwate","岩手県",432,65,342,25,2,0,15752,"JP-03"
"Miyagi","宮城県",2640,486,2137,17,8,0,26467,"JP-04"
"Akita","秋田県",174,31,142,1,0,0,4891,"JP-05"
"Yamagata","山形県",434,62,362,10,4,0,11085,"JP-06"
"Fukushima","福島県",1253,338,885,30,8,0,65238,"JP-07"
"Ibaraki","茨城県",3207,724,2443,40,9,0,19492,"JP-08"
"Tochigi","栃木県",2616,1256,1360,12,16,12,82698,"JP-09"
"Gunma","群馬県",2908,551,2303,54,12,0,58301,"JP-10"
"Saitama","埼玉県",18174,5087,12843,244,67,0,356904,"JP-11"
"Chiba","千葉県",14558,4426,9992,140,31,0,247538,"JP-12"
"Tokyo","東京都",76163,18923,56551,689,131,0,1083806,"JP-13"
"Kanagawa","神奈川県",28036,5637,22081,318,102,0,381811,"JP-14"
"Niigata","新潟県",679,169,510,3,0,3,30998,"JP-15"
"Toyama","富山県",716,156,534,26,2,0,23807,"JP-16"
"Ishikawa","石川県",1233,197,1011,52,8,27,33116,"JP-17"
"Fukui","福井県",399,41,345,12,1,1,21414,"JP-18"
"Yamanashi","山梨県",676,119,546,11,2,0,14741,"JP-19"
"Nagano","長野県",1682,445,1190,18,9,29,55758,"JP-20"
"Gifu","岐阜県",3087,728,2313,46,16,0,77253,"JP-21"
"Shizuoka","静岡県",3376,851,2474,51,8,0,106902,"JP-22"
"Aichi","愛知県",19420,3288,15857,275,48,0,231862,"JP-23"
"Mie","三重県",1586,313,1251,22,5,0,32398,"JP-24"
"Shiga","滋賀県",1570,406,1148,16,14,0,42370,"JP-25"
"Kyoto","京都府",5518,1128,4368,69,15,47,101733,"JP-26"
"Osaka","大阪府",34932,5667,28585,680,169,0,523197,"JP-27"
"Hyogo","兵庫県",12088,1364,10452,272,69,0,159074,"JP-28"
"Nara","奈良県",2388,401,1959,28,9,0,53820,"JP-29"
"Wakayama","和歌山県",777,127,631,8,5,11,17840,"JP-30"
"Tottori","鳥取県",165,66,95,1,3,3,27649,"JP-31"
"Shimane","島根県",227,21,206,0,1,0,9344,"JP-32"
"Okayama","岡山県",1859,327,1241,15,9,276,35839,"JP-33"
"Hiroshima","広島県",4068,726,3016,57,13,269,86026,"JP-34"
"Yamaguchi","山口県",719,144,568,3,3,4,32146,"JP-35"
"Tokushima","徳島県",230,33,188,9,0,0,16599,"JP-36"
"Kagawa","香川県",441,178,259,4,2,0,29188,"JP-37"
"Ehime","愛媛県",689,233,443,13,2,0,16051,"JP-38"
"Kochi","高知県",734,71,651,12,4,0,6165,"JP-39"
"Fukuoka","福岡県",11346,2917,8300,129,17,0,291280,"JP-40"
"Saga","佐賀県",608,146,469,3,1,10,16742,"JP-41"
"Nagasaki","長崎県",1016,269,517,8,10,222,45149,"JP-42"
"Kumamoto","熊本県",2429,246,1767,34,17,382,40894,"JP-43"
"Oita","大分県",838,152,677,9,4,0,49528,"JP-44"
"Miyazaki","宮崎県",1327,536,791,10,2,10,15272,"JP-45"
"Kagoshima","鹿児島県",1245,245,1000,14,2,14,44904,"JP-46"
"Okinawa","沖縄県",5944,556,5309,84,6,5,95543,"JP-47"
