"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1528,128,1297,103,3,0,32693
"Aomori","青森県",32,2,29,1,0,0,1549
"Iwate","岩手県",7,6,1,0,0,0,1907
"Miyagi","宮城県",181,25,155,1,1,0,6636
"Akita","秋田県",34,18,16,0,0,0,1201
"Yamagata","山形県",76,1,75,1,0,1,2966
"Fukushima","福島県",96,9,87,0,0,0,10850
"Ibaraki","茨城県",380,103,267,10,1,0,8181
"Tochigi","栃木県",243,49,177,0,2,17,15967
"Gunma","群馬県",221,44,158,19,0,0,9195
"Saitama","埼玉県",2822,624,2119,79,6,0,78427
"Chiba","千葉県",2114,610,1452,52,6,0,32150
"Tokyo","東京都",15536,3594,11609,333,25,0,221676
"Kanagawa","神奈川県",3187,513,2573,101,10,0,42717
"Niigata","新潟県",128,20,107,0,0,1,7408
"Toyama","富山県",275,40,213,22,1,0,5841
"Ishikawa","石川県",342,30,285,27,2,0,3444
"Fukui","福井県",153,17,128,8,1,0,5520
"Yamanashi","山梨県",124,31,92,1,0,0,7778
"Nagano","長野県",127,32,95,"-",0,0,9345
"Gifu","岐阜県",450,146,297,7,1,0,13248
"Shizuoka","静岡県",345,111,233,1,0,0,16211
"Aichi","愛知県",2675,1637,1153,37,7,152,29908
"Mie","三重県",212,119,78,1,1,14,5857
"Shiga","滋賀県",283,124,158,1,3,0,5474
"Kyoto","京都府",923,215,687,21,3,0,20966
"Osaka","大阪府",5574,1664,3812,95,40,3,89268
"Hyogo","兵庫県",1533,307,1179,47,10,0,30984
"Nara","奈良県",318,82,234,2,1,0,9920
"Wakayama","和歌山県",174,26,143,3,4,2,6855
"Tottori","鳥取県",21,16,5,0,0,0,4016
"Shimane","島根県",29,0,29,0,0,0,3060
"Okayama","岡山県",110,30,76,"-","-",4,3466
"Hiroshima","広島県",397,104,287,3,1,3,14241
"Yamaguchi","山口県",70,20,50,0,0,0,4357
"Tokushima","徳島県",57,40,10,1,0,6,2770
"Kagawa","香川県",58,12,46,0,1,0,5419
"Ehime","愛媛県",101,10,86,5,1,0,3227
"Kochi","高知県",83,3,77,3,0,0,2383
"Fukuoka","福岡県",2754,1158,1560,36,14,0,29739
"Saga","佐賀県",145,87,70,0,0,12,3305
"Nagasaki","長崎県",159,120,36,3,"-",0,9187
"Kumamoto","熊本県",341,131,90,5,1,115,7611
"Oita","大分県",80,17,62,1,1,0,7864
"Miyazaki","宮崎県",215,127,88,0,3,0,5940
"Kagoshima","鹿児島県",275,75,198,2,0,0,12147
"Okinawa","沖縄県",968,734,231,7,6,0,14460
