"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",29911,4765,23890,929,31,327,591839,"JP-01"
"Aomori","青森県",1942,306,1609,27,4,0,37919,"JP-02"
"Iwate","岩手県",1206,203,964,39,2,0,65259,"JP-03"
"Miyagi","宮城県",8522,392,8036,75,13,19,129574,"JP-04"
"Akita","秋田県",684,165,510,9,0,0,12270,"JP-05"
"Yamagata","山形県",1702,163,1502,37,5,0,51920,"JP-06"
"Fukushima","福島県",4214,642,3442,130,24,0,209746,"JP-07"
"Ibaraki","茨城県",8946,548,8261,137,16,0,31283,"JP-08"
"Tochigi","栃木県",5825,358,5393,74,4,0,228339,"JP-09"
"Gunma","群馬県",7152,749,6289,114,14,0,150903,"JP-10"
"Saitama","埼玉県",41340,2761,37819,760,48,0,815942,"JP-11"
"Chiba","千葉県",35351,1496,33200,655,19,0,579116,"JP-12"
"Tokyo","東京都",151697,7436,142310,1951,85,0,2145347,"JP-13"
"Kanagawa","神奈川県",57577,2451,54272,854,48,0,861075,"JP-14"
"Niigata","新潟県",2815,418,2370,27,6,0,124049,"JP-15"
"Toyama","富山県",1490,147,1311,32,4,0,55720,"JP-16"
"Ishikawa","石川県",3174,629,2447,96,16,2,78080,"JP-17"
"Fukui","福井県",987,82,871,34,0,0,54647,"JP-18"
"Yamanashi","山梨県",1376,136,1223,19,1,2,38972,"JP-19"
"Nagano","長野県",4311,346,3948,73,8,56,159648,"JP-20"
"Gifu","岐阜県",7469,1120,6206,143,14,0,212236,"JP-21"
"Shizuoka","静岡県",7337,832,6375,130,7,0,319923,"JP-22"
"Aichi","愛知県",39606,5425,33515,666,66,0,609769,"JP-23"
"Mie","三重県",4424,605,3833,96,11,110,109813,"JP-24"
"Shiga","滋賀県",4472,578,3825,69,8,0,114770,"JP-25"
"Kyoto","京都府",14232,1468,12636,196,29,68,232724,"JP-26"
"Osaka","大阪府",94155,19678,71619,1943,380,915,1628614,"JP-27"
"Hyogo","兵庫県",36985,4493,31644,848,97,0,420696,"JP-28"
"Nara","奈良県",7360,838,6425,97,23,0,138260,"JP-29"
"Wakayama","和歌山県",2471,203,2195,35,39,38,36939,"JP-30"
"Tottori","鳥取県",429,50,367,2,1,10,67810,"JP-31"
"Shimane","島根県",424,55,369,0,1,0,21314,"JP-32"
"Okayama","岡山県",5965,1308,4071,70,26,516,108427,"JP-33"
"Hiroshima","広島県",7946,848,6226,112,15,760,321772,"JP-34"
"Yamaguchi","山口県",2386,497,1838,51,6,0,92132,"JP-35"
"Tokushima","徳島県",1558,180,1323,55,6,0,50212,"JP-36"
"Kagawa","香川県",1790,413,1358,24,3,5,69704,"JP-37"
"Ehime","愛媛県",2612,207,2341,64,6,0,73971,"JP-38"
"Kochi","高知県",1148,45,1083,20,3,0,8676,"JP-39"
"Fukuoka","福岡県",29737,5469,23363,390,67,515,675139,"JP-40"
"Saga","佐賀県",2199,379,1754,15,4,51,44465,"JP-41"
"Nagasaki","長崎県",2712,527,2137,50,17,2,102842,"JP-42"
"Kumamoto","熊本県",5116,853,4179,84,22,0,71804,"JP-43"
"Oita","大分県",2830,783,2014,33,5,0,130041,"JP-44"
"Miyazaki","宮崎県",2764,461,2269,25,5,9,36174,"JP-45"
"Kagoshima","鹿児島県",2842,469,2339,28,2,6,92020,"JP-46"
"Okinawa","沖縄県",13781,1447,12199,141,12,6,202299,"JP-47"
