"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1137,125,921,91,12,0,16633
"Aomori","青森県",27,0,26,1,0,0,899
"Iwate","岩手県",0,0,0,0,0,0,769
"Miyagi","宮城県",88,0,87,1,0,0,3168
"Akita","秋田県",16,0,16,0,0,0,961
"Yamagata","山形県",69,2,67,0,1,0,2470
"Fukushima","福島県",81,3,78,0,0,0,5353
"Ibaraki","茨城県",168,3,155,10,0,0,4962
"Tochigi","栃木県",66,3,63,0,0,0,5264
"Gunma","群馬県",151,6,126,19,1,0,4232
"Saitama","埼玉県",1017,30,936,51,4,0,25662
"Chiba","千葉県",915,24,846,45,4,0,15991
"Tokyo","東京都",5448,313,4824,311,21,0,16267
"Kanagawa","神奈川県",1399,108,1202,89,16,0,11046
"Niigata","新潟県",83,1,81,0,0,1,4507
"Toyama","富山県",227,3,202,22,0,0,3587
"Ishikawa","石川県",299,33,239,27,2,0,2815
"Fukui","福井県",122,1,113,8,1,0,2953
"Yamanashi","山梨県",68,3,64,1,0,0,4648
"Nagano","長野県",76,4,72,"-",0,0,2957
"Gifu","岐阜県",153,4,142,7,1,0,4095
"Shizuoka","静岡県",77,3,73,1,0,0,3653
"Aichi","愛知県",513,9,465,34,0,5,11072
"Mie","三重県",45,0,44,1,0,0,2609
"Shiga","滋賀県",100,2,97,1,1,0,2024
"Kyoto","京都府",360,5,337,18,0,0,8864
"Osaka","大阪府",1785,41,1655,85,10,4,34423
"Hyogo","兵庫県",699,3,653,43,3,0,11771
"Nara","奈良県",92,1,89,2,0,0,3240
"Wakayama","和歌山県",63,0,60,3,0,0,3824
"Tottori","鳥取県",3,0,3,0,0,0,1411
"Shimane","島根県",24,1,23,0,1,0,1182
"Okayama","岡山県",25,0,25,"-","-",0,1800
"Hiroshima","広島県",168,1,164,3,0,0,7360
"Yamaguchi","山口県",37,1,36,0,1,0,1898
"Tokushima","徳島県",5,0,4,1,0,0,798
"Kagawa","香川県",28,0,28,0,0,0,2362
"Ehime","愛媛県",82,9,69,4,0,0,2497
"Kochi","高知県",74,0,71,3,0,0,1873
"Fukuoka","福岡県",810,111,671,28,3,0,14641
"Saga","佐賀県",47,0,47,0,0,0,1523
"Nagasaki","長崎県",17,0,16,1,0,0,2993
"Kumamoto","熊本県",48,0,45,3,0,0,4080
"Oita","大分県",60,0,59,1,0,0,4342
"Miyazaki","宮崎県",17,0,17,0,0,0,1461
"Kagoshima","鹿児島県",10,0,10,0,0,0,2157
"Okinawa","沖縄県",142,0,139,7,0,0,2935
