"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",41495,673,39448,1410,21,36,788578,"JP-01"
"Aomori","青森県",2521,59,2431,31,0,0,51482,"JP-02"
"Iwate","岩手県",1730,78,1605,47,1,0,87170,"JP-03"
"Miyagi","宮城県",9191,99,9001,90,4,1,158585,"JP-04"
"Akita","秋田県",908,72,816,20,1,0,16014,"JP-05"
"Yamagata","山形県",2028,16,1965,47,1,0,66910,"JP-06"
"Fukushima","福島県",4974,161,4652,161,4,0,284914,"JP-07"
"Ibaraki","茨城県",10663,234,10264,165,6,0,33630,"JP-08"
"Tochigi","栃木県",7134,221,6831,82,8,0,306769,"JP-09"
"Gunma","群馬県",8053,40,7860,153,4,0,196370,"JP-10"
"Saitama","埼玉県",47020,1139,45049,832,21,0,980235,"JP-11"
"Chiba","千葉県",41001,1196,39095,710,15,0,703166,"JP-12"
"Tokyo","東京都",176843,4878,169725,2240,57,0,2557035,"JP-13"
"Kanagawa","神奈川県",68492,1793,65747,952,32,0,1054376,"JP-14"
"Niigata","新潟県",3427,46,3329,52,2,0,174101,"JP-15"
"Toyama","富山県",2045,17,1990,38,1,0,74571,"JP-16"
"Ishikawa","石川県",3965,45,3801,115,1,4,124150,"JP-17"
"Fukui","福井県",1331,132,1164,35,0,0,69947,"JP-18"
"Yamanashi","山梨県",2124,60,2044,21,1,1,58651,"JP-19"
"Nagano","長野県",5041,40,4985,93,0,77,209770,"JP-20"
"Gifu","岐阜県",9468,64,9217,187,3,0,272888,"JP-21"
"Shizuoka","静岡県",9414,246,9016,152,6,0,410639,"JP-22"
"Aichi","愛知県",51224,647,49606,971,17,0,841364,"JP-23"
"Mie","三重県",5281,68,5240,112,4,139,145510,"JP-24"
"Shiga","滋賀県",5571,59,5422,90,4,0,153485,"JP-25"
"Kyoto","京都府",16667,150,16265,246,7,6,286651,"JP-26"
"Osaka","大阪府",103928,1260,99189,2681,147,798,2191017,"JP-27"
"Hyogo","兵庫県",41031,260,39463,1308,16,0,513595,"JP-28"
"Nara","奈良県",8381,165,8085,131,7,0,171566,"JP-29"
"Wakayama","和歌山県",2693,19,2567,49,2,58,42147,"JP-30"
"Tottori","鳥取県",493,27,457,2,0,7,84380,"JP-31"
"Shimane","島根県",553,1,550,2,0,0,31436,"JP-32"
"Okayama","岡山県",7596,25,7439,126,4,6,165308,"JP-33"
"Hiroshima","広島県",11533,98,11245,175,11,15,555274,"JP-34"
"Yamaguchi","山口県",3160,52,3028,80,1,0,122050,"JP-35"
"Tokushima","徳島県",1657,3,1591,63,0,0,65495,"JP-36"
"Kagawa","香川県",2100,16,2058,31,1,5,86926,"JP-37"
"Ehime","愛媛県",2755,5,2675,75,3,0,97171,"JP-38"
"Kochi","高知県",1852,72,1753,27,6,0,11578,"JP-39"
"Fukuoka","福岡県",35655,357,34760,523,12,15,840813,"JP-40"
"Saga","佐賀県",2565,18,2561,24,0,38,57635,"JP-41"
"Nagasaki","長崎県",3217,77,3072,69,0,1,126448,"JP-42"
"Kumamoto","熊本県",6492,52,6322,118,2,0,82317,"JP-43"
"Oita","大分県",3494,15,3415,64,0,0,170449,"JP-44"
"Miyazaki","宮崎県",3101,12,3035,27,0,27,44651,"JP-45"
"Kagoshima","鹿児島県",3699,59,3639,39,1,38,112100,"JP-46"
"Okinawa","沖縄県",21045,913,19947,191,47,6,254367,"JP-47"
