"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1057,238,736,83,15,0,12497
"Aomori","青森県",27,2,24,1,0,0,834
"Iwate","岩手県",0,0,0,0,0,0,629
"Miyagi","宮城県",88,1,86,1,0,0,2850
"Akita","秋田県",16,0,16,0,0,0,928
"Yamagata","山形県",69,3,66,0,1,0,2629
"Fukushima","福島県",81,9,72,0,0,0,4027
"Ibaraki","茨城県",168,13,145,10,0,2,4540
"Tochigi","栃木県",65,18,47,0,4,0,3549
"Gunma","群馬県",149,15,115,19,1,0,3513
"Saitama","埼玉県",1000,83,870,47,6,0,19092
"Chiba","千葉県",904,80,780,44,6,0,14057
"Tokyo","東京都",5170,499,4379,292,33,0,14876
"Kanagawa","神奈川県",1336,248,1012,76,27,0,9073
"Niigata","新潟県",83,9,74,0,0,1,4085
"Toyama","富山県",227,24,182,21,0,0,3103
"Ishikawa","石川県",296,61,211,24,3,0,2636
"Fukui","福井県",122,5,109,8,2,0,2510
"Yamanashi","山梨県",60,2,57,1,0,0,3752
"Nagano","長野県",76,11,65,"-",1,0,2610
"Gifu","岐阜県",150,3,140,7,1,0,3422
"Shizuoka","静岡県",75,3,71,1,1,0,3454
"Aichi","愛知県",507,29,444,34,0,5,9762
"Mie","三重県",45,3,41,1,0,0,2462
"Shiga","滋賀県",100,10,89,1,1,0,1743
"Kyoto","京都府",358,25,318,15,2,0,7703
"Osaka","大阪府",1781,199,1502,80,23,11,29307
"Hyogo","兵庫県",699,44,615,40,10,0,10722
"Nara","奈良県",91,5,84,2,0,0,2754
"Wakayama","和歌山県",63,5,55,3,0,0,3633
"Tottori","鳥取県",3,0,3,0,0,0,1309
"Shimane","島根県",24,4,20,0,1,0,1088
"Okayama","岡山県",25,0,25,"-","-",0,1655
"Hiroshima","広島県",167,18,146,3,0,0,6794
"Yamaguchi","山口県",37,2,35,0,1,0,1667
"Tokushima","徳島県",5,0,4,1,0,0,711
"Kagawa","香川県",28,0,28,0,0,0,2112
"Ehime","愛媛県",81,32,45,4,0,0,1959
"Kochi","高知県",74,1,70,3,0,0,1753
"Fukuoka","福岡県",672,51,596,25,5,0,11886
"Saga","佐賀県",47,12,35,0,0,2,1386
"Nagasaki","長崎県",17,0,16,1,0,0,2684
"Kumamoto","熊本県",48,7,38,3,0,0,3863
"Oita","大分県",60,2,57,1,0,0,3877
"Miyazaki","宮崎県",17,0,17,0,0,0,1358
"Kagoshima","鹿児島県",10,0,10,0,0,0,1739
"Okinawa","沖縄県",142,1,135,6,3,0,2829
