"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1399,82,1214,103,4,0,27517
"Aomori","青森県",31,1,29,1,0,0,1410
"Iwate","岩手県",0,0,0,0,0,0,1438
"Miyagi","宮城県",149,10,138,1,0,0,5668
"Akita","秋田県",18,1,16,0,0,1,1115
"Yamagata","山形県",75,1,74,1,0,1,2875
"Fukushima","福島県",87,4,83,0,0,0,9499
"Ibaraki","茨城県",266,45,211,10,1,0,6889
"Tochigi","栃木県",169,47,119,0,0,3,12860
"Gunma","群馬県",183,24,140,19,2,0,7869
"Saitama","埼玉県",2199,489,1637,73,4,0,63477
"Chiba","千葉県",1571,316,1207,48,4,0,26976
"Tokyo","東京都",11861,2423,9109,329,22,0,176038
"Kanagawa","神奈川県",2356,293,1965,98,10,0,17592
"Niigata","新潟県",99,10,88,0,0,1,6188
"Toyama","富山県",236,5,209,22,0,0,5165
"Ishikawa","石川県",316,16,273,27,3,0,3225
"Fukui","福井県",135,10,117,8,0,0,4729
"Yamanashi","山梨県",90,11,78,1,0,0,7130
"Nagano","長野県",102,20,82,"-",0,0,6593
"Gifu","岐阜県",295,112,176,7,0,0,9692
"Shizuoka","静岡県",234,126,107,1,0,0,12049
"Aichi","愛知県",1282,712,529,35,2,6,21258
"Mie","三重県",77,23,52,1,0,1,3977
"Shiga","滋賀県",163,53,109,1,2,0,4162
"Kyoto","京都府",708,210,478,20,2,0,16927
"Osaka","大阪府",3651,1082,2477,89,16,3,68263
"Hyogo","兵庫県",1059,203,811,45,8,0,24520
"Nara","奈良県",221,66,153,2,1,0,8733
"Wakayama","和歌山県",140,45,90,3,2,2,5954
"Tottori","鳥取県",10,6,4,0,0,0,2538
"Shimane","島根県",29,4,25,0,0,0,2782
"Okayama","岡山県",71,28,39,"-","-",4,2765
"Hiroshima","広島県",286,67,215,3,0,1,11265
"Yamaguchi","山口県",53,14,39,0,0,0,3779
"Tokushima","徳島県",18,6,8,1,0,3,1621
"Kagawa","香川県",46,7,39,0,0,0,4579
"Ehime","愛媛県",89,5,79,5,0,0,2930
"Kochi","高知県",80,4,73,3,0,0,2228
"Fukuoka","福岡県",1535,510,992,33,5,0,22681
"Saga","佐賀県",72,23,49,0,0,0,2252
"Nagasaki","長崎県",61,32,27,2,"-",0,6270
"Kumamoto","熊本県",157,106,48,3,0,0,5250
"Oita","大分県",62,2,59,1,0,0,6408
"Miyazaki","宮崎県",106,86,20,0,0,0,3246
"Kagoshima","鹿児島県",232,85,147,0,0,0,10026
"Okinawa","沖縄県",231,83,145,7,2,0,7034
